player_id,player_display_name,player_name,position,position_group,team,season,week,season_type,attempts,completions,passing_yards,passing_tds,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,passing_epa,rushing_epa,receiving_epa,target_share,air_yards_share,wopr,macabets_performance_cap,macabets_requested_season,macabets_active_season,macabets_is_fallback
00-0036972,Mac Jones,M.Jones,QB,QB,SF,2025,10,REG,39,33,319,3,1,3,0,0,0,0,0,18.252678949662485,0.38789569766959175,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036973,Travis Etienne,T.Etienne,RB,RB,JAX,2025,10,REG,0,0,0,0,16,58,1,4,2,19,0,,-2.591448360049673,0.08589163538999856,0.17391304347826086,-0.0547945205479452,0.22251340083382964,0.2,2026,2025,True
00-0036974,Tyson Campbell,T.Campbell,CB,DB,CLE,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036975,Walker Little,W.Little,OT,OL,JAX,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036976,Spencer Brown,S.Brown,OT,OL,BUF,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036980,Elijah Moore,E.Moore,WR,WR,BUF,2025,10,REG,0,0,0,0,1,-1,0,2,2,9,0,,-1.025535510852933,-0.07002871134318411,0.05128205128205128,0.0049504950495049506,0.0803884234577304,0.2,2026,2025,True
00-0036981,Christian Barmore,C.Barmore,DT,DL,NE,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036984,Trey Sermon,T.Sermon,RB,RB,PIT,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036986,Nahshon Wright,N.Wright,CB,DB,CHI,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036987,Brandon Stephens,B.Stephens,CB,DB,NYJ,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036992,Elijah Molden,E.Molden,CB,DB,LAC,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036993,Ifeatu Melifonwu,I.Melifonwu,SAF,DB,MIA,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036995,Baron Browning,B.Browning,LB,LB,ARI,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036996,Greg Newsome II,G.Newsome,CB,DB,JAX,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0036998,Jevon Holland,J.Holland,SAF,DB,NYG,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037003,Chazz Surratt,C.Surratt,LB,LB,SEA,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037034,Dee Alford,D.Alford,CB,DB,ATL,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037073,Jordan Davis,J.Davis,DT,DL,PHI,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037074,Quay Walker,Q.Walker,LB,LB,GB,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037075,Devonte Wyatt,D.Wyatt,DT,DL,GB,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037079,Riq Woolen,T.Woolen,CB,DB,SEA,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037083,Kingsley Enagbare,K.Enagbare,LB,LB,GB,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037085,Tyler Badie,T.Badie,RB,RB,DEN,2025,10,REG,0,0,0,0,0,0,0,1,0,0,0,,,-0.2747928954195231,0.037037037037037035,-0.012145748987854251,0.04705353126405758,0.2,2026,2025,True
00-0037086,Grant Calcaterra,G.Calcaterra,TE,TE,PHI,2025,10,REG,0,0,0,0,0,0,0,1,0,0,0,,,-0.575825976440683,0.043478260869565216,0.1222707423580786,0.15080691095500284,0.2,2026,2025,True
00-0037091,Bo Melton,B.Melton,CB,DB,GB,2025,10,REG,0,0,0,0,0,0,0,5,2,28,0,,,-2.033800639270339,0.15151515151515152,0.22697368421052633,0.3861543062200957,0.2,2026,2025,True
00-0037094,Jonathan Ford,J.Ford,DT,DL,CHI,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037096,Elijah Hicks,E.Hicks,SAF,DB,CHI,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037120,Tyler Goodson,T.Goodson,RB,RB,IND,2025,10,REG,0,0,0,0,1,4,0,0,0,0,0,,-0.056248386623337865,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037130,Reed Blankenship,R.Blankenship,SAF,DB,PHI,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037155,Tony Adams,T.Adams,SAF,DB,NYJ,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037157,Bam Knight,Z.Knight,RB,RB,ARI,2025,10,REG,0,0,0,0,10,28,0,4,1,5,0,,-5.089429763727821,-3.713499900768511,0.09090909090909091,0.060790273556231005,0.17891682785299806,0.2,2026,2025,True
00-0037190,Sauce Gardner,A.Gardner,CB,DB,IND,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037205,Brenden Schooler,B.Schooler,SAF,DB,NE,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037224,Cameron Dicker,C.Dicker,K,SPEC,LAC,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037228,Jaylen Warren,J.Warren,RB,RB,PIT,2025,10,REG,0,0,0,0,14,70,0,2,2,21,0,,0.2968097288394347,0.9205796092282981,0.07142857142857142,-0.05976095617529881,0.06531018782014797,0.2,2026,2025,True
00-0037235,Travon Walker,T.Walker,DE,DL,JAX,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037236,Aidan Hutchinson,A.Hutchinson,DE,DL,DET,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037237,Derek Stingley Jr.,D.Stingley,CB,DB,HOU,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037238,Drake London,D.London,WR,WR,ATL,2025,10,REG,0,0,0,0,0,0,0,8,6,104,1,,,7.808707723728847,0.32,0.3298611111111111,0.7109027777777778,0.2,2026,2025,True
00-0037239,Chris Olave,C.Olave,WR,WR,NO,2025,10,REG,0,0,0,0,0,0,0,8,5,104,1,,,6.7901359576624465,0.3076923076923077,0.55078125,0.8470853365384615,0.2,2026,2025,True
00-0037240,Jameson Williams,J.Williams,WR,WR,DET,2025,10,REG,0,0,0,0,0,0,0,7,6,119,1,,,10.25139207739533,0.21875,0.4046242774566474,0.6113619942196531,0.2,2026,2025,True
00-0037244,Devin Lloyd,D.Lloyd,LB,LB,JAX,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037248,James Cook,J.Cook,RB,RB,BUF,2025,10,REG,0,0,0,0,13,53,0,5,5,24,0,,-5.46141545206774,0.15327059151604772,0.1282051282051282,0.03712871287128713,0.21829779131759328,0.2,2026,2025,True
00-0037249,Nik Bonitto,N.Bonitto,LB,LB,DEN,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037251,Alex Wright,A.Wright,DE,DL,CLE,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037252,Greg Dulcich,G.Dulcich,TE,TE,MIA,2025,10,REG,0,0,0,0,0,0,0,4,1,22,0,,,0.2764671335462481,0.19047619047619047,0.0,0.2857142857142857,0.2,2026,2025,True
00-0037253,Marcus Jones,M.Jones,CB,DB,NE,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037254,Terrel Bernard,T.Bernard,LB,LB,BUF,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037256,Rachaad White,R.White,RB,RB,TB,2025,10,REG,0,0,0,0,10,38,0,5,5,16,0,,0.04817914578597993,-2.8796387084876187,0.11627906976744186,-0.02127659574468085,0.1595249876298862,0.2,2026,2025,True
00-0037258,Dameon Pierce,D.Pierce,RB,RB,HOU,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037261,Khalil Shakir,K.Shakir,WR,WR,BUF,2025,10,REG,0,0,0,0,0,0,0,9,7,58,0,,,3.7525387374190613,0.23076923076923078,0.15594059405940594,0.4553122619954303,0.2,2026,2025,True
00-0037262,Thomas Booker,T.Booker,DT,DL,LV,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037263,Tyler Allgeier,T.Allgeier,RB,RB,ATL,2025,10,REG,0,0,0,0,11,57,2,0,0,0,0,,3.8433027236605994,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037267,Jerome Ford,J.Ford,RB,RB,CLE,2025,10,REG,0,0,0,0,1,1,0,1,0,0,0,,-0.5849077943712473,-0.7265444708173163,0.03125,0.01,0.053875,0.2,2026,2025,True
00-0037268,Zyon McCollum,Z.McCollum,CB,DB,TB,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037278,Luke Wattenberg,L.Wattenberg,C,OL,DEN,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037291,Jalen Nailor,J.Nailor,WR,WR,MIN,2025,10,REG,0,0,0,0,0,0,0,6,5,124,1,,,15.269291728094686,0.14634146341463414,0.22489082969432314,0.3769357759079774,0.2,2026,2025,True
00-0037292,Andrew Ogletree,A.Ogletree,TE,TE,IND,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037298,Sam Roberts,S.Roberts,DT,DL,ATL,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037302,Austin Deculus,A.Deculus,OT,OL,LAC,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037304,Connor Heyward,Co.Heyward,FB,RB,PIT,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037307,Ja'Sir Taylor,J.Taylor,CB,DB,NYJ,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037313,Montaric Brown,M.Brown,CB,DB,JAX,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037318,Baylon Spector,B.Spector,LB,LB,BUF,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037340,Zaire Mitchell-Paden,Z.Mitchell-Paden,TE,TE,NO,2025,10,REG,0,0,0,0,0,0,0,1,1,14,0,,,1.5839844956062734,0.038461538461538464,0.03515625,0.0823016826923077,0.2,2026,2025,True
00-0037384,Ja'Quan McMillian,J.McMillian,CB,DB,DEN,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037457,Jake Hansen,J.Hansen,LB,LB,HOU,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037461,Tristin McCollum,T.McCollum,DB,DB,LV,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037475,Stone Smartt,S.Smartt,TE,TE,NYJ,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037500,Ryan Wright,R.Wright,P,SPEC,MIN,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037512,Isaiah Pola-Mao,I.Pola-Mao,SAF,DB,LV,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037525,Jordan Mason,J.Mason,RB,RB,MIN,2025,10,REG,0,0,0,0,4,25,0,1,1,6,0,,-0.04620919923763722,0.16857586544938385,0.024390243902439025,-0.008733624454148471,0.030471828735754613,0.2,2026,2025,True
00-0037527,Segun Olubi,S.Olubi,LB,LB,IND,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037545,Rashid Shaheed,R.Shaheed,WR,WR,SEA,2025,10,REG,0,0,0,0,2,20,0,1,1,3,0,,1.418047558341641,-0.21635553112719208,0.08333333333333333,-0.015625,0.1140625,0.2,2026,2025,True
00-0037547,Daniel Whelan,D.Whelan,P,SPEC,GB,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037587,Nate Landman,N.Landman,LB,LB,LA,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037596,Jack Gibbens,J.Gibbens,LB,LB,NE,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037602,Sam Okuayinonu,S.Okuayinonu,DT,DL,SF,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037611,Kayvon Thibodeaux,K.Thibodeaux,LB,LB,NYG,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037614,John Metchie III,J.Metchie,WR,WR,NYJ,2025,10,REG,0,0,0,0,1,-7,0,1,1,3,0,,-1.6132632705848664,-1.1702547334134579,0.09090909090909091,0.07894736842105263,0.1916267942583732,0.2,2026,2025,True
00-0037615,Nakobe Dean,N.Dean,LB,LB,PHI,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037616,Nick Cross,N.Cross,SAF,DB,IND,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037633,Jacob Hummel,J.Hummel,LB,LB,BAL,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037654,Tucker Fisk,T.Fisk,TE,TE,LAC,2025,10,REG,0,0,0,0,0,0,0,1,1,7,0,,,-0.35535900574177504,0.030303030303030304,-0.01282051282051282,0.036480186480186486,0.2,2026,2025,True
00-0037661,Ja'Marcus Ingram,J.Ingram,CB,DB,BUF,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037663,Jermaine Johnson II,J.Johnson,DE,DL,NYJ,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037664,Alec Pierce,A.Pierce,WR,WR,IND,2025,10,REG,0,0,0,0,0,0,0,7,4,84,1,,,5.852666361199226,0.2692307692307692,0.6028708133971292,0.8258557232241444,0.2,2026,2025,True
00-0037740,Garrett Wilson,G.Wilson,WR,WR,NYJ,2025,10,REG,0,0,0,0,0,0,0,3,0,0,0,,,-6.17417502857279,0.2727272727272727,1.3157894736842106,1.3301435406698565,0.2,2026,2025,True
00-0037741,Jahan Dotson,J.Dotson,WR,WR,PHI,2025,10,REG,0,0,0,0,0,0,0,1,0,0,0,,,-1.5374176120385528,0.043478260869565216,0.013100436681222707,0.07438769698120372,0.2,2026,2025,True
00-0037742,Treylon Burks,T.Burks,WR,WR,WAS,2025,10,REG,0,0,0,0,0,0,0,3,3,58,0,,,4.018288812463252,0.13636363636363635,0.15625,0.31392045454545453,0.2,2026,2025,True
00-0037744,Trey McBride,T.McBride,TE,TE,ARI,2025,10,REG,0,0,0,0,0,0,0,13,9,127,1,,,14.69968614669051,0.29545454545454547,0.303951367781155,0.6559477756286267,0.2,2026,2025,True
00-0037746,Brian Robinson,B.Robinson,RB,RB,SF,2025,10,REG,0,0,0,0,8,41,1,1,1,4,0,,1.4802827227395028,-0.11809700360754505,0.02564102564102564,0.014184397163120567,0.04839061647572286,0.2,2026,2025,True
00-0037756,Travis Jones,T.Jones,DT,DL,BAL,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037757,Bernhard Raimann,B.Raimann,OT,OL,IND,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037758,Cordale Flott,C.Flott,CB,DB,NYG,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037799,Dondrea Tillman,D.Tillman,LB,LB,DEN,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037805,Jeremy Ruckert,J.Ruckert,TE,TE,NYJ,2025,10,REG,0,0,0,0,0,0,0,1,1,0,0,,,-0.920338795054704,0.09090909090909091,-0.07894736842105263,0.08110047846889952,0.2,2026,2025,True
00-0037812,Abraham Lucas,A.Lucas,OT,OL,SEA,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037814,Luke Fortner,L.Fortner,C,OL,NO,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037815,Cameron Thomas,C.Thomas,DE,DL,CLE,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037816,Romeo Doubs,R.Doubs,WR,WR,GB,2025,10,REG,0,0,0,0,0,0,0,4,1,5,0,,,-3.1232782981242053,0.12121212121212122,0.13486842105263158,0.27622607655502396,0.2,2026,2025,True
00-0037818,Zion Johnson,Z.Johnson,G,OL,LAC,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037829,Spencer Burford,S.Burford,G,OL,SF,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037832,Kalia Davis,K.Davis,DT,DL,SF,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037837,Calvin Austin III,C.Austin,WR,WR,PIT,2025,10,REG,0,0,0,0,0,0,0,7,2,14,0,,,-9.460624135681428,0.25,0.33067729083665337,0.6064741035856573,0.2,2026,2025,True
00-0037838,Isaiah Likely,I.Likely,TE,TE,BAL,2025,10,REG,0,0,0,0,0,0,0,4,2,17,0,,,-2.339526773418605,0.14285714285714285,0.21008403361344538,0.36134453781512604,0.2,2026,2025,True
00-0037839,Cobie Durant,C.Durant,CB,DB,LA,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0037840,Kyren Williams,K.Williams,RB,RB,LA,2025,10,REG,0,0,0,0,14,73,2,3,2,11,0,,3.4379341999301687,-0.09019502479350194,0.08823529411764706,0.030120481927710843,0.1534372785258682,0.2,2026,2025,True
00-0037841,Quentin Lake,Q.Lake,SAF,DB,LA,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038038,Kyle Hamilton,K.Hamilton,SAF,DB,BAL,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038039,Jack Jones,J.Jones,CB,DB,MIA,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038046,Charlie Kolar,C.Kolar,TE,TE,BAL,2025,10,REG,0,0,0,0,0,0,0,2,1,23,0,,,0.5989552257815376,0.07142857142857142,0.0,0.10714285714285714,0.2,2026,2025,True
00-0038090,Skyy Moore,S.Moore,WR,WR,SF,2025,10,REG,0,0,0,0,0,0,0,1,1,18,0,,,1.1961937841842882,0.02564102564102564,0.06382978723404255,0.08314238952536825,0.2,2026,2025,True
00-0038094,Jordan Stout,J.Stout,P,SPEC,BAL,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038100,Percy Butler,P.Butler,SAF,DB,WAS,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038102,Kenny Pickett,K.Pickett,QB,QB,LV,2025,10,REG,1,0,0,0,0,0,0,0,0,0,0,-0.9850948718376458,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038106,Eyioma Uwazurike,E.Uwazurike,DT,DL,DEN,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038115,Daniel Bellinger,D.Bellinger,TE,TE,NYG,2025,10,REG,0,0,0,0,0,0,0,2,1,8,0,,,-2.8795348417479545,0.0625,0.06872852233676977,0.14185996563573883,0.2,2026,2025,True
00-0038116,Arnold Ebiketie,A.Ebiketie,LB,LB,ATL,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038117,Wan'Dale Robinson,W.Robinson,WR,WR,NYG,2025,10,REG,0,0,0,0,0,0,0,11,6,62,0,,,0.49534395412774757,0.34375,0.21305841924398625,0.6647658934707904,0.2,2026,2025,True
00-0038120,Breece Hall,B.Hall,RB,RB,NYJ,2025,10,REG,0,0,0,0,21,83,0,1,1,42,1,,-2.441804164031055,4.890276980819181,0.09090909090909091,-0.13157894736842105,0.04425837320574162,0.2,2026,2025,True
00-0038121,Alontae Taylor,A.Taylor,CB,DB,NO,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038123,Dane Belton,D.Belton,SAF,DB,NYG,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038124,Christian Watson,C.Watson,WR,WR,GB,2025,10,REG,0,0,0,0,0,0,0,4,2,45,0,,,1.840524137369357,0.12121212121212122,0.4144736842105263,0.47194976076555023,0.2,2026,2025,True
00-0038127,Logan Hall,L.Hall,DE,DL,TB,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038129,Cade Otton,C.Otton,TE,TE,TB,2025,10,REG,0,0,0,0,0,0,0,12,9,82,0,,,2.44954934757165,0.27906976744186046,0.1702127659574468,0.5377535873330034,0.2,2026,2025,True
00-0038133,Boye Mafe,B.Mafe,DE,DL,SEA,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038134,Kenneth Walker III,K.Walker,RB,RB,SEA,2025,10,REG,0,0,0,0,14,67,0,1,1,3,0,,-1.0805008564978382,-0.19452123623341322,0.08333333333333333,-0.015625,0.1140625,0.2,2026,2025,True
00-0038135,Jaquan Brisker,J.Brisker,SAF,DB,CHI,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038136,Coby Bryant,C.Bryant,CB,DB,SEA,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038142,David Ojabo,D.Ojabo,LB,LB,BAL,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038359,Xavier Smith,X.Smith,WR,WR,LA,2025,10,REG,0,0,0,0,0,0,0,1,1,14,0,,,0.946367320488207,0.029411764705882353,-0.012048192771084338,0.03568391211906449,0.2,2026,2025,True
00-0038381,Kyu Blu Kelly,K.Kelly,CB,DB,LV,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038383,Andrew Vorhees,A.Vorhees,G,OL,BAL,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038386,Jalen Carter,J.Carter,DT,DL,PHI,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038387,Colby Wooden,C.Wooden,DE,DL,GB,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038390,Noah Sewell,N.Sewell,LB,LB,CHI,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038393,Dontayvion Wicks,D.Wicks,WR,WR,GB,2025,10,REG,0,0,0,0,0,0,0,8,4,38,0,,,2.17398499941919,0.24242424242424243,0.2138157894736842,0.5133074162679425,0.2,2026,2025,True
00-0038398,Karl Brooks,K.Brooks,DT,DL,GB,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038399,Zaire Barnes,Z.Barnes,LB,LB,NYG,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038401,Jarrick Bernard-Converse,J.Bernard-Converse,CB,DB,NYG,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038407,Jaylon Jones,J.Jones,DB,DB,IND,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038408,Carrington Valentine,C.Valentine,DB,DB,GB,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
00-0038412,Moro Ojomo,M.Ojomo,DT,DL,PHI,2025,10,REG,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.2,2026,2025,True
