player_name,team_abbr,position,position_family,overall,trait_grade,performance_grade,performance_weight,availability_adjustment,macabets_rating,rating_confidence,rating_source,roster_status,injury_status,gsis_id,depth_chart_team_override
Jack Campbell,DET,LB,LB,87.0,86.11,,0.0,0.0,86.11,baseline,Madden 27 baseline,ACT,,00-0039018,False
Jameson Williams,DET,WR,WR,85.0,84.53,91.34937238493723,0.136,0.0,85.46,medium,Madden 27 + nflverse performance,ACT,,00-0037240,False
Sam LaPorta,DET,TE,TE,88.0,85.36,83.98897058823529,0.08166666666666667,0.0,85.25,baseline,Madden 27 + nflverse performance,ACT,,00-0039065,False
D.J. Reed,DET,CB,DB,83.0,83.47,,0.0,0.0,83.47,baseline,Madden 27 baseline,ACT,,00-0034384,False
Alim McNeill,DET,DT,DL,83.0,82.74,,0.0,0.0,82.74,baseline,Madden 27 baseline,ACT,,00-0036624,False
Jack Fox,DET,P,ST,79.0,81.77,,0.0,0.0,81.77,baseline,Madden 27 baseline,ACT,,00-0035156,False
Jake Bates,DET,K,ST,76.0,79.0,,0.0,0.0,79.0,baseline,Madden 27 baseline,ACT,,00-0039172,False
Isiah Pacheco,DET,HB,RB,76.0,78.27,78.65822784810126,0.0944,0.0,78.31,baseline,Madden 27 + nflverse performance,ACT,,00-0037197,False
Chuck Clark,DET,FS,DB,78.0,77.8,,0.0,0.0,77.8,baseline,Madden 27 baseline,ACT,,00-0033294,False
Derrick Moore,DET,EDGE,DL,77.0,77.65,,0.0,0.0,77.65,baseline,Madden 27 baseline,ACT,,00-0041441,False
Roger McCreary,DET,CB,DB,76.0,77.14,,0.0,0.0,77.14,baseline,Madden 27 baseline,ACT,,00-0038125,False
Tate Ratledge,DET,RG,OL,76.0,76.89,,0.0,0.0,76.89,baseline,Madden 27 baseline,ACT,,00-0040728,False
D.J. Wonnum,DET,EDGE,DL,76.0,76.49,,0.0,0.0,76.49,baseline,Madden 27 baseline,ACT,,00-0036335,False
Blake Miller,DET,RT,OL,75.0,76.45,,0.0,0.0,76.45,baseline,Madden 27 baseline,ACT,,00-0041439,False
Tyleik Williams,DET,DT,DL,76.0,76.33,,0.0,0.0,76.33,baseline,Madden 27 baseline,ACT,,00-0040672,False
Cade Mays,DET,C,OL,74.0,75.58,,0.0,0.0,75.58,baseline,Madden 27 baseline,ACT,,00-0037297,False
Hogan Hatten,DET,LS,ST,78.0,75.0,,0.0,0.0,75.0,baseline,Madden 27 baseline,ACT,,00-0039445,False
Isaac TeSlaa,DET,WR,WR,73.0,74.81,75.38702928870293,0.036,0.0,74.83,baseline,Madden 27 + nflverse performance,ACT,,00-0040669,False
Levi Onwuzurike,DET,DT,DL,74.0,74.79,,0.0,0.0,74.79,baseline,Madden 27 baseline,ACT,,00-0036954,False
Christian Izien,DET,SS,DB,74.0,74.75,,0.0,0.0,74.75,baseline,Madden 27 baseline,ACT,,00-0038820,False
Avonte Maddox,DET,FS,DB,73.0,74.67,,0.0,0.0,74.67,baseline,Madden 27 baseline,ACT,,00-0034377,False
Derrick Barnes,DET,LB,LB,74.0,74.56,,0.0,0.0,74.56,baseline,Madden 27 baseline,ACT,,00-0036964,False
Greg Dortch,DET,WR,WR,73.0,74.48,76.14016736401675,0.044000000000000004,0.0,74.55,baseline,Madden 27 + nflverse performance,ACT,,00-0035500,False
Malcolm Rodriguez,DET,LB,LB,74.0,73.98,,0.0,0.0,73.98,baseline,Madden 27 baseline,ACT,,00-0037289,False
Payton Turner,DET,EDGE,DL,73.0,73.63,,0.0,0.0,73.63,baseline,Madden 27 baseline,ACT,,00-0036926,False
Devin White,DET,LB,LB,73.0,73.51,,0.0,0.0,73.51,baseline,Madden 27 baseline,,,,False
Christian Mahogany,DET,LG,OL,72.0,73.07,,0.0,0.0,73.07,baseline,Madden 27 baseline,ACT,,00-0039408,False
Ennis Rakestraw Jr,DET,CB,DB,72.0,73.06,,0.0,0.0,73.06,baseline,Madden 27 baseline,ACT,,00-0039862,False
Cedrick Wilson Jr,DET,WR,WR,71.0,73.2,58.35983263598327,0.012,0.0,73.02,baseline,Madden 27 + nflverse performance,ACT,,00-0034418,False
Ben Bartch,DET,LG,OL,72.0,73.01,,0.0,0.0,73.01,baseline,Madden 27 baseline,ACT,,00-0036272,False
Rock Ya-Sin,DET,CB,DB,71.0,72.78,,0.0,0.0,72.78,baseline,Madden 27 baseline,ACT,,00-0035637,False
Damone Clark,DET,LB,LB,71.0,72.11,,0.0,0.0,72.11,baseline,Madden 27 baseline,ACT,,00-0037281,False
Larry Borom,DET,RT,OL,70.0,71.83,,0.0,0.0,71.83,baseline,Madden 27 baseline,ACT,,00-0036905,False
Tyler Conklin,DET,TE,TE,72.0,71.84,66.58823529411765,0.016666666666666666,0.0,71.75,baseline,Madden 27 + nflverse performance,ACT,,00-0034270,False
Kendrick Law,DET,WR,WR,70.0,71.71,,0.0,0.0,71.71,baseline,Madden 27 baseline,ACT,,00-0041446,False
Mekhi Wingo,DET,DT,DL,70.0,71.42,,0.0,0.0,71.42,baseline,Madden 27 baseline,ACT,,00-0039396,False
Tyre West,DET,EDGE,DL,70.0,71.24,,0.0,0.0,71.24,baseline,Madden 27 baseline,ACT,,00-0041448,False
Jimmy Rolder,DET,LB,LB,70.0,71.06,,0.0,0.0,71.06,baseline,Madden 27 baseline,ACT,,00-0041442,False
Sione Vaki,DET,HB,RB,68.0,71.0,53.46518987341773,0.0008,0.0,70.99,baseline,Madden 27 + nflverse performance,ACT,,00-0039364,False
Juice Scruggs,DET,C,OL,69.0,70.97,,0.0,0.0,70.97,baseline,Madden 27 baseline,ACT,,00-0038936,False
Thomas Harper,DET,SS,DB,70.0,70.95,,0.0,0.0,70.95,baseline,Madden 27 baseline,ACT,,00-0039660,False
Miles Frazier,DET,RG,OL,69.0,70.24,,0.0,0.0,70.24,baseline,Madden 27 baseline,ACT,,00-0040193,False
Tom Kennedy,DET,WR,WR,68.0,70.19,56.928870292887034,0.005333333333333334,0.0,70.12,baseline,Madden 27 + nflverse performance,ACT,,00-0035544,False
Chris Smith,DET,DT,DL,69.0,69.98,,0.0,0.0,69.98,baseline,Madden 27 baseline,ACT,,00-0038661,False
Teddy Bridgewater,DET,QB,QB,67.0,70.0,58.55,0.006,0.0,69.93,baseline,Madden 27 + nflverse performance,ACT,,00-0031237,False
Keith Abney II,DET,CB,DB,68.0,69.72,,0.0,0.0,69.72,baseline,Madden 27 baseline,ACT,,00-0041445,False
Dominic Lovett,DET,WR,WR,67.0,69.61,50.4142259414226,0.0,0.0,69.61,baseline,Madden 27 baseline,ACT,,00-0040241,False
Ahmed Hassanein,DET,EDGE,DL,68.0,69.54,,0.0,0.0,69.54,baseline,Madden 27 baseline,E14,,00-0040761,False
Troy Reeder,DET,LB,LB,68.0,69.22,,0.0,0.0,69.22,baseline,Madden 27 baseline,,,,False
Tyler Lacy,DET,DT,DL,68.0,69.17,,0.0,0.0,69.17,baseline,Madden 27 baseline,ACT,,00-0038940,False
Jacob Saylors,DET,HB,RB,66.0,69.0,54.84177215189874,0.0016,0.0,68.98,baseline,Madden 27 + nflverse performance,ACT,,00-0038896,False
Joe Bachie,DET,LB,LB,67.0,68.09,,0.0,0.0,68.09,baseline,Madden 27 baseline,ACT,,00-0035895,False
Giovanni Manu,DET,LT,OL,67.0,68.08,,0.0,0.0,68.08,baseline,Madden 27 baseline,ACT,,00-0039362,False
Nick Whiteside,DET,CB,DB,66.0,68.08,,0.0,0.0,68.08,baseline,Madden 27 baseline,ACT,,00-0038841,False
Luke Altmyer,DET,QB,QB,65.0,68.0,,0.0,0.0,68.0,baseline,Madden 27 baseline,ACT,,00-0041453,False
Dan Jackson,DET,SS,DB,66.0,67.42,,0.0,0.0,67.42,baseline,Madden 27 baseline,ACT,,00-0040233,False
Skyler Gill-Howard,DET,DT,DL,65.0,67.32,,0.0,0.0,67.32,baseline,Madden 27 baseline,ACT,,00-0041447,False
Brock Wright,DET,TE,TE,65.0,66.57,73.5,0.03666666666666667,0.0,66.82,baseline,Madden 27 + nflverse performance,ACT,,00-0036754,False
Seth McLaughlin,DET,C,OL,64.0,66.21,,0.0,0.0,66.21,baseline,Madden 27 baseline,ACT,,00-0040374,False
Loren Strickland,DET,SS,DB,64.0,65.75,,0.0,0.0,65.75,baseline,Madden 27 baseline,ACT,,00-0039448,False
Khalil Dorsey,DET,CB,DB,64.0,65.69,,0.0,0.0,65.69,baseline,Madden 27 baseline,ACT,,00-0036124,False
Colby Sorsdal,DET,LG,OL,64.0,65.67,,0.0,0.0,65.67,baseline,Madden 27 baseline,ACT,,00-0038592,False
Anthony Firkser,DET,TE,TE,64.0,65.65,63.44117647058823,0.016666666666666666,0.0,65.61,baseline,Madden 27 + nflverse performance,ACT,,00-0033455,False
Trevor Nowaske,DET,LB,LB,64.0,64.98,,0.0,0.0,64.98,baseline,Madden 27 baseline,ACT,,00-0038660,False
Michael Niese,DET,C,OL,61.0,63.39,,0.0,0.0,63.39,baseline,Madden 27 baseline,ACT,,00-0037385,False
Malik Cunningham,DET,WR,WR,61.0,62.77,51.761506276150634,0.0,0.0,62.77,baseline,Madden 27 baseline,ACT,,00-0038911,False
Devin Cochran,DET,RT,OL,59.0,61.09,,0.0,0.0,61.09,baseline,Madden 27 baseline,ACT,,00-0037414,False
Micah Parsons,GB,EDGE,DL,98.0,95.88,,0.0,0.0,95.88,baseline,Madden 27 baseline,ACT,,00-0036932,False
Josh Jacobs,GB,HB,RB,91.0,90.43,89.76582278481013,0.18720000000000003,0.0,90.31,medium,Madden 27 + nflverse performance,ACT,,00-0035700,False
Xavier McKinney,GB,SS,DB,92.0,90.27,,0.0,0.0,90.27,baseline,Madden 27 baseline,ACT,,00-0036388,False
Zach Tom,GB,RT,OL,87.0,87.05,,0.0,0.0,87.05,baseline,Madden 27 baseline,ACT,,00-0037817,False
Jordan Love,GB,QB,QB,86.0,86.76,81.03765432098766,0.1756,0.0,85.76,medium,Madden 27 + nflverse performance,ACT,,00-0036264,False
Tucker Kraft,GB,TE,TE,85.0,82.76,86.84926470588236,0.07333333333333333,0.0,83.06,baseline,Madden 27 + nflverse performance,ACT,,00-0038996,False
Jayden Reed,GB,WR,WR,80.0,80.98,72.66736401673641,0.029333333333333336,0.0,80.74,baseline,Madden 27 + nflverse performance,ACT,,00-0039146,False
Javon Hargrave,GB,DT,DL,80.0,80.39,,0.0,0.0,80.39,baseline,Madden 27 baseline,ACT,,00-0033109,False
Edgerrin Cooper,GB,LB,LB,80.0,80.09,,0.0,0.0,80.09,baseline,Madden 27 baseline,ACT,,00-0039850,False
Christian Watson,GB,WR,WR,78.0,79.31,84.92259414225941,0.07333333333333333,0.0,79.72,baseline,Madden 27 + nflverse performance,ACT,,00-0038124,False
Matthew Golden,GB,WR,WR,78.0,79.22,74.33263598326359,0.05866666666666667,0.0,78.93,baseline,Madden 27 + nflverse performance,ACT,,00-0040667,False
Zaire Franklin,GB,LB,LB,79.0,78.82,,0.0,0.0,78.82,baseline,Madden 27 baseline,ACT,,00-0034431,False
Keisean Nixon,GB,CB,DB,78.0,78.52,,0.0,0.0,78.52,baseline,Madden 27 baseline,ACT,,00-0035133,False
Isaiah McDuffie,GB,LB,LB,78.0,78.5,,0.0,0.0,78.5,baseline,Madden 27 baseline,ACT,,00-0036658,False
Devonte Wyatt,GB,DT,DL,78.0,78.43,,0.0,0.0,78.43,baseline,Madden 27 baseline,ACT,,00-0037075,False
Trey Smack,GB,K,ST,75.0,78.0,,0.0,0.0,78.0,baseline,Madden 27 baseline,ACT,,00-0040899,False
Benjamin St-Juste,GB,CB,DB,77.0,77.95,,0.0,0.0,77.95,baseline,Madden 27 baseline,ACT,,00-0036625,False
Carrington Valentine,GB,CB,DB,77.0,77.7,,0.0,0.0,77.7,baseline,Madden 27 baseline,ACT,,00-0038408,False
Daniel Whelan,GB,P,ST,74.0,77.0,,0.0,0.0,77.0,baseline,Madden 27 baseline,ACT,,00-0037547,False
Javon Bullard,GB,SS,DB,76.0,76.57,,0.0,0.0,76.57,baseline,Madden 27 baseline,ACT,,00-0039867,False
Evan Williams,GB,FS,DB,76.0,76.19,,0.0,0.0,76.19,baseline,Madden 27 baseline,ACT,,00-0039813,False
Lukas Van Ness,GB,EDGE,DL,76.0,76.15,,0.0,0.0,76.15,baseline,Madden 27 baseline,ACT,,00-0039112,False
Dani Dennis-Sutton,GB,EDGE,DL,74.0,74.87,,0.0,0.0,74.87,baseline,Madden 27 baseline,ACT,,00-0040877,False
MarShawn Lloyd,GB,HB,RB,72.0,74.8,,0.0,0.0,74.8,baseline,Madden 27 baseline,ACT,,00-0039811,False
Aaron Banks,GB,LG,OL,73.0,74.34,,0.0,0.0,74.34,baseline,Madden 27 baseline,ACT,,00-0036551,False
Chris McClellan,GB,DT,DL,73.0,74.05,,0.0,0.0,74.05,baseline,Madden 27 baseline,ACT,,00-0040869,False
Bo Melton,GB,WR,WR,72.0,73.82,,0.0,0.0,73.82,baseline,Madden 27 baseline,ACT,,00-0037091,False
Jordan Morgan,GB,LT,OL,72.0,73.75,,0.0,0.0,73.75,baseline,Madden 27 baseline,ACT,,00-0039904,False
Skyy Moore,GB,WR,WR,72.0,73.78,62.01464435146444,0.009333333333333334,0.0,73.67,baseline,Madden 27 + nflverse performance,ACT,,00-0038090,False
Anthony Belton,GB,RG,OL,72.0,73.1,,0.0,0.0,73.1,baseline,Madden 27 baseline,ACT,,00-0040726,False
Damien Martinez,GB,HB,RB,70.0,73.0,,0.0,0.0,73.0,baseline,Madden 27 baseline,ACT,,00-0040651,False
Brandon Cisse,GB,CB,DB,72.0,72.89,,0.0,0.0,72.89,baseline,Madden 27 baseline,ACT,,00-0041470,False
Tyrod Taylor,GB,QB,QB,69.0,72.0,71.45123456790124,0.05360000000000001,0.0,71.97,baseline,Madden 27 + nflverse performance,ACT,,00-0028118,False
Sean Rhyan,GB,C,OL,70.0,71.65,,0.0,0.0,71.65,baseline,Madden 27 baseline,ACT,,00-0037076,False
Savion Williams,GB,WR,WR,70.0,71.68,66.74267782426779,0.013333333333333334,0.0,71.61,baseline,Madden 27 + nflverse performance,ACT,,00-0040009,False
Karl Brooks,GB,DT,DL,70.0,71.33,,0.0,0.0,71.33,baseline,Madden 27 baseline,ACT,,00-0038398,False
Jaden Crumedy,GB,DT,DL,70.0,71.31,,0.0,0.0,71.31,baseline,Madden 27 baseline,ACT,,00-0039402,False
Collin Oliver,GB,EDGE,DL,70.0,71.07,,0.0,0.0,71.07,baseline,Madden 27 baseline,ACT,,00-0040012,False
Barryn Sorrell,GB,EDGE,DL,70.0,71.03,,0.0,0.0,71.03,baseline,Madden 27 baseline,ACT,,00-0040010,False
Pierre Strong Jr,GB,HB,RB,68.0,71.0,,0.0,0.0,71.0,baseline,Madden 27 baseline,ACT,,00-0038098,False
Chris Brooks,GB,HB,RB,68.0,71.0,68.00632911392405,0.0216,0.0,70.94,baseline,Madden 27 + nflverse performance,ACT,,00-0038685,False
Jager Burton,GB,RG,OL,69.0,70.78,,0.0,0.0,70.78,baseline,Madden 27 baseline,ACT,,00-0040884,False
Will Sheppard,GB,WR,WR,68.0,70.67,,0.0,0.0,70.67,baseline,Madden 27 baseline,ACT,,00-0040753,False
Luke Musgrave,GB,TE,TE,70.0,70.38,72.03676470588235,0.05166666666666667,0.0,70.47,baseline,Madden 27 + nflverse performance,ACT,,00-0039144,False
Darian Kinnard,GB,RT,OL,68.0,69.36,,0.0,0.0,69.36,baseline,Madden 27 baseline,ACT,,00-0037194,False
Josh Whyle,GB,TE,TE,69.0,69.39,65.11764705882354,0.010000000000000002,0.0,69.35,baseline,Madden 27 + nflverse performance,ACT,,00-0038589,False
Kamal Hadden,GB,CB,DB,67.0,68.81,,0.0,0.0,68.81,baseline,Madden 27 baseline,ACT,,00-0039831,False
Domani Jackson,GB,CB,DB,67.0,68.69,,0.0,0.0,68.69,baseline,Madden 27 baseline,ACT,,00-0040896,False
Warren Brinson,GB,DT,DL,66.0,68.6,,0.0,0.0,68.6,baseline,Madden 27 baseline,ACT,,00-0040016,False
Shemar Bartholomew,GB,CB,DB,67.0,68.59,,0.0,0.0,68.59,baseline,Madden 27 baseline,ACT,,00-0039292,False
Jordon Riley,GB,DT,DL,68.0,68.54,,0.0,0.0,68.54,baseline,Madden 27 baseline,ACT,,00-0038506,False
Kaden Prather,GB,WR,WR,66.0,68.34,,0.0,0.0,68.34,baseline,Madden 27 baseline,,,,False
Jaylin Simpson,GB,FS,DB,66.0,68.31,,0.0,0.0,68.31,baseline,Madden 27 baseline,ACT,,00-0039383,False
Kitan Oladapo,GB,SS,DB,67.0,68.0,,0.0,0.0,68.0,baseline,Madden 27 baseline,ACT,,00-0039818,False
Kyle McCord,GB,QB,QB,65.0,68.0,,0.0,0.0,68.0,baseline,Madden 27 baseline,ACT,,00-0040014,False
Brenton Cox,GB,EDGE,DL,66.0,67.92,,0.0,0.0,67.92,baseline,Madden 27 baseline,ACT,,00-0038463,False
MJ Devonshire,GB,CB,DB,66.0,67.92,,0.0,0.0,67.92,baseline,Madden 27 baseline,ACT,,00-0039418,False
Ty'Ron Hopper,GB,LB,LB,66.0,67.9,,0.0,0.0,67.9,baseline,Madden 27 baseline,ACT,,00-0039812,False
Nick Niemann,GB,LB,LB,66.0,67.66,,0.0,0.0,67.66,baseline,Madden 27 baseline,ACT,,00-0036648,False
Nazir Stackhouse,GB,DT,DL,66.0,67.36,,0.0,0.0,67.36,baseline,Madden 27 baseline,ACT,,00-0040041,False
Jacob Monk,GB,C,OL,65.0,66.86,,0.0,0.0,66.86,baseline,Madden 27 baseline,ACT,,00-0039817,False
Travis Glover,GB,RT,OL,64.0,66.28,,0.0,0.0,66.28,baseline,Madden 27 baseline,ACT,,00-0039819,False
Brant Banks,GB,LT,OL,64.0,66.17,,0.0,0.0,66.17,baseline,Madden 27 baseline,ACT,,00-0040034,False
Donovan Jennings,GB,RG,OL,64.0,65.9,,0.0,0.0,65.9,baseline,Madden 27 baseline,ACT,,00-0039272,False
Kristian Welch,GB,LB,LB,64.0,65.53,,0.0,0.0,65.53,baseline,Madden 27 baseline,ACT,,00-0036157,False
Luke Lachey,GB,TE,TE,64.0,65.36,,0.0,0.0,65.36,baseline,Madden 27 baseline,,,,False
John Williams,GB,LG,OL,63.0,65.09,,0.0,0.0,65.09,baseline,Madden 27 baseline,ACT,,00-0040023,False
Johnathan Baldwin,GB,FS,DB,63.0,64.93,,0.0,0.0,64.93,baseline,Madden 27 baseline,ACT,,00-0040033,False
Jonathan Ford,GB,DT,DL,63.0,64.65,,0.0,0.0,64.65,baseline,Madden 27 baseline,ACT,,00-0037094,False
Dalton Cooper,GB,LT,OL,62.0,64.31,,0.0,0.0,64.31,baseline,Madden 27 baseline,ACT,,00-0040083,False
Arron Mosby,GB,EDGE,DL,62.0,64.29,,0.0,0.0,64.29,baseline,Madden 27 baseline,ACT,,00-0037364,False
Karsen Barnhart,GB,LG,OL,62.0,64.06,,0.0,0.0,64.06,baseline,Madden 27 baseline,ACT,,00-0039655,False
Messiah Swinson,GB,TE,TE,60.0,62.06,,0.0,0.0,62.06,baseline,Madden 27 baseline,ACT,,00-0039275,False
Matt Orzech,GB,LS,ST,61.0,58.0,,0.0,0.0,58.0,baseline,Madden 27 baseline,,,,False
Will Anderson Jr,HOU,EDGE,DL,95.0,93.68,,0.0,0.0,93.68,baseline,Madden 27 baseline,ACT,,00-0039108,False
Derek Stingley Jr,HOU,CB,DB,92.0,91.86,,0.0,0.0,91.86,baseline,Madden 27 baseline,ACT,,00-0037237,False
Danielle Hunter,HOU,EDGE,DL,92.0,90.83,,0.0,0.0,90.83,baseline,Madden 27 baseline,ACT,,00-0031565,False
Nico Collins,HOU,WR,WR,90.0,90.3,91.59832635983264,0.16000000000000003,0.0,90.51,medium,Madden 27 + nflverse performance,ACT,,00-0036554,False
Kamari Lassiter,HOU,CB,DB,87.0,86.86,,0.0,0.0,86.86,baseline,Madden 27 baseline,ACT,,00-0039343,False
Jalen Pitre,HOU,CB,DB,86.0,86.0,,0.0,0.0,86.0,baseline,Madden 27 baseline,ACT,,00-0037246,False
David Montgomery,HOU,HB,RB,83.0,84.35,83.88924050632913,0.1264,0.0,84.29,medium,Madden 27 + nflverse performance,ACT,,00-0035685,False
Ka'imi Fairbairn,HOU,K,ST,81.0,84.0,,0.0,0.0,84.0,baseline,Madden 27 baseline,ACT,,00-0032726,False
Dalton Schultz,HOU,TE,TE,84.0,82.37,89.1470588235294,0.17666666666666667,0.0,83.57,medium,Madden 27 + nflverse performance,ACT,,00-0034383,False
Calen Bullock,HOU,FS,DB,84.0,83.19,,0.0,0.0,83.19,baseline,Madden 27 baseline,ACT,,00-0039838,False
Braden Smith,HOU,RT,OL,82.0,82.87,,0.0,0.0,82.87,baseline,Madden 27 baseline,ACT,,00-0034836,False
Azeez Al-Shaair,HOU,LB,LB,83.0,82.84,,0.0,0.0,82.84,baseline,Madden 27 baseline,ACT,,00-0035166,False
Woody Marks,HOU,HB,RB,80.0,81.76,84.76582278481013,0.15680000000000002,0.0,82.23,medium,Madden 27 + nflverse performance,ACT,,00-0040583,False
Sheldon Rankins,HOU,DT,DL,81.0,80.81,,0.0,0.0,80.81,baseline,Madden 27 baseline,ACT,,00-0032759,False
Tank Dell,HOU,WR,WR,79.0,80.31,,0.0,0.0,80.31,baseline,Madden 27 baseline,ACT,,00-0038977,False
Jadeveon Clowney,HOU,EDGE,DL,80.0,80.28,,0.0,0.0,80.28,baseline,Madden 27 baseline,,,,False
Trent Brown,HOU,LT,OL,79.0,79.81,,0.0,0.0,79.81,baseline,Madden 27 baseline,ACT,,00-0032071,False
Wyatt Teller,HOU,LG,OL,79.0,79.53,,0.0,0.0,79.53,baseline,Madden 27 baseline,ACT,,00-0034399,False
Jayden Higgins,HOU,WR,WR,77.0,78.63,83.26150627615064,0.09066666666666667,0.0,79.05,baseline,Madden 27 + nflverse performance,ACT,,00-0040130,False
C.J. Stroud,HOU,QB,QB,76.0,78.33,80.59320987654321,0.16920000000000002,0.0,78.71,medium,Madden 27 + nflverse performance,ACT,,00-0039163,False
Reed Blankenship,HOU,SS,DB,79.0,78.41,,0.0,0.0,78.41,baseline,Madden 27 baseline,ACT,,00-0037130,False
Ed Ingram,HOU,RG,OL,77.0,77.56,,0.0,0.0,77.56,baseline,Madden 27 baseline,ACT,,00-0038131,False
Henry To'oTo'o,HOU,LB,LB,75.0,76.09,,0.0,0.0,76.09,baseline,Madden 27 baseline,ACT,,00-0038599,False
Kayden McDonald,HOU,DT,DL,75.0,75.71,,0.0,0.0,75.71,baseline,Madden 27 baseline,ACT,,00-0041440,False
Tommy Togiai,HOU,DT,DL,75.0,75.58,,0.0,0.0,75.58,baseline,Madden 27 baseline,ACT,,00-0036883,False
Keylan Rutledge,HOU,C,OL,74.0,75.49,,0.0,0.0,75.49,baseline,Madden 27 baseline,ACT,,00-0041532,False
Xavier Hutchinson,HOU,WR,WR,73.0,74.79,82.15062761506275,0.07600000000000001,0.0,75.35,baseline,Madden 27 + nflverse performance,ACT,,00-0038618,False
E.J. Speed,HOU,LB,LB,75.0,75.21,,0.0,0.0,75.21,baseline,Madden 27 baseline,ACT,,00-0034987,False
Jaylin Noel,HOU,WR,WR,73.0,75.09,76.56694560669456,0.04666666666666667,0.0,75.16,baseline,Madden 27 + nflverse performance,ACT,,00-0040138,False
Justin Watson,HOU,WR,WR,73.0,75.17,56.34728033472804,0.005333333333333334,0.0,75.07,baseline,Madden 27 + nflverse performance,ACT,,00-0034386,False
Logan Hall,HOU,DT,DL,74.0,74.83,,0.0,0.0,74.83,baseline,Madden 27 baseline,ACT,,00-0038127,False
Evan Brown,HOU,LG,OL,73.0,74.19,,0.0,0.0,74.19,baseline,Madden 27 baseline,ACT,,00-0034495,False
Jawhar Jordan,HOU,HB,RB,71.0,74.0,67.68987341772153,0.0344,0.0,73.78,baseline,Madden 27 + nflverse performance,ACT,,00-0039405,False
Febechi Nwaiwu,HOU,RG,OL,72.0,73.33,,0.0,0.0,73.33,baseline,Madden 27 baseline,RES,,00-0041559,False
Ja'Marcus Ingram,HOU,CB,DB,72.0,73.13,,0.0,0.0,73.13,baseline,Madden 27 baseline,ACT,,00-0037661,False
Mario Edwards Jr,HOU,DT,DL,72.0,72.94,,0.0,0.0,72.94,baseline,Madden 27 baseline,,,,False
Jake Andrews,HOU,C,OL,71.0,72.77,,0.0,0.0,72.77,baseline,Madden 27 baseline,ACT,,00-0039030,False
Sione Takitaki,HOU,LB,LB,72.0,72.52,,0.0,0.0,72.52,baseline,Madden 27 baseline,,,,False
Aireontae Ersery,HOU,LT,OL,71.0,72.48,,0.0,0.0,72.48,baseline,Madden 27 baseline,ACT,,00-0040745,False
Kai Kroeger,HOU,P,ST,69.0,72.0,,0.0,0.0,72.0,baseline,Madden 27 baseline,ACT,,00-0040654,False
Foster Moreau,HOU,TE,TE,72.0,72.09,63.51470588235294,0.016666666666666666,0.0,71.95,baseline,Madden 27 + nflverse performance,ACT,,00-0034981,False
Kamari Ramsey,HOU,FS,DB,71.0,71.81,,0.0,0.0,71.81,baseline,Madden 27 baseline,ACT,,00-0041466,False
Jarrett Patterson,HOU,RG,OL,70.0,71.67,,0.0,0.0,71.67,baseline,Madden 27 baseline,ACT,,00-0038615,False
Jaylin Smith,HOU,CB,DB,70.0,71.67,,0.0,0.0,71.67,baseline,Madden 27 baseline,ACT,,00-0040149,False
M.J. Stewart Jr,HOU,SS,DB,70.0,71.6,,0.0,0.0,71.6,baseline,Madden 27 baseline,ACT,,00-0034355,False
Blake Fisher,HOU,LT,OL,70.0,71.27,,0.0,0.0,71.27,baseline,Madden 27 baseline,ACT,,00-0039857,False
Marte Mapu,HOU,LB,LB,70.0,71.22,,0.0,0.0,71.22,baseline,Madden 27 baseline,ACT,,00-0039054,False
Dominique Robinson,HOU,EDGE,DL,69.0,70.22,,0.0,0.0,70.22,baseline,Madden 27 baseline,ACT,,00-0037082,False
Jha'Quan Jackson,HOU,WR,WR,68.0,70.2,,0.0,0.0,70.2,baseline,Madden 27 baseline,ACT,,00-0039392,False
Tremon Smith,HOU,CB,DB,68.0,69.78,,0.0,0.0,69.78,baseline,Madden 27 baseline,ACT,,00-0034278,False
Lewis Bond,HOU,WR,WR,67.0,69.67,,0.0,0.0,69.67,baseline,Madden 27 baseline,ACT,,00-0041467,False
British Brooks,HOU,FB,RB,68.0,69.72,60.66772151898735,0.013600000000000001,0.0,69.6,baseline,Madden 27 + nflverse performance,ACT,,00-0039603,False
Wade Woodaz,HOU,LB,LB,68.0,69.5,,0.0,0.0,69.5,baseline,Madden 27 baseline,ACT,,00-0041465,False
Jaylen Reed,HOU,FS,DB,68.0,69.28,,0.0,0.0,69.28,baseline,Madden 27 baseline,ACT,,00-0040204,False
Davis Mills,HOU,QB,QB,66.0,69.0,71.33395061728395,0.0636,0.0,69.15,baseline,Madden 27 + nflverse performance,ACT,,00-0036898,False
Dylan Horton,HOU,EDGE,DL,67.0,68.6,,0.0,0.0,68.6,baseline,Madden 27 baseline,ACT,,00-0039009,False
Brevin Jordan,HOU,TE,TE,68.0,68.49,,0.0,0.0,68.49,baseline,Madden 27 baseline,ACT,,00-0036556,False
Jarrett Kingston,HOU,LG,OL,67.0,68.09,,0.0,0.0,68.09,baseline,Madden 27 baseline,ACT,,00-0039832,False
Kyonte Hamilton,HOU,DT,DL,66.0,67.92,,0.0,0.0,67.92,baseline,Madden 27 baseline,ACT,,00-0040229,False
Cade Stover,HOU,TE,TE,67.0,67.89,67.58823529411765,0.02666666666666667,0.0,67.88,baseline,Madden 27 + nflverse performance,ACT,,00-0039359,False
Jamal Hill,HOU,LB,LB,66.0,67.62,,0.0,0.0,67.62,baseline,Madden 27 baseline,ACT,,00-0039395,False
