fighter,division,sample,head_landed_per_min,head_accuracy,head_absorbed_per_min,head_accuracy_allowed,body_landed_per_min,body_accuracy,body_absorbed_per_min,body_accuracy_allowed,leg_landed_per_min,leg_accuracy,leg_absorbed_per_min,leg_accuracy_allowed,distance_landed_per_min,distance_accuracy,distance_absorbed_per_min,distance_accuracy_allowed,clinch_landed_per_min,clinch_accuracy,clinch_absorbed_per_min,clinch_accuracy_allowed,ground_landed_per_min,ground_accuracy,ground_absorbed_per_min,ground_accuracy_allowed,power_kd_per100_sig,kd_absorbed_per100_sig,close_landed_per_min,close_accuracy,close_absorbed_per_min,close_accuracy_allowed,data_completeness,head_landed_per_min_pct,head_accuracy_pct,head_absorbed_per_min_pct,head_accuracy_allowed_pct,body_landed_per_min_pct,body_accuracy_pct,body_absorbed_per_min_pct,body_accuracy_allowed_pct,leg_landed_per_min_pct,leg_accuracy_pct,leg_absorbed_per_min_pct,leg_accuracy_allowed_pct,distance_landed_per_min_pct,distance_accuracy_pct,distance_absorbed_per_min_pct,distance_accuracy_allowed_pct,close_landed_per_min_pct,close_accuracy_pct,close_absorbed_per_min_pct,close_accuracy_allowed_pct,power_kd_per100_sig_pct,kd_absorbed_per100_sig_pct,head_attack_score,head_defense_score,body_attack_score,body_defense_score,leg_attack_score,leg_defense_score,distance_attack_score,distance_defense_score,close_attack_score,close_defense_score,power_score,knockdown_resistance_score
Tyrell Fortune,Men’s Heavyweight,2,1.3740458015267176,0.4186046511627907,2.595419847328244,0.39766081871345027,0.3816793893129771,0.9090909090909091,1.5267175572519085,0.7547169811320755,0.15267175572519084,0.8,0.19083969465648856,0.8333333333333334,1.0687022900763359,0.3835616438356164,2.7099236641221376,0.4152046783625731,0.6106870229007634,0.8421052631578947,1.5648854961832062,0.7068965517241379,0.22900763358778625,0.6,0.03816793893129771,1.0,0.0,0.8849557522123894,0.8396946564885497,0.7586206896551724,1.6030534351145038,0.711864406779661,1.0,19.672131147540984,49.18032786885246,44.26229508196722,57.37704918032787,26.229508196721312,88.13559322033898,4.918032786885248,62.71186440677966,21.311475409836063,27.11864406779661,85.24590163934427,73.72881355932203,9.836065573770492,18.0327868852459,59.016393442622956,75.40983606557377,50.81967213114754,55.00000000000001,11.47540983606558,53.44827586206897,17.21311475409836,27.868852459016395,34.42622950819672,50.81967213114754,57.182550708530144,33.81494859683245,24.215059738816336,79.48735759933315,13.934426229508198,67.21311475409837,52.90983606557377,32.461842849067274,17.21311475409836,27.868852459016395
Denzel Freeman,Men’s Heavyweight,2,0.9507923269391159,0.38,1.701417848206839,0.4857142857142857,0.3002502085070892,0.6,0.6005004170141784,0.5217391304347826,1.201000834028357,0.9230769230769231,1.1009174311926604,0.5,2.2518765638031693,0.5625,2.402001668056714,0.43636363636363634,0.2001668056713928,0.6666666666666666,0.45037531276063386,0.8181818181818182,0.0,,0.5504587155963302,0.6875,0.0,0.0,0.2001668056713928,0.6666666666666666,1.0008340283569641,0.7407407407407407,1.0,6.557377049180328,34.42622950819672,67.21311475409837,26.229508196721312,14.754098360655737,8.47457627118644,59.016393442622956,94.91525423728814,77.04918032786885,55.08474576271186,16.39344262295083,99.15254237288136,27.86885245901639,80.32786885245902,72.1311475409836,67.21311475409837,11.475409836065573,28.333333333333332,36.06557377049181,48.27586206896552,17.21311475409836,76.22950819672131,20.491803278688522,46.72131147540984,11.614337315921087,76.96582383995555,66.06696304529035,57.77299249791609,54.09836065573771,69.672131147541,19.904371584699454,42.170717919728666,17.21311475409836,76.22950819672131
Ante Delija,Men’s Heavyweight,3,3.8985736925515058,0.36123348017621143,3.5657686212361335,0.4658385093167702,0.33280507131537246,0.875,0.2852614896988907,0.5,0.04754358161648178,1.0,0.09508716323296355,1.0,3.8985736925515058,0.36607142857142855,3.47068145800317,0.44785276073619634,0.1901743264659271,0.5714285714285714,0.1901743264659271,0.6666666666666666,0.1901743264659271,0.8,0.2852614896988907,1.0,1.1111111111111112,1.2048192771084338,0.3803486529318542,0.6666666666666666,0.4754358161648178,0.8333333333333334,1.0,81.9672131147541,26.229508196721312,18.032786885245898,36.06557377049181,19.672131147540984,79.66101694915254,91.80327868852459,96.61016949152543,8.19672131147541,88.98305084745762,93.44262295081967,11.86440677966101,75.40983606557377,14.754098360655737,44.26229508196722,57.37704918032787,19.672131147540984,28.333333333333332,60.65573770491803,17.241379310344833,75.40983606557377,19.67213114754098,54.09836065573771,27.049180327868854,49.66657404834676,94.206724090025,48.58988607946652,52.65351486524034,45.08196721311475,50.81967213114754,24.002732240437158,38.94855850763143,75.40983606557377,19.67213114754098
Allen Frye Jr.,Men’s Heavyweight,1,1.1333333333333333,0.26153846153846155,3.533333333333333,0.6022727272727273,0.8,1.0,0.5333333333333333,0.8888888888888888,0.26666666666666666,0.4444444444444444,0.2,1.0,1.2666666666666666,0.2753623188405797,3.6,0.6,0.9333333333333333,0.8235294117647058,0.6666666666666666,1.0,0.0,,0.0,,0.0,0.0,0.9333333333333333,0.8235294117647058,0.6666666666666666,1.0,1.0,14.754098360655737,8.19672131147541,19.67213114754098,4.918032786885248,59.01639344262295,96.61016949152543,63.9344262295082,20.338983050847446,29.508196721311474,5.084745762711865,81.9672131147541,11.86440677966101,13.114754098360656,4.918032786885246,36.06557377049181,10.655737704918039,55.73770491803278,75.83333333333333,50.81967213114754,2.586206896551721,17.21311475409836,76.22950819672131,11.475409836065573,12.295081967213115,77.81328146707419,42.136704640177825,17.29647124201167,46.915809947207556,9.01639344262295,23.360655737704924,65.78551912568305,26.702939513849632,17.21311475409836,76.22950819672131
Marek Bujlo,Men’s Heavyweight,1,0.2,0.13636363636363635,1.2666666666666666,0.4418604651162791,0.4,0.42857142857142855,0.4,0.6,1.4666666666666666,0.5,1.6,0.9230769230769231,2.066666666666667,0.3924050632911392,3.0,0.6164383561643836,0.0,,0.26666666666666666,0.6666666666666666,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.26666666666666666,0.6666666666666666,1.0,3.278688524590164,3.278688524590164,88.52459016393442,40.98360655737705,29.508196721311474,1.694915254237288,86.88524590163935,89.83050847457628,85.24590163934425,8.47457627118644,8.1967213114754,40.67796610169491,21.311475409836063,22.950819672131146,57.37704918032787,8.1967213114754,3.278688524590164,2.5,75.40983606557377,71.55172413793103,17.21311475409836,76.22950819672131,3.278688524590164,64.75409836065573,15.60155598777438,88.3578771881078,46.860238955265345,24.437343706585157,22.131147540983605,32.78688524590164,2.889344262295082,73.4807801017524,17.21311475409836,76.22950819672131
Alexander Poppeck,Men’s Heavyweight,1,0.8450704225352113,0.16666666666666666,3.380281690140845,0.6153846153846154,0.4225352112676056,1.0,0.4225352112676056,1.0,2.112676056338028,1.0,0.4225352112676056,0.5,3.380281690140845,0.4444444444444444,2.535211267605634,0.6,0.0,,0.8450704225352113,1.0,0.0,,0.8450704225352113,0.5,0.0,10.0,0.0,,1.6901408450704225,0.6666666666666666,1.0,4.918032786885246,4.918032786885246,24.59016393442623,3.278688524590165,33.60655737704918,96.61016949152543,82.78688524590164,5.084745762711862,100.0,88.98305084745762,68.85245901639345,99.15254237288136,62.295081967213115,44.26229508196721,63.9344262295082,10.655737704918039,3.278688524590164,,9.836065573770497,71.55172413793103,17.21311475409836,3.278688524590165,4.918032786885246,13.934426229508198,65.1083634342873,43.93581550430675,94.4915254237288,84.0025006946374,53.278688524590166,37.29508196721312,3.278688524590164,40.693894855850765,17.21311475409836,3.278688524590165
Max Gimenis,Men’s Heavyweight,1,0.0,0.0,9.0,0.5294117647058824,1.0,1.0,0.0,,2.0,1.0,0.0,,3.0,0.5,7.0,0.4666666666666667,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.0,22.22222222222222,0.0,0.0,2.0,1.0,1.0,1.639344262295082,1.639344262295082,4.918032786885248,19.67213114754098,77.04918032786885,96.61016949152543,99.18032786885246,,98.36065573770492,88.98305084745762,99.18032786885246,,50.81967213114754,64.75409836065575,6.557377049180331,42.622950819672134,3.278688524590164,2.5,8.1967213114754,2.586206896551721,17.21311475409836,1.639344262295082,1.639344262295082,12.295081967213115,86.82967490969713,99.18032786885246,93.67185329258126,99.18032786885246,57.786885245901644,24.590163934426233,2.889344262295082,5.3914641040135605,17.21311475409836,1.639344262295082
Thomas Petersen,Men’s Heavyweight,7,1.9290465631929046,0.4915254237288136,1.7427937915742793,0.3764367816091954,0.811529933481153,0.8472222222222222,0.6651884700665188,0.6666666666666666,0.25277161862527714,1.0,0.1729490022172949,0.8666666666666667,2.235033259423503,0.5581395348837209,2.1685144124168514,0.41581632653061223,0.21286031042128603,0.6956521739130435,0.2926829268292683,0.6666666666666666,0.5454545454545454,0.6612903225806451,0.11973392461197338,0.6923076923076923,0.4444444444444444,1.5463917525773196,0.7583148558758315,0.6705882352941176,0.4124168514412417,0.6739130434782609,1.0,32.78688524590164,70.49180327868852,63.9344262295082,63.9344262295082,60.65573770491803,72.88135593220339,50.0,84.74576271186442,26.229508196721312,88.98305084745762,88.52459016393442,64.40677966101696,26.229508196721312,78.68852459016394,80.32786885245902,73.77049180327869,47.540983606557376,33.33333333333333,62.295081967213115,68.10344827586206,52.459016393442624,13.114754098360663,51.63934426229508,63.9344262295082,66.76854681856071,67.37288135593221,57.606279522089466,76.4656849124757,52.459016393442624,77.04918032786885,40.43715846994535,65.1992651215376,52.459016393442624,13.114754098360663
Guilherme Pat,Men’s Heavyweight,3,1.9333333333333333,0.5272727272727272,2.0,0.47368421052631576,0.5333333333333333,0.9230769230769231,0.5111111111111111,0.8518518518518519,0.3333333333333333,0.9375,0.3111111111111111,0.7368421052631579,2.3555555555555556,0.572972972972973,1.2444444444444445,0.3684210526315789,0.4444444444444444,0.9523809523809523,0.8222222222222222,0.8043478260869565,0.0,0.0,0.7555555555555555,0.8947368421052632,0.7936507936507936,2.3622047244094486,0.4444444444444444,0.9090909090909091,1.5777777777777777,0.8452380952380952,1.0,34.42622950819672,81.9672131147541,57.37704918032787,31.14754098360656,47.540983606557376,89.83050847457628,65.57377049180327,25.423728813559322,32.78688524590164,65.2542372881356,72.1311475409836,88.13559322033899,37.704918032786885,81.9672131147541,95.08196721311475,93.44262295081967,26.229508196721312,93.33333333333333,14.754098360655746,12.068965517241372,67.21311475409836,6.557377049180331,58.196721311475414,44.26229508196722,68.68574604056683,45.4987496526813,49.02056126701862,80.13337038066129,59.8360655737705,94.26229508196721,59.78142076502732,13.41153193894856,67.21311475409836,6.557377049180331
Marcus Buchecha,Men’s Heavyweight,3,1.1031390134529149,0.44565217391304346,1.6681614349775786,0.4460431654676259,0.40358744394618834,0.7142857142857143,0.29596412556053814,0.7857142857142857,0.08071748878923768,0.75,0.1883408071748879,0.875,0.672645739910314,0.33783783783783783,1.533632286995516,0.4634146341463415,0.21524663677130046,0.6666666666666666,0.16143497757847536,0.75,0.6995515695067265,0.8387096774193549,0.4573991031390135,0.5666666666666667,0.0,1.25,0.914798206278027,0.7906976744186046,0.6188340807174888,0.6052631578947368,1.0,13.114754098360656,59.01639344262295,68.85245901639345,39.34426229508197,31.147540983606557,28.8135593220339,90.1639344262295,42.37288135593221,14.754098360655737,21.1864406779661,86.88524590163935,61.86440677966102,6.557377049180328,11.475409836065573,91.80327868852459,44.26229508196722,54.09836065573771,63.33333333333333,54.09836065573771,81.03448275862068,17.21311475409836,18.032786885245898,36.0655737704918,54.09836065573771,29.98055015282023,66.26840789108086,17.970269519310918,74.37482634065019,9.01639344262295,68.0327868852459,58.71584699453552,67.56642170717919,17.21311475409836,18.032786885245898
Alvin Hines,Men’s Heavyweight,2,3.36,0.2445414847161572,6.359999999999999,0.5792349726775956,1.38,0.6388888888888888,0.18,0.42857142857142855,0.84,0.7368421052631579,1.0799999999999998,1.0,5.46,0.3238434163701068,7.079999999999999,0.6210526315789474,0.12,0.6666666666666666,0.06,0.3333333333333333,0.0,,0.48,0.5333333333333333,0.0,0.7874015748031497,0.12,0.6666666666666666,0.5399999999999999,0.5,1.0,78.68852459016394,6.557377049180328,6.557377049180331,9.836065573770497,91.80327868852459,13.559322033898304,96.72131147540983,98.30508474576271,70.49180327868852,18.64406779661017,19.67213114754098,11.86440677966101,91.80327868852459,9.836065573770492,4.918032786885248,6.557377049180331,6.557377049180328,28.333333333333332,59.016393442622956,92.24137931034483,17.21311475409836,32.786885245901644,42.622950819672134,8.196721311475414,52.68130036121144,97.51319811058627,44.56793553764935,15.768268963600995,50.81967213114754,5.737704918032789,17.44535519125683,75.62888637648389,17.21311475409836,32.786885245901644
Elisha Ellison,Men’s Heavyweight,2,2.706766917293233,0.3157894736842105,10.827067669172932,0.5925925925925926,0.9022556390977443,1.0,3.1578947368421053,0.8235294117647058,0.0,,1.8045112781954886,1.0,2.481203007518797,0.3055555555555556,8.796992481203008,0.65,1.1278195488721805,0.8333333333333334,5.413533834586466,0.7058823529411765,0.0,,1.5789473684210527,0.5833333333333334,0.0,1.4285714285714286,1.1278195488721805,0.8333333333333334,6.992481203007518,0.6739130434782609,1.0,59.01639344262295,16.39344262295082,3.278688524590165,6.557377049180331,70.49180327868852,96.61016949152543,1.639344262295082,30.508474576271183,2.459016393442623,,6.557377049180331,11.86440677966101,42.62295081967213,6.557377049180328,3.278688524590165,4.918032786885248,67.21311475409836,82.5,1.639344262295082,68.10344827586206,17.21311475409836,14.754098360655746,37.704918032786885,4.918032786885248,83.55098638510697,16.073909419283133,2.459016393442623,9.210891914420671,24.59016393442623,4.098360655737706,74.85655737704917,34.87139626907857,17.21311475409836,14.754098360655746
Sean Sharaf,Men’s Heavyweight,2,5.539419087136929,0.37872340425531914,13.381742738589212,0.5470737913486005,1.3692946058091287,0.7857142857142857,0.995850622406639,0.9411764705882353,0.4979253112033195,1.0,0.6224066390041494,1.0,6.846473029045643,0.45454545454545453,14.751037344398341,0.5738498789346247,0.06224066390041494,0.14285714285714285,0.24896265560165975,0.5714285714285714,0.4979253112033195,0.36363636363636365,0.0,,0.0,0.0,0.5601659751037344,0.3103448275862069,0.24896265560165975,0.5714285714285714,1.0,91.80327868852459,32.78688524590164,1.639344262295082,18.032786885245898,90.1639344262295,50.847457627118644,24.59016393442623,10.169491525423723,44.26229508196721,88.98305084745762,50.81967213114754,11.86440677966101,95.08196721311475,45.90163934426229,1.639344262295082,18.032786885245898,34.42622950819672,5.0,77.04918032786885,87.06896551724138,17.21311475409836,76.22950819672131,62.29508196721311,9.83606557377049,70.50569602667407,17.379827729924976,66.62267296471242,31.342039455404276,70.49180327868852,9.83606557377049,19.71311475409836,82.05907292255512,17.21311475409836,76.22950819672131
Louie Sutherland,Men’s Heavyweight,4,1.0981697171381033,0.6285714285714286,1.3477537437603995,0.5625,0.09983361064891848,0.5,0.3993344425956739,1.0,0.5990016638935108,0.9230769230769231,0.19966722129783696,1.0,0.9983361064891848,0.6060606060606061,0.6489184692179701,0.4482758620689655,0.2995008319467554,0.75,0.7487520798668886,0.9375,0.4991680532445924,0.9090909090909091,0.5490848585690516,0.7333333333333333,0.0,0.0,0.7986688851913478,0.8421052631578947,1.2978369384359403,0.8387096774193549,1.0,11.475409836065573,93.44262295081968,83.60655737704919,13.114754098360663,4.918032786885246,3.389830508474576,88.52459016393442,5.084745762711862,49.18032786885246,55.08474576271186,83.60655737704919,11.86440677966101,8.19672131147541,91.80327868852459,98.36065573770492,55.73770491803279,49.18032786885246,85.0,22.950819672131146,13.793103448275863,17.21311475409836,76.22950819672131,52.459016393442624,48.360655737704924,4.1539316476799115,46.80466796332314,52.13253681578216,47.7354820783551,50.0,77.04918032786885,67.09016393442623,18.371961560203506,17.21311475409836,76.22950819672131
Tanner Boser,Men’s Heavyweight,8,2.6001917545541704,0.4139194139194139,1.8983700862895492,0.3733031674208145,0.9204218600191754,0.7207207207207207,0.6327900287631831,0.7638888888888888,1.49568552253116,0.9154929577464789,0.41418983700862894,0.782608695652174,4.13039309683605,0.5143266475644699,2.2205177372962606,0.39711934156378603,0.598274209012464,0.7761194029850746,0.42569511025886864,0.7872340425531915,0.2876318312559923,0.7352941176470589,0.299137104506232,0.9629629629629629,0.22935779816513763,0.390625,0.8859060402684563,0.7623762376237624,0.7248322147651006,0.8513513513513513,1.0,52.459016393442624,47.540983606557376,59.016393442622956,65.57377049180327,72.1311475409836,30.508474576271187,55.73770491803279,57.6271186440678,90.1639344262295,50.847457627118644,70.49180327868852,83.05084745762711,80.32786885245902,68.85245901639344,78.68852459016394,86.88524590163935,52.459016393442624,56.666666666666664,47.540983606557376,10.344827586206895,34.42622950819672,44.26229508196722,50.0,62.295081967213115,51.319811058627394,56.68241178105029,70.50569602667407,76.77132536815782,74.59016393442623,82.78688524590164,54.56284153005464,28.942905596382136,34.42622950819672,44.26229508196722
Rodrigo Nascimento,Men’s Heavyweight,8,2.6311667971808927,0.4050632911392405,2.7838684416601414,0.4711729622266402,0.5755677368833203,0.7424242424242424,1.0454189506656226,0.7542372881355932,0.48159749412685987,0.9318181818181818,0.5873140172278779,0.8771929824561403,3.0422866092404073,0.43676222596964587,3.2537196554424437,0.5054744525547445,0.4346123727486296,0.7551020408163265,0.798747063429914,0.7906976744186046,0.21143304620203604,0.8571428571428571,0.3641346906812843,0.7045454545454546,0.0,0.7978723404255319,0.6460454189506657,0.7857142857142857,1.1628817541111982,0.7615384615384615,1.0,54.09836065573771,42.62295081967213,39.34426229508197,32.786885245901644,49.18032786885246,35.59322033898305,22.950819672131146,64.40677966101696,40.98360655737705,61.016949152542374,59.016393442622956,57.6271186440678,52.459016393442624,39.34426229508197,52.459016393442624,32.786885245901644,39.34426229508197,61.66666666666667,27.868852459016395,44.82758620689655,17.21311475409836,31.14754098360656,48.36065573770492,36.06557377049181,42.38677410391776,43.67879966657405,51.00027785495971,58.321756043345374,45.90163934426229,42.622950819672134,50.50546448087432,36.348219332956475,17.21311475409836,31.14754098360656
Chris Barnett,Men’s Heavyweight,6,1.9440075495438818,0.3678571428571429,4.510852469329978,0.5584112149532711,0.3963510537905002,0.7241379310344828,1.811890531613715,0.9230769230769231,1.0191884240327147,0.8307692307692308,0.22648631645171438,0.8571428571428571,2.378106322743001,0.4329896907216495,3.755898081157597,0.5605633802816902,0.26423403586033345,0.6086956521739131,1.1890531613715005,0.8873239436619719,0.7172066687637622,0.6333333333333333,1.6042780748663101,0.7083333333333334,0.5617977528089888,0.5763688760806917,0.9814407046240956,0.6265060240963856,2.7933312362378104,0.774869109947644,1.0,36.0655737704918,27.86885245901639,11.47540983606558,14.754098360655746,27.86885245901639,32.20338983050847,3.278688524590165,14.406779661016941,73.77049180327869,30.508474576271187,78.68852459016394,69.49152542372882,39.34426229508197,37.704918032786885,32.786885245901644,24.59016393442623,59.01639344262295,20.0,3.278688524590165,32.75862068965517,55.73770491803278,37.70491803278688,31.967213114754095,13.114754098360663,30.036121144762433,8.842734092803553,52.139483189774936,74.09002500694638,38.52459016393443,28.688524590163937,39.50819672131148,18.018654607122667,55.73770491803278,37.70491803278688
Tai Tuivasa,Men’s Heavyweight,8,1.1895910780669146,0.33217993079584773,3.8537794299876085,0.5553571428571429,0.4584882280049566,0.6607142857142857,0.9541511771995043,0.77,0.7063197026022304,0.6551724137931034,0.6815365551425031,0.8870967741935484,1.6852540272614622,0.37988826815642457,4.1387856257744735,0.5689948892674617,0.5204460966542751,0.7241379310344828,0.3097893432465923,0.7142857142857143,0.14869888475836432,0.75,1.0408921933085502,0.84,1.0526315789473684,0.9029345372460497,0.6691449814126393,0.7297297297297297,1.3506815365551426,0.8074074074074075,1.0,16.39344262295082,22.950819672131146,14.754098360655746,16.39344262295083,39.34426229508197,15.254237288135593,27.868852459016395,49.15254237288135,60.65573770491803,11.864406779661017,44.26229508196722,55.932203389830505,16.39344262295082,16.39344262295082,18.032786885245898,21.311475409836063,42.62295081967213,46.666666666666664,19.67213114754098,24.137931034482754,73.77049180327869,26.229508196721312,19.67213114754098,15.573770491803288,27.29924979160878,38.51069741594887,36.260072242289525,50.09724923589886,16.39344262295082,19.67213114754098,44.64480874316939,21.905031091011868,73.77049180327869,26.229508196721312
Jamal Pogues,Men’s Heavyweight,4,2.283333333333333,0.3774104683195592,1.7833333333333334,0.36394557823129253,0.36666666666666664,0.6875,1.05,0.7777777777777778,0.7333333333333333,0.9361702127659575,1.0666666666666667,0.9552238805970149,2.966666666666667,0.4320388349514563,3.683333333333333,0.5224586288416075,0.35,0.8076923076923077,0.15,0.6923076923076923,0.06666666666666667,1.0,0.06666666666666667,0.6666666666666666,0.0,0.0,0.4166666666666667,0.8333333333333334,0.21666666666666667,0.6842105263157895,1.0,44.26229508196721,31.147540983606557,60.65573770491803,72.1311475409836,24.59016393442623,24.576271186440678,21.311475409836063,44.06779661016949,63.934426229508205,62.71186440677966,21.311475409836063,28.813559322033896,49.18032786885246,36.0655737704918,34.42622950819673,29.508196721311478,24.59016393442623,82.5,81.9672131147541,62.06896551724138,17.21311475409836,76.22950819672131,37.704918032786885,66.39344262295081,24.583217560433454,32.68963601000277,63.32314531814393,25.06251736593498,42.62295081967213,31.967213114754102,53.545081967213115,72.01808931599774,17.21311475409836,76.22950819672131
Justin Tafa,Men’s Heavyweight,8,2.360330578512397,0.4219858156028369,3.0148760330578512,0.4141689373297003,1.209917355371901,0.8356164383561644,1.5074380165289256,0.8,0.49586776859504134,0.9259259259259259,0.7933884297520661,0.9523809523809523,3.5107438016528927,0.5086206896551724,4.1652892561983474,0.49065420560747663,0.41652892561983473,0.8076923076923077,0.7140495867768596,0.8181818181818182,0.13884297520661157,0.875,0.4363636363636364,0.6875,1.4634146341463414,0.373134328358209,0.5553719008264463,0.8235294117647058,1.150413223140496,0.7631578947368421,1.0,47.540983606557376,50.81967213114754,31.14754098360656,47.540983606557376,86.88524590163934,71.1864406779661,6.557377049180331,37.288135593220346,42.62295081967213,57.6271186440678,34.42622950819673,32.20338983050847,65.57377049180327,67.21311475409836,14.754098360655746,36.06557377049181,31.147540983606557,75.83333333333333,32.786885245901644,41.37931034482759,83.60655737704919,45.9016393442623,49.18032786885246,39.34426229508197,79.03584328980273,21.92275632120034,50.12503473186996,33.3148096693526,66.39344262295081,25.409836065573778,53.490437158469945,37.083097795364615,83.60655737704919,45.9016393442623
Robelis Despaigne,Men’s Heavyweight,3,1.353135313531353,0.4939759036144578,1.716171617161716,0.4482758620689655,0.132013201320132,0.8,0.23102310231023102,0.875,0.6270627062706271,1.0,0.594059405940594,0.9,1.716171617161716,0.5531914893617021,1.1221122112211221,0.5964912280701754,0.33003300330033003,0.9090909090909091,0.0,0.0,0.066006600660066,1.0,1.4191419141914192,0.5,1.5625,0.0,0.396039603960396,0.9230769230769231,1.4191419141914192,0.4942528735632184,1.0,18.0327868852459,72.1311475409836,65.57377049180327,37.70491803278688,6.557377049180328,63.559322033898304,95.08196721311475,22.033898305084747,55.73770491803278,88.98305084745762,55.73770491803279,52.54237288135593,18.0327868852459,77.04918032786885,96.72131147540983,13.114754098360663,21.311475409836063,96.66666666666667,16.39344262295083,94.82758620689654,85.24590163934425,76.22950819672131,45.08196721311475,51.639344262295076,35.058349541539314,58.55793275909975,72.3603778827452,54.14003889969436,47.540983606557376,54.91803278688525,58.98907103825137,55.610514414923685,85.24590163934425,76.22950819672131
Don'Tale Mayes,Men’s Heavyweight,8,1.5868764646802813,0.32113821138211385,2.2296618680950786,0.42045454545454547,0.8135252761968531,0.6328125,0.7432206226983595,0.8222222222222222,0.3916973552058922,0.6724137931034483,0.45195848677602946,0.8035714285714286,2.430532306662203,0.38782051282051283,2.2296618680950786,0.44047619047619047,0.34147974556411115,0.6938775510204082,0.6126548376297288,0.7261904761904762,0.020087043856712422,0.4,0.5825242718446603,0.6744186046511628,0.7194244604316546,0.2932551319648094,0.3615667894208236,0.6666666666666666,1.195179109474389,0.7,1.0,26.229508196721312,18.0327868852459,49.18032786885246,45.9016393442623,62.295081967213115,11.864406779661017,40.98360655737705,32.20338983050847,36.0655737704918,16.94915254237288,67.21311475409837,77.96610169491525,40.98360655737705,21.311475409836063,77.04918032786885,63.9344262295082,18.0327868852459,28.333333333333332,26.229508196721312,56.89655172413793,63.934426229508205,50.81967213114754,22.131147540983605,47.540983606557376,37.079744373437066,36.593498193942764,26.50736315643234,72.5896082245068,31.147540983606557,70.49180327868852,23.183060109289617,41.56302996042962,63.934426229508205,50.81967213114754
Lukasz Brzeski,Men’s Heavyweight,7,2.1174477696216827,0.32894736842105265,2.7950310559006213,0.38823529411764707,1.4229249011857708,0.7777777777777778,0.44042913608131,0.6842105263157895,1.1518915866741954,0.918918918918919,0.5420666290231507,0.8888888888888888,4.472049689440994,0.4879852125693161,3.015245623941276,0.4073226544622426,0.220214568040655,0.65,0.1863354037267081,0.6111111111111112,0.0,0.0,0.5759457933370977,0.7727272727272727,0.0,1.7937219730941705,0.220214568040655,0.6190476190476191,0.7622811970638058,0.7258064516129032,1.0,40.98360655737705,19.672131147540984,37.70491803278688,59.016393442622956,93.44262295081968,46.61016949152542,77.04918032786885,78.8135593220339,75.40983606557377,52.54237288135594,63.9344262295082,54.23728813559322,85.24590163934425,59.01639344262295,55.73770491803279,81.9672131147541,13.114754098360656,16.666666666666664,44.26229508196722,50.0,17.21311475409836,11.47540983606558,30.32786885245902,48.36065573770492,70.02639622117255,77.93136982495137,63.97610447346486,59.08585718255071,72.1311475409836,68.85245901639345,14.89071038251366,47.131147540983605,17.21311475409836,11.47540983606558
Magomed Ankalaev,Men’s Light Heavyweight,8,1.5728604471858134,0.35051546391752575,0.6939090208172707,0.23510971786833856,1.063993831919815,0.7055214723926381,0.4811102544333076,0.65,0.9067077872012337,0.9074074074074074,1.6653816499614496,0.8411214953271028,2.6923670007710103,0.4701130856219709,2.479568234387047,0.48028673835125446,0.3330763299922899,0.8181818181818182,0.13878180416345412,0.75,0.5181187355435621,0.6021505376344086,0.22205088666152661,0.6857142857142857,0.26109660574412535,0.0,0.851195065535852,0.6715328467153284,0.36083269082498076,0.7090909090909091,1.0,23.52941176470588,25.49019607843137,100.0,96.07843137254902,72.54901960784314,38.0,70.58823529411764,78.4313725490196,60.78431372549019,80.0,5.882352941176471,56.0,41.17647058823529,50.98039215686274,80.3921568627451,50.98039215686275,58.82352941176471,25.0,80.3921568627451,55.10204081632653,37.254901960784316,87.25490196078431,24.509803921568626,98.0392156862745,55.27450980392157,74.50980392156862,70.3921568627451,30.941176470588236,46.07843137254902,65.68627450980392,41.911764705882355,67.74709883953581,37.254901960784316,87.25490196078431
Carlos Ulberg,Men’s Light Heavyweight,8,3.4348561759729273,0.4264705882352941,1.5228426395939085,0.3125,0.6937394247038917,0.6949152542372882,0.7106598984771574,0.5526315789473685,1.3874788494077834,0.8723404255319149,1.8274111675126903,0.84375,4.703891708967851,0.48771929824561405,3.9932318104906934,0.48559670781893005,0.15228426395939085,0.9,0.0676818950930626,0.6666666666666666,0.6598984771573604,0.7959183673469388,0.0,,1.8404907975460123,0.0,0.8121827411167513,0.8135593220338984,0.0676818950930626,0.6666666666666666,1.0,82.35294117647058,60.78431372549019,80.3921568627451,84.31372549019606,52.94117647058824,32.0,50.98039215686275,92.15686274509802,88.23529411764706,56.00000000000001,3.9215686274509878,54.0,86.27450980392157,64.70588235294117,17.647058823529413,47.05882352941176,54.90196078431373,87.5,96.07843137254902,70.40816326530613,90.19607843137256,87.25490196078431,71.56862745098039,82.35294117647058,42.470588235294116,71.56862745098039,72.11764705882354,28.960784313725494,75.49019607843138,32.35294117647059,71.20098039215686,83.24329731892757,90.19607843137256,87.25490196078431
