tourney_date,tourney_name,surface,tourney_level,round,winner_name,loser_name,winner_rank,loser_rank,score,winner_age,loser_age,w_ace,l_ace,w_df,l_df,w_svpt,l_svpt,w_1stIn,l_1stIn,w_1stWon,l_1stWon,w_2ndWon,l_2ndWon,w_SvGms,l_SvGms,w_bpSaved,l_bpSaved,w_bpFaced,l_bpFaced
20250307,BNP Paribas Open,Hard,M,R128,Gaston H.,Darderi L.,93,60.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R128,Borges N.,Rinderknech A.,36,73.0,6-1 5-7 6-2,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R128,Goffin D.,Sonego L.,56,37.0,6-4 7-5,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R128,Walton A.,Zeppieri G.,96,394.0,7-5 6-1,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R128,Van De Zandschulp B.,Kyrgios N.,85,1099.0,7-6 3-0,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R128,Lajovic D.,Tu L.,108,177.0,6-2 6-0,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R128,Halys Q.,Carreno Busta P.,59,112.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R128,Navone M.,Tien L.,63,68.0,7-5 6-4,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R64,Humbert U.,Nishikori K.,19,76.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R64,Griekspoor T.,Zverev A.,43,2.0,4-6 7-6 7-6,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R64,Paul T.,Boyer T.,11,117.0,6-3 6-1,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R64,Mpetshi G.,Marozsan F.,30,54.0,6-4,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R64,Popyrin A.,Bergs Z.,27,53.0,7-6 7-5,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R64,Norrie C.,Lehecka J.,77,24.0,3-6 6-4 7-5,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R64,Giron M.,Ruud C.,48,5.0,7-6 3-6 6-2,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R64,Berrettini M.,O Connell C.,29,75.0,6-2 7-6,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R64,Musetti L.,Safiullin R.,16,69.0,7-5 5-7 6-2,,,,,,,,,,,,,,,,,,,,
20250307,BNP Paribas Open,Hard,M,R64,Michelsen A.,Smith C.,32,261.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Rune H.,Moutet C.,13,79.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Tsitsipas S.,Seyboth Wild T.,9,91.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Fils A.,Diallo G.,21,88.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Medvedev D.,Bu Y.,6,71.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Watanuki Y.,Machac T.,349,20.0,4-6 4-2,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Tiafoe F.,Dzumhur D.,17,84.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Fritz T.,Gigante M.,4,217.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Brooksby J.,Auger-Aliassime F.,937,18.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Tabilo A.,Lajovic D.,31,108.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Draper J.,Fonseca J.,14,80.0,6-4 6-0,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Arnaldi M.,Rublev A.,35,8.0,6-4 7-5,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Shapovalov D.,Walton A.,28,96.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Cerundolo F.,McDonald M.,26,109.0,4-6 7-6 6-1,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Alcaraz C.,Halys Q.,3,59.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Van De Zandschulp B.,Djokovic N.,85,7.0,6-2 3-6 6-1,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Hurkacz H.,Gaston H.,22,93.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,
20250308,BNP Paribas Open,Hard,M,R64,Nakashima B.,Hijikata R.,33,83.0,7-5 6-1,,,,,,,,,,,,,,,,,,,,
20250309,BNP Paribas Open,Hard,M,R64,Khachanov K.,Mensik J.,23,57.0,3-6 6-0 6-3,,,,,,,,,,,,,,,,,,,,
20250309,BNP Paribas Open,Hard,M,R64,Dimitrov G.,Borges N.,15,36.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20250309,BNP Paribas Open,Hard,M,R64,Shelton B.,Navone M.,12,63.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20250309,BNP Paribas Open,Hard,M,R64,De Minaur A.,Goffin D.,10,56.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20250309,BNP Paribas Open,Hard,M,R64,Monfils G.,Korda S.,42,25.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20250309,BNP Paribas Open,Hard,M,R32,Paul T.,Norrie C.,11,77.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20250309,BNP Paribas Open,Hard,M,R32,Griekspoor T.,Mpetshi G.,43,30.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20250309,BNP Paribas Open,Hard,M,R32,Giron M.,Popyrin A.,48,27.0,5-7 6-3 6-3,,,,,,,,,,,,,,,,,,,,
20250309,BNP Paribas Open,Hard,M,R32,Tsitsipas S.,Berrettini M.,9,29.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20250309,BNP Paribas Open,Hard,M,R32,Medvedev D.,Michelsen A.,6,32.0,2-0,,,,,,,,,,,,,,,,,,,,
20250309,BNP Paribas Open,Hard,M,R32,Rune H.,Humbert U.,13,19.0,5-7 6-4 7-5,,,,,,,,,,,,,,,,,,,,
20250310,BNP Paribas Open,Hard,M,R32,Fils A.,Musetti L.,21,16.0,3-6 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20250310,BNP Paribas Open,Hard,M,R32,Watanuki Y.,Tiafoe F.,349,17.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20250310,BNP Paribas Open,Hard,M,R32,Cerundolo F.,Van De Zandschulp B.,26,85.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20250310,BNP Paribas Open,Hard,M,R32,Draper J.,Brooksby J.,14,937.0,7-5 6-4,,,,,,,,,,,,,,,,,,,,
20250310,BNP Paribas Open,Hard,M,R32,De Minaur A.,Hurkacz H.,10,22.0,6-4 6-0,,,,,,,,,,,,,,,,,,,,
20250310,BNP Paribas Open,Hard,M,R32,Fritz T.,Tabilo A.,4,31.0,4-6 6-3 6-1,,,,,,,,,,,,,,,,,,,,
20250310,BNP Paribas Open,Hard,M,R32,Nakashima B.,Arnaldi M.,33,35.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20250310,BNP Paribas Open,Hard,M,R32,Shelton B.,Khachanov K.,12,23.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20250311,BNP Paribas Open,Hard,M,R32,Alcaraz C.,Shapovalov D.,3,28.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20250311,BNP Paribas Open,Hard,M,R32,Dimitrov G.,Monfils G.,15,42.0,7-6 4-6 7-6,,,,,,,,,,,,,,,,,,,,
20250311,BNP Paribas Open,Hard,M,R16,Griekspoor T.,Watanuki Y.,43,349.0,7-6 6-1,,,,,,,,,,,,,,,,,,,,
20250311,BNP Paribas Open,Hard,M,R16,Rune H.,Tsitsipas S.,13,9.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20250311,BNP Paribas Open,Hard,M,R16,Fils A.,Giron M.,21,48.0,6-2 2-6 6-3,,,,,,,,,,,,,,,,,,,,
20250312,BNP Paribas Open,Hard,M,R16,Medvedev D.,Paul T.,6,11.0,6-4 6-0,,,,,,,,,,,,,,,,,,,,
20250312,BNP Paribas Open,Hard,M,R16,Shelton B.,Nakashima B.,12,33.0,7-6 6-1,,,,,,,,,,,,,,,,,,,,
20250312,BNP Paribas Open,Hard,M,R16,Cerundolo F.,De Minaur A.,26,10.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,
20250312,BNP Paribas Open,Hard,M,R16,Draper J.,Fritz T.,14,4.0,7-5 6-4,,,,,,,,,,,,,,,,,,,,
20250313,BNP Paribas Open,Hard,M,R16,Alcaraz C.,Dimitrov G.,3,15.0,6-1 6-1,,,,,,,,,,,,,,,,,,,,
20250313,BNP Paribas Open,Hard,M,QF,Rune H.,Griekspoor T.,13,43.0,5-7 6-0 6-3,,,,,,,,,,,,,,,,,,,,
20250313,BNP Paribas Open,Hard,M,QF,Medvedev D.,Fils A.,6,21.0,6-4 2-6 7-6,,,,,,,,,,,,,,,,,,,,
20250314,BNP Paribas Open,Hard,M,QF,Draper J.,Shelton B.,14,12.0,6-4 7-5,,,,,,,,,,,,,,,,,,,,
20250314,BNP Paribas Open,Hard,M,QF,Alcaraz C.,Cerundolo F.,3,26.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20250315,BNP Paribas Open,Hard,M,SF,Rune H.,Medvedev D.,13,6.0,7-5 6-4,,,,,,,,,,,,,,,,,,,,
20250315,BNP Paribas Open,Hard,M,SF,Draper J.,Alcaraz C.,14,3.0,6-1 0-6 6-4,,,,,,,,,,,,,,,,,,,,
20250316,BNP Paribas Open,Hard,M,F,Draper J.,Rune H.,14,13.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20250319,Miami Open,Hard,M,R128,Goffin D.,Vukic A.,55,77.0,2-6 6-4 6-2,,,,,,,,,,,,,,,,,,,,
20250319,Miami Open,Hard,M,R128,Bublik A.,Baez S.,80,36.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20250319,Miami Open,Hard,M,R128,Hijikata R.,Medjedovic H.,86,73.0,7-5 3-6 7-5,,,,,,,,,,,,,,,,,,,,
20250319,Miami Open,Hard,M,R128,Schoolkate T.,Quinn E.,129,135.0,6-0 6-2,,,,,,,,,,,,,,,,,,,,
20250319,Miami Open,Hard,M,R128,Monfils G.,Marozsan F.,46,59.0,6-3 3-6 6-4,,,,,,,,,,,,,,,,,,,,
20250319,Miami Open,Hard,M,R128,Cina F.,Comesana F.,441,67.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20250319,Miami Open,Hard,M,R128,Tseng C.H.,Bellucci M.,115,72.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20250319,Miami Open,Hard,M,R128,Ugo Carabelli C.,Holt B.,65,116.0,2-6 7-6 6-4,,,,,,,,,,,,,,,,,,,,
20250319,Miami Open,Hard,M,R128,Kyrgios N.,McDonald M.,892,101.0,3-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20250319,Miami Open,Hard,M,R128,Moutet C.,Blockx A.,76,163.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20250319,Miami Open,Hard,M,R128,Carballes Baena R.,O Connell C.,53,78.0,6-3 3-6 7-6,,,,,,,,,,,,,,,,,,,,
20250319,Miami Open,Hard,M,R128,Kecmanovic M.,Kovacevic A.,48,79.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20250319,Miami Open,Hard,M,R128,Muller A.,Sakamoto R.,41,330.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20250319,Miami Open,Hard,M,R128,Munar J.,Rinderknech A.,56,74.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Spizzirri E.,Harris B.,134,107.0,7-6 3-6 6-2,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Halys Q.,Seyboth Wild T.,57,96.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Bergs Z.,Borges N.,51,42.0,7-6 7-5,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Fearnley J.,Bonzi B.,83,63.0,7-6 2-6 6-4,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Tirante T.A.,Cobolli F.,117,43.0,6-1 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Opelka R.,Eubanks C.,114,104.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Gaston H.,Nishioka Y.,88,68.0,6-4 3-1,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Wong C.,Altmaier D.,182,82.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Darderi L.,Martinez P.,61,40.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Bu Y.,Norrie C.,69,81.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Thompson J.,Giron M.,37,45.0,3-6 6-4 7-5,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Davidovich Fokina A.,Struff J.L.,39,49.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Diallo G.,Etcheverry T.,87,44.0,6-3 6-0,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Sonego L.,Navone M.,38,62.0,7-5 7-5,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Safiullin R.,Brooksby J.,71,544.0,6-3 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Arnaldi M.,Wu Y.,35,421.0,7-6 4-6 6-3,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Fonseca J.,Tien L.,60,66.0,6-7 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20250320,Miami Open,Hard,M,R128,Mensik J.,Bautista Agut R.,54,50.0,6-4 3-6 6-1,,,,,,,,,,,,,,,,,,,,
20250321,Miami Open,Hard,M,R64,Auger-Aliassime F.,Schoolkate T.,19,129.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20250321,Miami Open,Hard,M,R64,Dimitrov G.,Cina F.,15,441.0,6-1 6-4,,,,,,,,,,,,,,,,,,,,
20250321,Miami Open,Hard,M,R64,Ruud C.,Kecmanovic M.,6,48.0,3-6 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20250321,Miami Open,Hard,M,R64,Musetti L.,Halys Q.,16,57.0,3-6 7-6 7-5,,,,,,,,,,,,,,,,,,,,
20250321,Miami Open,Hard,M,R64,Khachanov K.,Kyrgios N.,23,892.0,7-6 6-0,,,,,,,,,,,,,,,,,,,,
20250321,Miami Open,Hard,M,R64,Ugo Carabelli C.,Michelsen A.,65,33.0,6-7 7-5 6-3,,,,,,,,,,,,,,,,,,,,
20250321,Miami Open,Hard,M,R64,Munar J.,Medvedev D.,56,8.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20250321,Miami Open,Hard,M,R64,Tsitsipas S.,Tseng C.H.,10,115.0,4-6 7-5 6-3,,,,,,,,,,,,,,,,,,,,
20250321,Miami Open,Hard,M,R64,Monfils G.,Lehecka J.,46,27.0,6-1 3-6 7-6,,,,,,,,,,,,,,,,,,,,
20250321,Miami Open,Hard,M,R64,Djokovic N.,Hijikata R.,5,86.0,6-0 7-6,,,,,,,,,,,,,,,,,,,,
20250321,Miami Open,Hard,M,R64,Tabilo A.,Moutet C.,31,76.0,5-7 6-3 7-5,,,,,,,,,,,,,,,,,,,,
20250321,Miami Open,Hard,M,R64,Nakashima B.,Carballes Baena R.,32,53.0,6-4 4-6 6-3,,,,,,,,,,,,,,,,,,,,
20250321,Miami Open,Hard,M,R64,Korda S.,Spizzirri E.,25,134.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20250321,Miami Open,Hard,M,R64,Paul T.,Bublik A.,13,80.0,5-7 7-5 6-4,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Cerundolo F.,Muller A.,24,41.0,6-1 6-2,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Goffin D.,Alcaraz C.,55,3.0,5-7 6-4 6-3,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Walton A.,Darderi L.,89,61.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Wong C.,Shelton B.,182,14.0,7-6 2-6 7-6,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Zverev A.,Fearnley J.,2,83.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Fritz T.,Sonego L.,4,38.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Machac T.,Arnaldi M.,21,35.0,6-2 1-6 6-3,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Thompson J.,Mpetshi G.,37,29.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Shapovalov D.,Tirante T.A.,28,117.0,6-3 6-7 7-6,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Mensik J.,Draper J.,54,7.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Safiullin R.,Popyrin A.,71,26.0,6-7 6-3 7-5,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Opelka R.,Rune H.,114,12.0,4-6 6-3 7-6,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Fonseca J.,Humbert U.,60,20.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Bergs Z.,Rublev A.,51,9.0,7-5 6-4,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Berrettini M.,Gaston H.,30,88.0,4-6 6-3 6-3,,,,,,,,,,,,,,,,,,,,
20250322,Miami Open,Hard,M,R64,Tiafoe F.,Davidovich Fokina A.,17,39.0,7-5 7-6,,,,,,,,,,,,,,,,,,,,
20250323,Miami Open,Hard,M,R64,De Minaur A.,Bu Y.,11,69.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20250323,Miami Open,Hard,M,R64,Fils A.,Diallo G.,18,87.0,6-4 2-3,,,,,,,,,,,,,,,,,,,,
20250323,Miami Open,Hard,M,R32,Dimitrov G.,Khachanov K.,15,23.0,6-7 6-4 7-5,,,,,,,,,,,,,,,,,,,,
20250323,Miami Open,Hard,M,R32,Musetti L.,Auger-Aliassime F.,16,19.0,4-6 6-2 6-3,,,,,,,,,,,,,,,,,,,,
20250323,Miami Open,Hard,M,R32,Korda S.,Tsitsipas S.,25,10.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20250323,Miami Open,Hard,M,R32,Nakashima B.,Goffin D.,32,55.0,6-3 6-7 6-3,,,,,,,,,,,,,,,,,,,,
20250323,Miami Open,Hard,M,R32,Djokovic N.,Ugo Carabelli C.,5,65.0,6-1 7-6,,,,,,,,,,,,,,,,,,,,
20250323,Miami Open,Hard,M,R32,Monfils G.,Munar J.,46,56.0,7-5 5-7 7-6,,,,,,,,,,,,,,,,,,,,
20250324,Miami Open,Hard,M,R32,Ruud C.,Tabilo A.,6,31.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20250324,Miami Open,Hard,M,R32,Cerundolo F.,Paul T.,24,13.0,6-2 7-6,,,,,,,,,,,,,,,,,,,,
20250324,Miami Open,Hard,M,R32,Machac T.,Opelka R.,21,114.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20250324,Miami Open,Hard,M,R32,Walton A.,Wong C.,89,182.0,7-6 4-6 6-4,,,,,,,,,,,,,,,,,,,,
20250324,Miami Open,Hard,M,R32,Zverev A.,Thompson J.,2,37.0,7-5 6-4,,,,,,,,,,,,,,,,,,,,
20250324,Miami Open,Hard,M,R32,Fritz T.,Shapovalov D.,4,28.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,
20250324,Miami Open,Hard,M,R32,Mensik J.,Safiullin R.,54,71.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20250324,Miami Open,Hard,M,R32,Fils A.,Tiafoe F.,18,17.0,7-6 5-7 6-2,,,,,,,,,,,,,,,,,,,,
20250324,Miami Open,Hard,M,R32,Berrettini M.,Bergs Z.,30,51.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20250324,Miami Open,Hard,M,R32,De Minaur A.,Fonseca J.,11,60.0,5-7 7-5 6-3,,,,,,,,,,,,,,,,,,,,
20250325,Miami Open,Hard,M,R16,Dimitrov G.,Nakashima B.,15,32.0,6-4 7-5,,,,,,,,,,,,,,,,,,,,
20250325,Miami Open,Hard,M,R16,Korda S.,Monfils G.,25,46.0,6-4 2-6 6-4,,,,,,,,,,,,,,,,,,,,
20250325,Miami Open,Hard,M,R16,Cerundolo F.,Ruud C.,24,6.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20250325,Miami Open,Hard,M,R16,Djokovic N.,Musetti L.,5,16.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20250325,Miami Open,Hard,M,R16,Berrettini M.,De Minaur A.,30,11.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20250325,Miami Open,Hard,M,R16,Mensik J.,Machac T.,54,21.0,,,,,,,,,,,,,,,,,,,,,
20250325,Miami Open,Hard,M,R16,Fritz T.,Walton A.,4,89.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20250326,Miami Open,Hard,M,R16,Fils A.,Zverev A.,18,2.0,3-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20250326,Miami Open,Hard,M,QF,Dimitrov G.,Cerundolo F.,15,24.0,6-7 6-4 7-6,,,,,,,,,,,,,,,,,,,,
20250327,Miami Open,Hard,M,QF,Mensik J.,Fils A.,54,18.0,7-6 6-1,,,,,,,,,,,,,,,,,,,,
20250327,Miami Open,Hard,M,QF,Djokovic N.,Korda S.,5,25.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20250327,Miami Open,Hard,M,QF,Fritz T.,Berrettini M.,4,30.0,7-5 6-7 7-5,,,,,,,,,,,,,,,,,,,,
20250328,Miami Open,Hard,M,SF,Djokovic N.,Dimitrov G.,5,15.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20250328,Miami Open,Hard,M,SF,Mensik J.,Fritz T.,54,4.0,7-6 4-6 7-6,,,,,,,,,,,,,,,,,,,,
20250331,Miami Open,Hard,M,F,Mensik J.,Djokovic N.,54,5.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20250331,Tiriac Open,Clay,A,R128,Navone M.,Djere L.,61,78.0,6-1 4-6 6-2,,,,,,,,,,,,,,,,,,,,
20250331,Tiriac Open,Clay,A,R128,Jianu F.C.,Basavareddy N.,241,108.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20250331,Tiriac Open,Clay,A,R128,Gasquet R.,Van De Zandschulp B.,148,88.0,4-6 7-5 6-1,,,,,,,,,,,,,,,,,,,,
20250401,Tiriac Open,Clay,A,R128,O Connell C.,Lajovic D.,87,109.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20250401,Tiriac Open,Clay,A,R128,Dzumhur D.,Vacherot V.,65,259.0,6-2 6-1,,,,,,,,,,,,,,,,,,,,
20250401,Tiriac Open,Clay,A,R128,Fucsovics M.,Nardi L.,90,93.0,6-3 6-1,,,,,,,,,,,,,,,,,,,,
20250401,Tiriac Open,Clay,A,R128,Misolic F.,Shevchenko A.,232,105.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20250401,Tiriac Open,Clay,A,R128,Ugo Carabelli C.,Albot R.,63,223.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20250401,Tiriac Open,Clay,A,R128,Bautista Agut R.,Bu Y.,52,67.0,3-6 6-2 7-5,,,,,,,,,,,,,,,,,,,,
20250401,Tiriac Open,Clay,A,R128,Comesana F.,Klizan M.,64,316.0,4-6 7-5 7-5,,,,,,,,,,,,,,,,,,,,
20250401,Tiriac Open,Clay,A,R128,Diallo G.,Tseng C.H.,81,101.0,7-6,,,,,,,,,,,,,,,,,,,,
20250401,Tiriac Open,Clay,A,R128,Wawrinka S.,Skatov T.,161,174.0,6-4 6-7 7-6,,,,,,,,,,,,,,,,,,,,
20250402,Tiriac Open,Clay,A,R64,Misolic F.,Ugo Carabelli C.,232,63.0,6-3 6-1,,,,,,,,,,,,,,,,,,,,
20250402,Tiriac Open,Clay,A,R64,Cobolli F.,Gasquet R.,45,148.0,6-4 4-6 6-1,,,,,,,,,,,,,,,,,,,,
20250402,Tiriac Open,Clay,A,R64,Comesana F.,Bautista Agut R.,64,52.0,6-4 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20250403,Tiriac Open,Clay,A,R64,O Connell C.,Jarry N.,87,58.0,6-2 5-7 7-6,,,,,,,,,,,,,,,,,,,,
20250403,Tiriac Open,Clay,A,R64,Baez S.,Diallo G.,36,81.0,7-6 2-6 6-2,,,,,,,,,,,,,,,,,,,,
20250403,Tiriac Open,Clay,A,R64,Fucsovics M.,Navone M.,90,61.0,4-6 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20250403,Tiriac Open,Clay,A,R64,Dzumhur D.,Jianu F.C.,65,241.0,6-4 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20250403,Tiriac Open,Clay,A,R64,Martinez P.,Wawrinka S.,47,161.0,4-6 7-5 6-2,,,,,,,,,,,,,,,,,,,,
20250404,Tiriac Open,Clay,A,QF,Fucsovics M.,O Connell C.,90,87.0,6-0 6-4,,,,,,,,,,,,,,,,,,,,
20250404,Tiriac Open,Clay,A,QF,Baez S.,Comesana F.,36,64.0,7-6 2-6 6-1,,,,,,,,,,,,,,,,,,,,
20250404,Tiriac Open,Clay,A,QF,Cobolli F.,Misolic F.,45,232.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20250404,Tiriac Open,Clay,A,QF,Dzumhur D.,Martinez P.,65,47.0,6-1 2-0,,,,,,,,,,,,,,,,,,,,
20250405,Tiriac Open,Clay,A,SF,Baez S.,Fucsovics M.,36,90.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20250405,Tiriac Open,Clay,A,SF,Cobolli F.,Dzumhur D.,45,65.0,6-3 6-0,,,,,,,,,,,,,,,,,,,,
20250406,Tiriac Open,Clay,A,F,Cobolli F.,Baez S.,45,36.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
