fighter,division,macabets_rating,strength_score,raw_elo,global_elo,division_elo,division_fights,recent_form_score,recent_form_adjusted,schedule_rating,ranking_confidence,ufc_wins,ufc_losses,ufc_draws,ufc_finishes,recent_fights_4y,last_fight_date,days_inactive,inactivity_penalty,active_pool,division_rank
Impa Kasanganay,Men’s Welterweight,1438.11,41.0,1497.8,1497.8,1500.55,2,42.7,45.8,1502.92,67.5,2,2,0,1,0,2021-09-18,1794,60.0,False,
TJ Waldburger,Men’s Welterweight,1438.02,41.0,1501.81,1501.81,1500.98,8,28.9,34.7,1525.21,93.0,4,4,0,3,0,2014-02-22,4559,60.0,False,
Alex Garcia,Men’s Welterweight,1437.73,40.9,1502.16,1502.16,1501.11,10,26.9,33.2,1523.53,94.2,5,5,0,3,0,2018-10-27,2851,60.0,False,
Mike Perry,Men’s Welterweight,1437.72,40.9,1501.47,1501.47,1495.15,15,24.9,31.7,1558.95,95.9,7,8,0,4,0,2021-04-10,1955,60.0,False,
Pascal Krauss,Men’s Welterweight,1437.34,40.9,1498.14,1498.14,1498.48,4,36.9,42.5,1503.87,73.4,2,2,0,0,0,2013-08-31,4734,60.0,False,
Ben Askren,Men’s Welterweight,1437.03,40.8,1495.43,1495.43,1492.97,3,24.1,37.0,1595.08,65.8,1,2,0,1,0,2019-10-26,2487,60.0,False,
Igor Araujo,Men’s Welterweight,1436.95,40.8,1498.77,1498.77,1497.51,4,29.8,38.4,1514.91,73.4,2,2,0,0,0,2015-07-15,4051,60.0,False,
Siyar Bahadurzada,Men’s Welterweight,1436.78,40.8,1503.53,1503.53,1490.17,7,30.4,35.7,1507.33,92.2,4,4,0,4,0,2019-09-28,2515,60.0,False,
Luke Jumeau,Men’s Welterweight,1436.07,40.7,1497.55,1497.55,1498.81,4,31.7,39.5,1492.79,73.4,2,2,0,0,0,2019-10-05,2508,60.0,False,
Matt Hughes,Men’s Welterweight,1435.79,40.7,1496.59,1496.59,1498.37,4,32.6,40.1,1496.28,73.4,2,2,0,2,0,2011-09-24,5441,60.0,False,
Sheldon Westcott,Men’s Welterweight,1433.82,40.4,1485.7,1485.7,1500.5,2,51.7,50.9,1488.39,62.3,1,2,0,1,0,2016-01-02,3880,60.0,False,
Tom Gallicchio,Men’s Welterweight,1433.08,40.3,1485.87,1485.87,1487.0,1,0.0,37.5,1520.21,46.1,0,1,0,0,0,2017-07-07,3328,60.0,False,
Joe Merritt,Men’s Welterweight,1432.71,40.2,1485.13,1485.13,1487.55,1,0.0,37.5,1503.03,46.1,0,1,0,0,0,2015-06-27,4069,60.0,False,
Chris Spang,Men’s Welterweight,1432.62,40.2,1485.0,1485.0,1487.0,1,0.0,37.5,1500.0,46.1,0,1,0,0,0,2013-04-06,4881,60.0,False,
Chuck O'Neil,Men’s Welterweight,1432.62,40.2,1485.0,1485.0,1487.0,1,0.0,37.5,1500.0,46.1,0,1,0,0,0,2011-06-04,5553,60.0,False,
Jon Manley,Men’s Welterweight,1432.62,40.2,1485.0,1485.0,1487.0,1,0.0,37.5,1500.0,46.1,0,1,0,0,0,2013-02-23,4923,60.0,False,
Mark Scanlon,Men’s Welterweight,1432.62,40.2,1485.0,1485.0,1487.0,1,0.0,37.5,1500.0,46.1,0,1,0,0,0,2010-11-13,5756,60.0,False,
Ryan McGillivray,Men’s Welterweight,1432.62,40.2,1485.0,1485.0,1487.0,1,0.0,37.5,1500.0,46.1,0,1,0,0,0,2011-06-04,5553,60.0,False,
CM Punk,Men’s Welterweight,1432.6,40.2,1484.55,1484.55,1486.53,1,0.0,37.5,1516.2,46.1,0,1,0,0,0,2018-06-09,2991,60.0,False,
Martin Sano,Men’s Welterweight,1432.57,40.2,1484.5,1484.5,1486.49,1,0.0,37.5,1515.02,46.1,0,1,0,0,0,2021-09-25,1787,60.0,False,
Karo Parisyan,Men’s Welterweight,1432.55,40.2,1484.47,1484.47,1486.46,1,0.0,37.5,1514.35,46.1,0,1,0,0,0,2010-11-20,5749,60.0,False,
Mike Pyle,Men’s Welterweight,1432.5,40.2,1499.3,1499.3,1501.62,17,12.5,22.7,1515.48,96.3,9,8,0,6,0,2018-03-03,3089,60.0,False,
Lewis Gonzalez,Men’s Welterweight,1432.33,40.2,1484.47,1484.47,1486.51,1,0.0,37.5,1487.8,46.1,0,1,0,0,0,2015-06-27,4069,60.0,False,
Dean Barry,Men’s Welterweight,1432.24,40.2,1484.3,1484.3,1486.47,1,0.0,37.5,1483.8,46.1,0,1,0,0,0,2022-04-23,1577,60.0,False,
Yoshiyuki Yoshida,Men’s Welterweight,1432.24,40.2,1484.3,1484.3,1486.47,1,0.0,37.5,1483.8,46.1,0,1,0,0,0,2010-05-08,5945,60.0,False,
Albert Cheng,Men’s Welterweight,1432.19,40.2,1483.8,1483.8,1485.96,1,0.0,37.5,1500.0,46.1,0,1,0,0,0,2014-03-01,4552,60.0,False,
Frank Trigg,Men’s Welterweight,1432.19,40.2,1483.8,1483.8,1485.96,1,0.0,37.5,1500.0,46.1,0,1,0,0,0,2010-02-06,6036,60.0,False,
Jonathan Goulet,Men’s Welterweight,1432.19,40.2,1483.8,1483.8,1485.96,1,0.0,37.5,1500.0,46.1,0,1,0,0,0,2010-05-08,5945,60.0,False,
Manuel Rodriguez,Men’s Welterweight,1432.19,40.2,1483.8,1483.8,1485.96,1,0.0,37.5,1500.0,46.1,0,1,0,0,0,2012-12-14,4994,60.0,False,
Renzo Gracie,Men’s Welterweight,1432.19,40.2,1483.8,1483.8,1485.96,1,0.0,37.5,1500.0,46.1,0,1,0,0,0,2010-04-10,5973,60.0,False,
Vernon Ramos Ho,Men’s Welterweight,1432.19,40.2,1483.8,1483.8,1485.96,1,0.0,37.5,1500.0,46.1,0,1,0,0,0,2015-11-21,3922,60.0,False,
Rory Markham,Men’s Welterweight,1431.84,40.1,1483.1,1483.1,1485.96,1,0.0,37.5,1485.0,46.1,0,1,0,0,0,2010-03-27,5987,60.0,False,
Roger Zapata,Men’s Welterweight,1431.79,40.1,1483.05,1483.05,1485.39,1,0.0,37.5,1483.8,46.1,0,1,0,0,0,2015-09-26,3978,60.0,False,
Callan Potter,Men’s Welterweight,1431.58,40.1,1484.08,1484.08,1499.44,2,33.2,41.6,1507.14,62.3,1,2,0,0,0,2020-02-22,2368,60.0,False,
Miguel Baeza,Men’s Welterweight,1431.53,40.1,1485.12,1485.12,1487.61,7,11.3,22.9,1515.81,92.2,3,4,0,3,1,2024-06-08,800,50.0,False,
Nicholas Musoke,Men’s Welterweight,1431.45,40.1,1496.9,1496.9,1486.07,5,22.0,31.3,1506.64,85.4,3,3,0,1,0,2017-05-28,3368,60.0,False,
Kenny Robertson,Men’s Welterweight,1431.27,40.0,1493.28,1493.28,1492.8,9,32.9,37.6,1506.61,93.6,4,5,0,3,0,2016-09-17,3621,60.0,False,
Joe Proctor,Men’s Welterweight,1431.09,40.0,1495.36,1495.36,1486.61,1,25.6,32.3,1503.32,76.7,4,4,0,3,0,2017-04-22,3404,60.0,False,
Carlos Eduardo Rocha,Men’s Welterweight,1430.91,40.0,1487.28,1487.28,1489.41,3,19.5,34.7,1516.38,65.8,1,2,0,1,0,2012-06-08,5183,60.0,False,
Alex Oliveira,Men’s Welterweight,1430.72,40.0,1499.57,1499.57,1487.57,18,14.1,23.9,1519.93,96.5,11,10,0,7,0,2022-03-05,1626,60.0,False,
Daichi Abe,Men’s Welterweight,1430.67,39.9,1486.12,1486.12,1487.87,3,23.4,36.7,1515.61,65.8,1,2,0,0,0,2018-06-23,2977,60.0,False,
Greg Soto,Men’s Welterweight,1430.51,39.9,1484.56,1484.56,1486.52,3,32.6,41.3,1501.29,65.8,1,2,0,0,0,2011-01-01,5707,60.0,False,
Jake Hecht,Men’s Welterweight,1430.44,39.9,1485.64,1485.64,1487.04,3,25.4,37.7,1508.38,65.8,1,2,0,1,0,2012-06-08,5183,60.0,False,
Luan Chagas,Men’s Welterweight,1430.41,39.9,1486.73,1486.73,1487.92,4,31.9,39.6,1512.43,73.4,1,2,1,1,0,2018-04-21,3040,60.0,False,
Nathan Coy,Men’s Welterweight,1430.15,39.9,1484.78,1484.78,1486.04,3,26.1,38.1,1512.26,65.8,1,2,0,0,0,2017-04-15,3411,60.0,False,
Mike Jackson,Men’s Welterweight,1430.13,39.9,1482.57,1482.57,1484.9,3,40.2,45.1,1493.77,65.8,1,2,0,0,1,2022-10-15,1402,60.0,False,
Pawel Pawlak,Men’s Welterweight,1430.13,39.9,1483.89,1483.89,1486.65,3,34.8,42.4,1487.18,65.8,1,2,0,0,0,2015-07-18,4048,60.0,False,
Danny Roberts,Men’s Welterweight,1430.06,39.9,1495.5,1495.5,1492.02,14,15.7,25.1,1532.43,95.6,7,7,0,4,2,2023-07-22,1122,60.0,False,
Carlo Pedersoli Jr.,Men’s Welterweight,1429.77,39.8,1484.31,1484.31,1485.52,3,23.7,36.8,1517.06,65.8,1,2,0,0,0,2019-02-23,2732,60.0,False,
Peter Sobotta,Men’s Welterweight,1429.72,39.8,1493.83,1493.83,1492.91,9,19.0,27.5,1527.48,93.6,4,5,0,2,0,2020-07-25,2214,60.0,False,
Pete Rodriguez,Men’s Welterweight,1429.69,39.8,1484.36,1484.36,1486.39,3,26.3,38.1,1498.72,65.8,1,2,0,1,2,2024-02-03,926,60.0,False,
Christian Aguilera,Men’s Welterweight,1429.68,39.8,1484.43,1484.43,1486.42,3,23.2,36.6,1510.04,65.8,1,2,0,1,0,2021-05-08,1927,60.0,False,
James Head,Men’s Welterweight,1429.63,39.8,1485.59,1485.59,1498.72,4,30.2,37.6,1513.95,78.6,2,3,0,1,0,2013-08-28,4737,60.0,False,
Hector Urbina,Men’s Welterweight,1429.6,39.8,1485.74,1485.74,1487.08,3,16.1,33.0,1511.9,65.8,1,2,0,1,0,2016-09-24,3614,60.0,False,
Ben Alloway,Men’s Welterweight,1429.46,39.8,1484.28,1484.28,1486.45,3,24.0,37.0,1500.0,65.8,1,2,0,1,0,2013-08-28,4737,60.0,False,
Simeon Thoresen,Men’s Welterweight,1429.45,39.8,1484.42,1484.42,1487.02,3,23.0,36.5,1499.13,65.8,1,2,0,1,0,2013-01-26,4951,60.0,False,
Augusto Montano,Men’s Welterweight,1429.05,39.7,1484.73,1484.73,1486.35,3,17.2,33.6,1504.53,65.8,1,2,0,1,0,2016-09-17,3621,60.0,False,
Orion Cosce,Men’s Welterweight,1428.35,39.6,1481.27,1481.27,1484.48,3,30.9,40.4,1484.26,65.8,1,2,0,0,1,2023-05-20,1185,60.0,False,
Dan Hardy,Men’s Welterweight,1428.18,39.6,1479.55,1479.55,1482.12,6,60.8,57.2,1510.36,86.7,2,4,0,1,0,2012-09-29,5070,60.0,False,
Sasha Palatnikov,Men’s Welterweight,1428.15,39.6,1482.11,1482.11,1484.8,3,23.4,36.7,1492.11,65.8,1,2,0,1,0,2021-08-21,1822,60.0,False,
Clay Harvison,Men’s Welterweight,1428.02,39.6,1481.26,1481.26,1484.41,3,25.4,37.7,1494.46,65.8,1,2,0,0,0,2011-11-12,5392,60.0,False,
Kyle Noke,Men’s Welterweight,1427.96,39.6,1493.45,1493.45,1485.91,7,23.4,30.7,1500.35,92.2,6,6,0,5,0,2016-11-26,3551,60.0,False,
Thiago Perpetuo,Men’s Welterweight,1427.77,39.5,1481.9,1481.9,1485.04,1,15.6,32.8,1490.24,56.5,1,2,0,1,0,2014-03-23,4530,60.0,False,
Erick Montano,Men’s Welterweight,1427.48,39.5,1481.25,1481.25,1483.9,3,20.7,35.4,1494.0,65.8,1,2,0,0,0,2016-11-05,3572,60.0,False,
Chris Cope,Men’s Welterweight,1426.88,39.4,1479.94,1479.94,1482.91,3,23.7,36.8,1483.05,65.8,1,2,0,0,0,2012-02-04,5308,60.0,False,
Josh Quinlan,Men’s Welterweight,1426.82,39.4,1468.78,1468.78,1461.03,3,10.9,27.7,1492.98,71.0,1,3,0,1,3,2024-06-15,793,49.3,False,
Amir Sadollah,Men’s Welterweight,1426.68,39.4,1491.11,1491.11,1495.63,8,22.9,30.3,1477.59,93.0,4,4,0,1,0,2014-09-20,4349,60.0,False,
Bojan Velickovic,Men’s Welterweight,1426.53,39.4,1487.39,1487.39,1477.32,5,29.6,36.4,1513.71,85.4,2,3,1,1,0,2017-11-18,3194,60.0,False,
Derrick Krantz,Men’s Welterweight,1426.0,39.3,1474.17,1474.17,1477.05,2,0.0,30.0,1550.73,57.1,0,2,0,0,0,2019-08-31,2543,60.0,False,
Daniel Roberts,Men’s Welterweight,1425.9,39.3,1486.62,1486.62,1487.91,7,28.7,35.1,1510.44,92.2,3,4,0,2,0,2012-01-20,5323,60.0,False,
Josh Neer,Men’s Welterweight,1425.56,39.2,1483.42,1483.42,1486.26,5,23.3,33.3,1505.98,80.3,2,3,0,2,0,2013-02-23,4923,60.0,False,
Tarec Saffiedine,Men’s Welterweight,1425.47,39.2,1484.62,1484.62,1481.76,6,15.7,27.2,1572.96,86.7,2,4,0,0,0,2017-06-17,3348,60.0,False,
Craig White,Men’s Welterweight,1425.34,39.2,1473.13,1473.13,1476.39,2,0.0,30.0,1537.27,57.1,0,2,0,0,0,2018-09-08,2900,60.0,False,
Erick Silva,Men’s Welterweight,1425.26,39.2,1487.95,1487.95,1489.29,15,22.8,30.2,1510.42,95.9,7,8,0,7,0,2017-12-16,3166,60.0,False,
Paul Bradley,Men’s Welterweight,1425.17,39.2,1471.36,1471.36,1487.97,1,0.0,30.0,1509.67,51.3,0,2,0,0,0,2011-11-12,5392,60.0,False,
Joao Zeferino,Men’s Welterweight,1425.1,39.2,1471.34,1471.34,1487.0,1,0.0,30.0,1507.76,51.3,0,2,0,0,0,2013-09-04,4730,60.0,False,
Mats Nilsson,Men’s Welterweight,1425.07,39.2,1470.98,1470.98,1486.49,1,0.0,30.0,1515.49,51.3,0,2,0,0,0,2015-01-03,4244,60.0,False,
Jay Hieron,Men’s Welterweight,1424.89,39.1,1472.29,1472.29,1475.64,2,0.0,30.0,1531.74,57.1,0,2,0,0,0,2013-02-02,4944,60.0,False,
Rostem Akman,Men’s Welterweight,1424.82,39.1,1472.5,1472.5,1475.46,2,0.0,30.0,1523.34,57.1,0,2,0,0,0,2019-10-05,2508,60.0,False,
Gadzhi Omargadzhiev,Men’s Welterweight,1424.65,39.1,1470.55,1470.55,1486.93,1,0.0,30.0,1498.77,51.3,0,2,0,0,1,2022-10-22,1395,60.0,False,
Val Woodburn,Men’s Welterweight,1424.63,39.1,1470.15,1470.15,1487.0,1,0.0,30.0,1506.8,51.3,0,2,0,0,2,2024-02-17,912,60.0,False,
Stefan Sekulic,Men’s Welterweight,1424.58,39.1,1472.18,1472.18,1475.1,2,0.0,30.0,1517.35,57.1,0,2,0,0,0,2021-04-24,1941,60.0,False,
Carlton Minus,Men’s Welterweight,1424.49,39.1,1470.27,1470.27,1487.0,1,0.0,30.0,1495.33,51.3,0,2,0,0,0,2020-12-19,2067,60.0,False,
Wagner Silva,Men’s Welterweight,1424.27,39.0,1469.14,1469.14,1486.55,1,0.0,30.0,1509.12,51.3,0,2,0,0,0,2014-11-08,4300,60.0,False,
Oliver Enkamp,Men’s Welterweight,1424.25,39.0,1471.28,1471.28,1474.44,2,0.0,30.0,1520.23,57.1,0,2,0,0,0,2018-03-17,3075,60.0,False,
Cole Williams,Men’s Welterweight,1423.85,39.0,1470.37,1470.37,1473.56,2,0.0,30.0,1520.38,57.1,0,2,0,0,0,2020-10-31,2116,60.0,False,
Bristol Marunde,Men’s Welterweight,1423.8,39.0,1468.35,1468.35,1485.96,1,0.0,30.0,1500.0,51.3,0,2,0,0,0,2013-08-03,4762,60.0,False,
Danny Mitchell,Men’s Welterweight,1423.68,39.0,1470.67,1470.67,1474.48,2,0.0,30.0,1499.47,57.1,0,2,0,0,0,2014-08-23,4377,60.0,False,
Jorge Lopez,Men’s Welterweight,1423.66,39.0,1470.59,1470.59,1474.49,2,0.0,30.0,1500.04,57.1,0,2,0,0,0,2012-05-15,5207,60.0,False,
Andrew Craig,Men’s Welterweight,1423.59,38.9,1484.47,1484.47,1485.96,1,18.0,27.6,1516.86,76.7,3,4,0,1,0,2015-07-15,4051,60.0,False,
Jonavin Webb,Men’s Welterweight,1423.56,38.9,1470.51,1470.51,1474.01,2,0.0,30.0,1497.54,57.1,0,2,0,0,0,2016-02-21,3830,60.0,False,
Amilcar Alves,Men’s Welterweight,1423.55,38.9,1470.12,1470.12,1473.95,2,0.0,30.0,1506.29,57.1,0,2,0,0,0,2011-01-22,5686,60.0,False,
Louis Cosce,Men’s Welterweight,1423.48,38.9,1470.05,1470.05,1472.96,2,0.0,30.0,1506.93,57.1,0,2,0,0,1,2022-09-17,1430,60.0,False,
Anthony Ivy,Men’s Welterweight,1423.39,38.9,1469.83,1469.83,1473.61,2,0.0,30.0,1504.11,57.1,0,2,0,0,0,2020-09-12,2165,60.0,False,
Micheal Gillmore,Men’s Welterweight,1423.35,38.9,1467.61,1467.61,1485.39,1,0.0,30.0,1491.36,51.3,0,2,0,0,0,2022-02-26,1633,60.0,False,
Hernani Perpetuo,Men’s Welterweight,1423.3,38.9,1470.04,1470.04,1474.03,2,0.0,30.0,1492.38,57.1,0,2,0,0,0,2014-07-26,4405,60.0,False,
Julio Paulino,Men’s Welterweight,1423.28,38.9,1470.0,1470.0,1474.0,2,0.0,30.0,1491.94,57.1,0,2,0,0,0,2010-09-25,5805,60.0,False,
Yuri Villefort,Men’s Welterweight,1423.28,38.9,1469.95,1469.95,1474.49,2,0.0,30.0,1491.31,57.1,0,2,0,0,0,2013-09-04,4730,60.0,False,
Brock Jardine,Men’s Welterweight,1423.26,38.9,1469.63,1469.63,1473.61,2,0.0,30.0,1501.18,57.1,0,2,0,0,0,2013-02-23,4923,60.0,False,
Takenori Sato,Men’s Welterweight,1423.24,38.9,1469.25,1469.25,1473.17,2,0.0,30.0,1510.25,57.1,0,2,0,0,0,2014-09-20,4349,60.0,False,
AJ Fletcher,Men’s Welterweight,1423.22,38.9,1475.13,1475.13,1476.96,4,27.0,36.9,1516.02,73.4,1,3,0,1,3,2023-09-23,1059,60.0,False,
Andreas Stahl,Men’s Welterweight,1423.21,38.9,1469.54,1469.54,1473.52,2,0.0,30.0,1500.48,57.1,0,2,0,0,0,2015-12-10,3903,60.0,False,
Brad Blackburn,Men’s Welterweight,1423.19,38.9,1469.5,1469.5,1473.48,2,0.0,30.0,1500.0,57.1,0,2,0,0,0,2010-04-10,5973,60.0,False,
Dan Stittgen,Men’s Welterweight,1423.19,38.9,1469.5,1469.5,1473.48,2,0.0,30.0,1500.0,57.1,0,2,0,0,0,2012-07-11,5150,60.0,False,
Emil Meek,Men’s Welterweight,1423.19,38.9,1477.85,1477.85,1479.09,4,7.5,25.7,1549.35,73.4,1,3,0,0,0,2020-02-22,2368,60.0,False,
Luiz Dutra,Men’s Welterweight,1423.19,38.9,1469.5,1469.5,1473.48,2,0.0,30.0,1500.0,57.1,0,2,0,0,0,2015-05-30,4097,60.0,False,
Mike Stumpf,Men’s Welterweight,1423.16,38.9,1469.45,1469.45,1473.44,2,0.0,30.0,1499.44,57.1,0,2,0,0,0,2013-01-26,4951,60.0,False,
Ricky Rainey,Men’s Welterweight,1423.01,38.9,1468.85,1468.85,1472.86,2,0.0,30.0,1506.55,57.1,0,2,0,0,0,2018-11-30,2817,60.0,False,
Chris Indich,Men’s Welterweight,1422.79,38.8,1468.8,1468.8,1473.48,2,0.0,30.0,1491.94,57.1,0,2,0,0,0,2014-06-28,4433,60.0,False,
Jim Wallhead,Men’s Welterweight,1422.79,38.8,1468.85,1468.85,1473.0,2,0.0,30.0,1492.47,57.1,0,2,0,0,0,2017-06-03,3362,60.0,False,
Jesse Lennox,Men’s Welterweight,1422.73,38.8,1468.74,1468.74,1472.92,2,0.0,30.0,1491.29,57.1,0,2,0,0,0,2010-06-12,5910,60.0,False,
Charlie Ward,Men’s Welterweight,1422.69,38.8,1468.35,1468.35,1472.49,2,0.0,30.0,1500.0,57.1,0,2,0,0,0,2017-07-16,3319,60.0,False,
Kyle Stewart,Men’s Welterweight,1422.5,38.8,1468.33,1468.33,1473.03,2,0.0,30.0,1486.71,57.1,0,2,0,0,0,2019-07-27,2578,60.0,False,
Anthony Lapsley,Men’s Welterweight,1422.46,38.8,1468.31,1468.31,1472.57,2,0.0,30.0,1486.42,57.1,0,2,0,0,0,2014-05-10,4482,60.0,False,
Luis Ramos,Men’s Welterweight,1422.43,38.8,1467.93,1467.93,1472.15,2,0.0,30.0,1495.1,57.1,0,2,0,0,0,2012-06-22,5169,60.0,False,
Steve Kennedy,Men’s Welterweight,1422.42,38.8,1468.25,1468.25,1472.53,2,0.0,30.0,1485.6,57.1,0,2,0,0,0,2015-11-14,3929,60.0,False,
Anton Zafir,Men’s Welterweight,1422.34,38.8,1467.71,1467.71,1472.44,2,0.0,30.0,1493.22,57.1,0,2,0,0,0,2016-07-08,3692,60.0,False,
Forrest Petz,Men’s Welterweight,1422.32,38.8,1468.08,1468.08,1472.41,2,0.0,30.0,1483.8,57.1,0,2,0,0,0,2010-09-15,5815,60.0,False,
Wendell Oliveira Marques,Men’s Welterweight,1422.32,38.8,1467.72,1467.72,1472.0,2,0.0,30.0,1493.38,57.1,0,2,0,0,0,2015-05-30,4097,60.0,False,
Besam Yousef,Men’s Welterweight,1422.3,38.8,1468.08,1468.08,1472.44,2,0.0,30.0,1482.33,57.1,0,2,0,0,0,2013-04-06,4881,60.0,False,
Yusaku Kinoshita,Men’s Welterweight,1422.29,38.8,1467.67,1467.67,1471.96,2,0.0,30.0,1492.89,57.1,0,2,0,0,2,2023-08-26,1087,60.0,False,
Hayder Hassan,Men’s Welterweight,1422.27,38.8,1467.66,1467.66,1471.96,2,0.0,30.0,1491.94,57.1,0,2,0,0,0,2015-12-19,3894,60.0,False,
Chris Heatherly,Men’s Welterweight,1421.92,38.7,1467.05,1467.05,1471.5,2,0.0,30.0,1486.43,57.1,0,2,0,0,0,2014-11-15,4293,60.0,False,
Edgar Garcia,Men’s Welterweight,1421.84,38.7,1466.9,1466.9,1471.94,2,0.0,30.0,1483.22,57.1,0,2,0,0,0,2016-01-02,3880,60.0,False,
Hyun Gyu Lim,Men’s Welterweight,1421.48,38.7,1485.03,1485.03,1487.19,7,12.5,23.7,1512.36,92.2,3,4,0,3,0,2017-09-22,3251,60.0,False,
James Moontasri,Men’s Welterweight,1420.42,38.5,1475.78,1475.78,1488.45,3,23.6,32.4,1512.9,81.4,2,4,0,2,0,2016-12-17,3530,60.0,False,
Andreas Michailidis,Men’s Welterweight,1420.06,38.5,1468.46,1468.46,1487.0,1,18.8,32.2,1496.63,61.7,1,3,0,0,0,2022-06-04,1535,60.0,False,
Vik Grujic,Men’s Welterweight,1420.02,38.5,1469.89,1469.89,1485.91,3,19.4,32.5,1491.64,71.0,1,3,0,1,0,2015-05-09,4118,60.0,False,
Matt Dwyer,Men’s Welterweight,1419.81,38.4,1471.47,1471.47,1475.08,4,19.3,32.4,1501.48,73.4,1,3,0,1,0,2016-01-30,3852,60.0,False,
Seth Baczynski,Men’s Welterweight,1418.99,38.3,1479.38,1479.38,1491.43,10,18.1,26.8,1503.07,94.2,5,6,0,3,0,2015-04-11,4146,60.0,False,
Mike Swick,Men’s Welterweight,1418.8,38.3,1471.11,1471.11,1474.71,4,12.0,28.3,1506.41,73.4,1,3,0,1,0,2015-07-11,4055,60.0,False,
Gasan Umalatov,Men’s Welterweight,1418.6,38.3,1470.21,1470.21,1473.66,4,17.3,31.3,1494.85,73.4,1,3,0,0,0,2015-11-07,3936,60.0,False,
George Sullivan,Men’s Welterweight,1418.46,38.2,1481.32,1481.32,1483.22,7,11.5,23.0,1514.59,92.2,3,4,0,1,0,2018-08-25,2914,60.0,False,
Mike Guymon,Men’s Welterweight,1417.78,38.1,1467.84,1467.84,1471.97,4,19.9,32.8,1499.64,73.4,1,3,0,0,0,2011-01-22,5686,60.0,False,
William Macario,Men’s Welterweight,1417.54,38.1,1467.93,1467.93,1472.1,4,17.5,31.4,1499.97,73.4,1,3,0,0,0,2015-02-22,4194,60.0,False,
Yohan Lainesse,Men’s Welterweight,1416.77,38.0,1466.85,1466.85,1471.77,4,17.4,31.4,1493.36,73.4,1,3,0,0,3,2024-01-20,940,60.0,False,
Jorge Santiago,Men’s Welterweight,1416.62,38.0,1457.93,1457.93,1487.0,1,0.0,25.0,1516.45,56.5,0,3,0,0,0,2013-02-16,4930,60.0,False,
Jason Witt,Men’s Welterweight,1416.08,37.9,1469.54,1469.54,1486.63,5,24.3,32.8,1504.61,85.4,2,4,0,1,0,2022-08-13,1465,60.0,False,
Brad Scott,Men’s Welterweight,1415.6,37.8,1473.68,1473.68,1474.49,2,24.0,31.1,1502.73,82.5,3,5,0,2,0,2018-05-27,3004,60.0,False,
Dominic Waters,Men’s Welterweight,1415.15,37.8,1459.43,1459.43,1464.24,3,0.0,25.0,1527.29,65.8,0,3,0,0,0,2016-05-08,3753,60.0,False,
Salim Touahri,Men’s Welterweight,1415.04,37.8,1459.54,1459.54,1463.97,3,0.0,25.0,1521.25,65.8,0,3,0,0,0,2019-08-03,2571,60.0,False,
Marcio Alexandre Junior,Men’s Welterweight,1414.97,37.7,1457.02,1457.02,1474.99,2,0.0,25.0,1510.88,62.3,0,3,0,0,0,2015-12-12,3901,60.0,False,
Dhiego Lima,Men’s Welterweight,1414.49,37.7,1469.89,1469.89,1480.12,10,27.3,33.5,1526.82,94.2,4,7,0,1,0,2021-06-19,1885,60.0,False,
Jordan Williams,Men’s Welterweight,1414.25,37.7,1455.77,1455.77,1473.28,2,0.0,25.0,1507.9,62.3,0,3,0,0,0,2021-11-06,1745,60.0,False,
David Zawada,Men’s Welterweight,1414.08,37.6,1466.21,1466.21,1468.99,5,13.8,27.3,1537.91,80.3,1,4,0,1,0,2021-09-04,1808,60.0,False,
Richard Walsh,Men’s Welterweight,1413.99,37.6,1470.11,1470.11,1473.97,6,22.2,31.4,1500.71,86.7,2,4,0,0,0,2016-11-26,3551,60.0,False,
Jake Ellenberger,Men’s Welterweight,1413.9,37.6,1476.52,1476.52,1479.34,20,9.4,20.5,1520.22,96.8,10,10,0,7,0,2018-08-25,2914,60.0,False,
Kris McCray,Men’s Welterweight,1413.6,37.6,1454.69,1454.69,1473.47,2,0.0,25.0,1499.75,62.3,0,3,0,0,0,2011-03-26,5623,60.0,False,
Sabah Homasi,Men’s Welterweight,1413.41,37.5,1456.3,1456.3,1461.57,3,0.0,25.0,1519.33,65.8,0,3,0,0,0,2018-01-20,3131,60.0,False,
Darian Weeks,Men’s Welterweight,1413.34,37.5,1457.03,1457.03,1462.45,3,0.0,25.0,1500.13,65.8,0,3,0,0,1,2022-09-10,1437,60.0,False,
Mike Rhodes,Men’s Welterweight,1412.89,37.5,1456.05,1456.05,1461.63,3,0.0,25.0,1501.94,65.8,0,3,0,0,0,2014-12-20,4258,60.0,False,
Brian Camozzi,Men’s Welterweight,1412.82,37.5,1455.46,1455.46,1460.55,3,0.0,25.0,1513.22,65.8,0,3,0,0,0,2018-02-18,3102,60.0,False,
Blood Diamond,Men’s Welterweight,1412.78,37.4,1455.92,1455.92,1461.54,3,0.0,25.0,1499.77,65.8,0,3,0,0,1,2023-09-09,1073,60.0,False,
Keith Wisniewski,Men’s Welterweight,1412.73,37.4,1455.81,1455.81,1461.47,3,0.0,25.0,1500.0,65.8,0,3,0,0,0,2013-09-04,4730,60.0,False,
Hector Aldana,Men’s Welterweight,1412.59,37.4,1455.35,1455.35,1461.0,3,0.0,25.0,1504.21,65.8,0,3,0,0,0,2019-10-12,2501,60.0,False,
Bobby Nash,Men’s Welterweight,1412.43,37.4,1454.83,1454.83,1460.5,3,0.0,25.0,1508.53,65.8,0,3,0,0,0,2017-11-25,3187,60.0,False,
