fighter,division,sample,data_completeness,td_attempts_per15,td_landed_per15,td_accuracy,repeat_attempt_rate,control_per15,control_seconds_per_td_landed,td_defense,opponent_td_attempts_per15,opponent_control_per15,opponent_control_seconds_per_td_allowed,sub_attempts_per15,opponent_sub_attempts_per15,submission_loss_rate,active_wrestling_rounds,repeat_attempt_rounds,td_attempts_per15_pct,td_landed_per15_pct,td_accuracy_pct,repeat_attempt_rate_pct,control_per15_pct,control_seconds_per_td_landed_pct,td_defense_pct,opponent_control_per15_pct,opponent_control_seconds_per_td_allowed_pct,sub_attempts_per15_pct,opponent_sub_attempts_per15_pct,submission_loss_rate_pct,chain_wrestling_score,control_retention_score,takedown_resistance_score,bottom_escape_score,submission_pressure_score,submission_resistance_score
Ludovit Klein,Men’s Lightweight,8,1.0,2.3139964647276234,1.4462477904547646,0.625,0.4,3.2010284428732123,132.8,0.7435897435897436,5.640366382773582,2.9141892977663506,120.9,0.0,0.14462477904547646,0.0,10,4,33.33333333333333,62.16216216216216,90.95238095238095,32.38095238095238,65.76576576576578,59.57446808510638,60.57692307692307,41.44144144144144,46.93877551020408,22.52252252252252,59.45945945945946,69.81981981981983,52.22222222222222,62.670116925436076,51.00918225918225,44.19010847582276,44.14414414414415,57.823129251700685
Alexander Hernandez,Men’s Lightweight,8,1.0,1.4460154241645244,0.5784061696658097,0.4,0.125,1.5737467866323906,163.25,0.7333333333333334,4.338046272493573,1.3905848329048844,72.125,0.0,0.28920308483290486,0.0,8,1,18.91891891891892,27.927927927927925,63.33333333333333,10.0,37.83783783783784,74.46808510638297,58.65384615384615,74.77477477477478,79.59183673469387,22.52252252252252,48.64864864864865,69.81981981981983,30.75075075075075,56.152961472110405,66.71431046431047,77.18330575473433,30.18018018018018,65.21725807440093
Nurullo Aliev,Men’s Lightweight,4,1.0,6.0,3.5,0.5833333333333334,0.45454545454545453,8.804166666666667,150.92857142857142,0.8,2.5,0.7583333333333333,91.0,0.5,1.25,0.0,11,5,72.97297297297297,94.5945945945946,87.14285714285714,38.095238095238095,98.1981981981982,71.27659574468085,75.48076923076923,85.58558558558559,62.75510204081633,72.07207207207207,6.306306306306304,69.81981981981983,66.07035607035607,84.73739697143952,80.53317740817741,74.17034381320096,85.13513513513513,50.09882331310903
Chase Hooper,Men’s Lightweight,8,1.0,10.127737226277372,3.8321167883211684,0.3783783783783784,0.9090909090909091,6.788321167883213,106.28571428571429,0.5833333333333333,3.2846715328467155,2.0757299270072993,91.0,1.9160583941605842,0.5474452554744527,0.0,11,10,95.4954954954955,96.3963963963964,59.04761904761905,90.47619047619048,91.8918918918919,41.48936170212766,37.980769230769226,57.65765765765766,62.75510204081633,96.3963963963964,31.531531531531535,69.81981981981983,81.67310167310167,66.69062679700978,47.819213444213446,60.206379849236995,94.14414414414415,53.852577066862786
Manuel Torres,Men’s Lightweight,7,1.0,2.195121951219512,1.4634146341463414,0.6666666666666666,0.5,1.2073170731707317,49.5,0.75,8.780487804878048,1.6341463414634148,44.666666666666664,0.7317073170731707,0.0,0.0,2,1,31.53153153153153,63.06306306306306,93.33333333333333,46.19047619047619,26.126126126126124,7.446808510638298,64.90384615384616,70.27027027027027,94.89795918367346,81.08108108108108,80.18018018018019,69.81981981981983,57.01844701844701,16.78646731838221,67.58705821205822,82.58411472697188,53.6036036036036,77.52803824232396
Jalin Turner,Men’s Lightweight,8,1.0,1.404494382022472,0.5617977528089888,0.4,0.25,1.0299625468164795,110.0,0.72,7.02247191011236,4.920411985018726,150.14285714285714,0.2808988764044944,0.5617977528089888,0.25,4,1,17.117117117117118,27.027027027027028,63.33333333333333,18.095238095238095,20.72072072072072,46.27659574468085,53.84615384615385,13.513513513513523,30.612244897959176,58.55855855855856,27.927927927927932,31.98198198198198,32.84856284856284,33.498658232700784,33.679833679833685,22.06287920573635,39.63963963963964,27.324263038548754
King Green,Men’s Lightweight,6,1.0,2.643726395300042,2.2660511959714644,0.8571428571428571,0.16666666666666666,1.8883759966428872,50.0,0.25,1.5107007973143096,1.3155686109945446,69.66666666666667,0.3776751993285774,1.5107007973143096,0.5,6,1,38.73873873873874,81.98198198198197,99.04761904761905,13.333333333333334,45.04504504504504,8.51063829787234,3.3653846153846154,77.47747747747748,81.63265306122449,65.76576576576578,4.504504504504503,12.162162162162154,50.37323037323038,26.77784167145869,40.421431046431046,79.55506526935099,55.40540540540541,32.07391064533922
Mason Jones,Men’s Lightweight,7,1.0,6.296023564064801,3.479381443298969,0.5526315789473685,0.6,4.24981590574374,73.28571428571429,0.7391304347826086,3.8107511045655373,1.753497790868925,105.83333333333333,0.16568483063328426,0.0,0.0,15,9,77.47747747747748,93.69369369369369,84.76190476190476,61.904761904761905,78.37837837837837,22.340425531914892,59.61538461538461,65.76576576576578,54.08163265306123,47.74774774774775,80.18018018018019,69.81981981981983,74.71471471471472,50.35940195514663,62.690575190575196,59.9236992094135,63.06306306306306,69.97456640313783
Chris Padilla,Men’s Lightweight,4,1.0,4.796345641416064,1.3703844689760183,0.2857142857142857,0.5,2.4552721735820326,107.5,0.8571428571428572,2.398172820708032,0.1655881233346022,29.0,0.34259611724400457,0.0,0.0,8,4,63.06306306306306,57.65765765765766,37.61904761904762,46.19047619047619,54.054054054054056,42.5531914893617,87.5,97.2972972972973,97.95918367346938,63.96396396396396,80.18018018018019,69.81981981981983,48.95752895752896,48.30362277170788,92.39864864864865,97.62824048538334,59.009009009009006,82.54274682846112
MarQuel Mederos,Men’s Lightweight,4,1.0,3.0,0.25,0.08333333333333333,0.6,1.6666666666666667,400.0,0.7777777777777778,6.75,4.108333333333333,164.33333333333334,0.0,0.25,0.0,5,3,44.5945945945946,17.117117117117118,11.428571428571429,61.904761904761905,40.54054054054054,100.0,73.07692307692307,20.720720720720713,27.551020408163257,22.52252252252252,51.351351351351354,69.81981981981983,39.30930930930931,70.27027027027027,46.89882189882189,24.135870564441987,31.53153153153153,48.43568057853772
Mike Davis,Men’s Lightweight,8,1.0,4.8072108162243365,2.4036054081121683,0.5,0.7272727272727273,3.745618427641462,93.5,0.5142857142857142,5.257886830245368,4.023535302954432,94.52941176470588,1.0515773660490737,0.30045067601402103,0.3333333333333333,11,8,63.96396396396396,83.78378378378379,79.52380952380952,76.19047619047619,74.77477477477478,36.17021276595745,27.884615384615387,21.62162162162162,61.22448979591837,87.38738738738738,46.846846846846844,22.972972972972975,73.22608322608322,55.472493770366114,24.753118503118504,41.42305570876999,81.08108108108108,37.08095850952994
Ignacio Bahamondes,Men’s Lightweight,8,1.0,0.9174311926605504,0.0,0.0,0.0,0.8899082568807339,,0.44999999999999996,3.6697247706422016,3.3394495412844036,99.27272727272727,0.9174311926605504,0.0,0.0,5,0,12.612612612612612,8.108108108108109,5.714285714285714,4.761904761904762,16.216216216216218,,18.269230769230766,33.333333333333336,56.12244897959184,83.78378378378379,80.18018018018019,69.81981981981983,7.696267696267697,16.216216216216218,25.80128205128205,44.72789115646259,50.0,64.9092970521542
Edson Barboza,Men’s Lightweight,8,1.0,0.5554698349020213,0.41660237617651596,0.75,1.0,1.022990279277889,147.33333333333334,0.4375,2.221879339608085,3.5110322481098595,168.55555555555554,0.0,0.27773491745101064,0.0,1,1,9.90990990990991,19.81981981981982,95.71428571428572,96.19047619047619,19.81981981981982,69.14893617021278,15.384615384615385,28.828828828828826,24.489795918367353,22.52252252252252,49.54954954954955,69.81981981981983,67.27155727155728,44.4843779950163,22.106722106722106,26.65931237359809,21.17117117117117,48.676227247655824
Joaquim Silva,Men’s Lightweight,8,1.0,0.8780487804878048,0.5268292682926828,0.6,0.25,0.9453658536585365,107.66666666666667,0.7291666666666667,8.429268292682925,5.4380487804878035,142.92307692307693,1.0536585365853657,0.0,0.0,4,1,11.711711711711711,26.126126126126124,89.04761904761904,18.095238095238095,18.91891891891892,43.61702127659575,56.730769230769226,9.909909909909906,33.67346938775511,88.28828828828829,80.18018018018019,69.81981981981983,39.61818961818961,31.267970097757335,33.32033957033957,21.79168964883251,53.6036036036036,57.26389654961084
Nazim Sadykhov,Men’s Lightweight,7,1.0,2.867902665121669,1.3035921205098493,0.45454545454545453,0.2857142857142857,1.951042873696408,89.8,0.6875,4.171494785631518,3.1981460023174977,147.2,0.2607184241019699,0.5214368482039398,0.0,7,2,42.34234234234234,55.85585585585585,72.85714285714285,20.952380952380953,45.94594594594595,34.04255319148936,50.96153846153846,37.83783783783784,31.63265306122449,56.75675675675676,33.333333333333336,69.81981981981983,45.38395538395539,39.994249568717656,44.399688149688146,34.73524544953116,51.351351351351354,45.96279953422811
Kaue Fernandes,Men’s Lightweight,4,1.0,1.1811023622047243,1.1811023622047243,1.0,0.0,1.3910761154855642,70.66666666666667,0.7692307692307692,5.118110236220472,3.431758530183727,174.33333333333334,0.0,0.0,0.0,3,0,15.315315315315313,50.45045045045045,100.0,4.761904761904762,32.432432432432435,21.27659574468085,71.63461538461539,30.630630630630627,22.448979591836736,22.52252252252252,80.18018018018019,69.81981981981983,40.02574002574003,26.85451408855664,51.13262300762301,26.539805111233683,27.47747747747748,58.84660170374456
Terrance McKinney,Men’s Lightweight,8,1.0,4.551201011378002,2.275600505689001,0.5,0.3333333333333333,5.120101137800253,135.0,0.6,5.689001264222503,1.536030341340076,40.5,3.413400758533502,1.1378002528445006,0.3333333333333333,3,1,62.16216216216216,82.88288288288288,79.52380952380952,25.71428571428571,85.58558558558559,61.702127659574465,39.90384615384615,72.07207207207207,95.91836734693877,99.09909909909909,9.909909909909906,22.972972972972975,55.80008580008579,73.64385662258003,55.98795911295912,83.99521970950542,92.34234234234233,38.9593675307961
Manoel Sousa,Men’s Lightweight,2,1.0,2.054794520547945,0.5136986301369862,0.25,0.3333333333333333,2.0376712328767126,238.0,0.8181818181818181,5.6506849315068495,3.7157534246575343,217.0,0.5136986301369862,0.0,0.0,3,1,29.72972972972973,24.324324324324326,30.0,25.71428571428571,47.74774774774775,90.42553191489363,78.84615384615384,26.126126126126117,13.265306122448981,73.87387387387388,80.18018018018019,69.81981981981983,28.48133848133848,69.0866398313207,52.486139986139975,19.69571612428755,60.810810810810814,56.56523870809585
Esteban Ribovics,Men’s Lightweight,7,1.0,0.5298273155416012,0.3532182103610675,0.6666666666666666,0.0,0.4945054945054944,84.0,0.6607142857142857,9.89010989010989,3.8647959183673466,69.10526315789474,0.17660910518053374,0.3532182103610675,0.3333333333333333,3,0,9.00900900900901,18.91891891891892,93.33333333333333,4.761904761904762,9.00900900900901,30.851063829787233,47.11538461538461,23.423423423423422,82.65306122448979,51.35135135135135,43.24324324324324,22.972972972972975,35.7014157014157,19.93003641939812,35.26940401940402,53.03824232395661,30.18018018018018,39.75148618005761
Francis Marshall,Men’s Lightweight,7,1.0,4.896848787123101,2.040353661301292,0.4166666666666667,0.5384615384615384,4.781228746316028,140.6,0.8888888888888888,1.836318295171163,1.1289956925867148,332.0,0.6121060983903877,0.20403536613012924,0.0,13,7,64.86486486486487,79.27927927927928,68.57142857142857,53.333333333333336,81.98198198198197,64.8936170212766,90.86538461538461,79.2792792792793,4.081632653061225,77.47747747747748,54.95495495495495,69.81981981981983,62.256542256542254,73.43779950162929,85.07233194733195,41.68045596617026,79.72972972972973,55.48507691364835
Tofiq Musayev,Men’s Lightweight,3,1.0,3.1358885017421603,1.5679442508710801,0.5,0.25,4.7473867595818815,181.66666666666666,0.5714285714285714,3.6585365853658534,2.587108013937282,99.0,0.0,1.5679442508710801,1.0,4,1,48.64864864864865,64.86486486486487,79.52380952380952,18.095238095238095,81.08108108108108,80.85106382978722,36.53846153846153,51.351351351351354,57.142857142857146,22.52252252252252,3.6036036036035957,3.6036036036035957,48.755898755898755,80.96607245543416,43.944906444906444,54.24710424710425,51.8018018018018,20.48477048477048
Mateusz Rebecki,Men’s Lightweight,8,1.0,6.002223045572435,2.8343831048536496,0.4722222222222222,0.6,3.648573545757688,77.23529411764706,0.5,2.0007410151908114,2.0229714709151536,121.33333333333333,0.33345683586513525,0.6669136717302705,0.25,15,9,74.77477477477478,87.38738738738738,75.23809523809524,61.904761904761905,73.87387387387388,25.53191489361702,25.0,62.16216216216216,45.91836734693879,60.36036036036037,22.52252252252253,31.98198198198198,70.63921063921065,49.702894383745445,43.58108108108108,54.04026475455048,67.11711711711712,36.18158975301833
Michael Johnson,Men’s Lightweight,8,1.0,2.6925953627524306,0.8414360508601346,0.3125,0.4,1.6379955123410619,116.8,1.0,2.860882572924458,0.22718773373223633,,0.0,0.0,0.0,10,4,39.63963963963964,37.83783783783784,42.857142857142854,32.38095238095238,38.73873873873874,51.06382978723404,97.59615384615384,96.3963963963964,,22.52252252252252,80.18018018018019,69.81981981981983,38.29257829257829,44.901284262986394,96.99627512127512,96.3963963963964,30.63063063063063,82.13213213213213
Matheus Camilo,Men’s Lightweight,3,0.8571428571428571,7.727873183619551,4.16116248348745,0.5384615384615384,0.8,3.517173051519155,50.714285714285715,,0.0,1.54557463672391,,0.59445178335535,0.59445178335535,1.0,5,4,89.1891891891892,97.2972972972973,83.80952380952381,82.85714285714286,72.07207207207207,9.574468085106384,,71.17117117117118,,75.67567567567568,26.126126126126117,3.6036036036035957,85.28528528528528,40.82327007858923,71.17117117117118,71.17117117117118,73.87387387387388,33.63363363363363
Gauge Young,Men’s Lightweight,3,1.0,2.3333333333333335,1.0,0.42857142857142855,0.5,1.6666666666666665,100.0,0.92,8.333333333333334,1.0055555555555555,90.5,0.0,0.0,0.0,4,2,34.234234234234236,41.891891891891895,69.52380952380952,46.19047619047619,39.63963963963964,37.234042553191486,92.3076923076923,81.98198198198199,64.28571428571428,22.52252252252252,80.18018018018019,69.81981981981983,49.982839982839984,38.43684109641556,87.14483714483714,73.13384813384813,31.08108108108108,74.37794937794938
Axel Sola,Men’s Lightweight,3,1.0,5.194123819517314,1.8887722980062962,0.36363636363636365,0.75,3.517838405036726,111.75,0.6666666666666667,1.4165792235047219,1.007345225603358,128.0,0.47219307450157405,0.0,0.0,4,3,67.56756756756756,74.77477477477478,57.61904761904761,78.0952380952381,72.97297297297297,47.87234042553192,48.55769230769231,81.08108108108108,42.85714285714286,68.46846846846847,80.18018018018019,69.81981981981983,67.76061776061776,60.42265669925244,64.8193866943867,61.96911196911197,70.72072072072072,70.65637065637065
Jared Gordon,Men’s Lightweight,8,1.0,5.282167042889391,1.4221218961625284,0.2692307692307692,0.4166666666666667,3.45372460496614,145.71428571428572,0.8,2.0316027088036117,0.9413092550790069,139.0,0.0,0.6094808126410836,0.25,12,5,68.46846846846847,61.261261261261254,33.80952380952381,34.285714285714285,70.27027027027027,67.02127659574468,75.48076923076923,82.8828828828829,36.73469387755102,22.52252252252252,25.225225225225223,31.98198198198198,45.52123552123552,68.64577343300748,79.18182605682605,59.80878838021695,46.3963963963964,39.00533186247472
Noah Gugnon,Men’s Lightweight,1,0.7142857142857143,0.0,0.0,,,7.4074074074074066,,,0.0,0.0,,11.11111111111111,0.0,0.0,0,0,3.153153153153153,8.108108108108109,,,97.2972972972973,,,99.54954954954955,,100.0,80.18018018018019,69.81981981981983,3.153153153153153,97.2972972972973,99.54954954954955,99.54954954954955,98.64864864864865,83.18318318318319
Tommy Gantt,Men’s Lightweight,1,1.0,32.48407643312102,11.464968152866243,0.35294117647058826,1.0,10.031847133757964,52.5,1.0,1.910828025477707,1.6878980891719746,,0.0,0.0,0.0,2,2,100.0,100.0,53.333333333333336,96.19047619047619,99.09909909909909,10.638297872340425,97.59615384615384,68.46846846846847,,22.52252252252252,80.18018018018019,69.81981981981983,83.17460317460318,54.86869848571976,83.03231115731116,68.46846846846847,60.81081081081081,72.82282282282283
Magomed Zaynukov,Men’s Lightweight,1,1.0,6.0,2.0,0.3333333333333333,0.3333333333333333,0.9,27.0,0.8571428571428572,7.0,5.033333333333333,302.0,0.0,0.0,0.0,3,1,72.97297297297297,77.92792792792793,48.57142857142857,25.71428571428571,17.117117117117118,1.0638297872340425,87.5,11.711711711711708,5.10204081632654,22.52252252252252,80.18018018018019,69.81981981981983,49.08622908622908,9.09047345217558,49.60585585585585,8.406876264019123,19.81981981981982,52.802292088006375
Charlie Campbell,Men’s Lightweight,3,1.0,7.247437774524158,2.635431918008785,0.36363636363636365,0.5,3.964128843338214,90.25,0.5,3.953147877013177,2.5256222547584186,76.66666666666667,0.0,0.6588579795021963,1.0,4,2,86.48648648648648,85.58558558558559,57.61904761904761,46.19047619047619,76.57657657657657,35.1063829787234,25.0,52.25225225225225,74.48979591836735,22.52252252252252,23.423423423423422,3.6036036036035957,63.43200343200343,55.84147977764999,38.626126126126124,63.3710240853098,49.549549549549546,30.13268370411227
Sodiq Yusuff,Men’s Lightweight,8,1.0,1.4799926913941166,0.4933308971313722,0.3333333333333333,0.14285714285714285,2.5598392106705643,311.3333333333333,0.55,3.2888726475424814,2.189841037822035,88.77777777777777,0.4933308971313722,0.0,0.0,7,1,19.81981981981982,23.423423423423422,48.57142857142857,11.428571428571429,55.85585585585585,97.87234042553192,32.69230769230769,55.85585585585586,66.3265306122449,71.17117117117117,80.18018018018019,69.81981981981983,26.606606606606608,76.86409814069388,44.27408177408178,61.09119323405038,63.51351351351351,70.36373107801678
Lance Gibson Jr.,Men’s Lightweight,2,1.0,2.509293680297398,1.6728624535315986,0.6666666666666666,0.5,1.0734200743494424,38.5,0.75,3.345724907063197,0.6970260223048328,50.0,0.0,0.0,0.0,2,1,36.93693693693694,68.46846846846847,93.33333333333333,46.19047619047619,21.62162162162162,2.127659574468085,64.90384615384616,87.38738738738739,93.87755102040816,22.52252252252252,80.18018018018019,69.81981981981983,58.82024882024882,11.874640598044852,76.14561677061678,90.63246920389778,22.07207207207207,80.21082306796593
Thiago Moises,Men’s Lightweight,8,1.0,6.871646718943459,1.8572018159306645,0.2702702702702703,0.6923076923076923,4.850392075938919,156.7,0.33333333333333337,2.228642179116797,2.367932315311597,95.625,0.9286009079653322,0.0,0.0,13,9,82.88288288288288,72.07207207207207,35.23809523809524,73.33333333333333,82.88288288288288,73.40425531914893,8.173076923076923,54.054054054054056,59.183673469387756,84.68468468468468,80.18018018018019,69.81981981981983,63.818103818103815,78.14356910101591,31.11356548856549,56.6188637617209,83.78378378378378,68.8729545872403
Kody Steele,Men’s Lightweight,2,0.8571428571428571,3.9612676056338025,1.584507042253521,0.4,0.3333333333333333,1.4524647887323943,55.0,,0.0,0.6073943661971831,,0.7922535211267605,0.0,0.0,3,1,54.054054054054056,65.76576576576578,63.33333333333333,25.71428571428571,35.13513513513514,11.702127659574469,,91.8918918918919,,82.88288288288288,80.18018018018019,69.81981981981983,47.7005577005577,23.4186313973548,91.8918918918919,91.8918918918919,59.009009009009006,80.63063063063063
Jai Herbert,Men’s Lightweight,8,1.0,2.4423337856173677,0.5233572397751501,0.21428571428571427,0.5714285714285714,2.4888544291529366,285.3333333333333,0.8260869565217391,4.0124055049428184,2.712735026167862,233.25,0.0,0.0,0.0,7,4,36.03603603603604,25.225225225225223,24.285714285714285,57.14285714285714,54.95495495495496,94.68085106382979,81.73076923076923,46.846846846846844,10.204081632653063,22.52252252252252,80.18018018018019,69.81981981981983,39.154869154869154,74.81790300939238,64.28880803880804,28.525464239749954,38.73873873873874,59.50848807991665
Claudio Puelles,Men’s Lightweight,8,1.0,9.497872340425532,3.370212765957447,0.3548387096774194,0.7894736842105263,7.072340425531914,125.9090909090909,0.6,1.5319148936170213,2.67063829787234,261.5,1.0723404255319149,0.4595744680851064,0.0,19,15,93.69369369369369,92.7927927927928,54.761904761904766,80.95238095238095,93.69369369369369,55.319148936170215,39.90384615384615,49.54954954954955,7.142857142857143,89.1891891891892,37.83783783783784,69.81981981981983,76.46932646932646,74.50642131493196,44.72669785169785,28.34620334620335,91.44144144144144,45.33462033462033
Abdul-Kareem Al-Selwady,Men’s Lightweight,2,1.0,6.391220142027114,1.7430600387346675,0.2727272727272727,0.4,1.7721110393802453,61.0,0.5454545454545454,6.391220142027114,1.3750806972240155,28.4,0.0,0.0,0.0,5,2,78.37837837837837,70.27027027027027,36.19047619047619,32.38095238095238,42.34234234234234,14.893617021276595,31.25,76.57657657657658,98.97959183673468,22.52252252252252,80.18018018018019,69.81981981981983,48.98326898326898,28.61797968180947,53.91328828828829,87.77808420665563,32.432432432432435,79.25936140221854
Evan Elder,Men’s Lightweight,5,1.0,3.125,0.48076923076923084,0.15384615384615385,0.3333333333333333,1.374198717948718,171.5,0.4,2.403846153846154,2.0713141025641026,86.16666666666667,0.48076923076923084,1.201923076923077,0.0,9,3,47.74774774774775,21.62162162162162,20.0,25.71428571428571,31.53153153153153,79.7872340425532,12.5,58.55855855855856,68.36734693877551,70.27027027027027,8.108108108108105,69.81981981981983,31.154011154011155,55.65938278704236,35.52927927927928,63.462952748667036,50.9009009009009,47.13029355886499
Rongzhu,Men’s Lightweight,6,1.0,2.9819838475874922,1.8637399047421825,0.625,0.5714285714285714,2.425968109339408,78.1,0.8333333333333334,3.354731828535929,0.6926899979291778,74.33333333333333,0.0,0.5591219714226547,0.3333333333333333,7,4,43.24324324324324,72.97297297297297,90.95238095238095,57.14285714285714,52.25225225225225,28.723404255319153,82.6923076923077,88.2882882882883,76.53061224489795,22.52252252252252,29.729729729729733,22.972972972972975,63.77949377949378,40.4878282537857,85.49029799029799,82.40945026659313,37.387387387387385,45.037384323098614
Dom Mar Fan,Men’s Lightweight,2,1.0,3.169014084507042,0.7922535211267605,0.25,0.5,2.8389084507042255,215.0,0.8181818181818181,8.714788732394366,5.730633802816901,217.0,0.0,0.7922535211267605,1.0,2,1,49.549549549549546,36.03603603603604,30.0,46.19047619047619,60.36036036036037,85.1063829787234,78.84615384615384,9.009009009008999,13.265306122448981,22.52252252252252,18.01801801801802,3.6036036036035957,41.91334191334192,72.73337166954188,43.927581427581416,11.137157565728991,41.44144144144144,10.919593062450202
Kyle Nelson,Men’s Lightweight,8,1.0,4.137517489506296,1.259244453328003,0.30434782608695654,0.36363636363636365,3.0971417149710168,147.57142857142858,0.75,1.4391365180891462,2.980211872876274,497.0,0.0,0.0,0.0,11,4,55.85585585585585,54.95495495495496,40.95238095238095,30.476190476190478,63.96396396396396,70.2127659574468,64.90384615384616,39.63963963963965,2.0408163265306074,22.52252252252252,80.18018018018019,69.81981981981983,42.42814242814243,67.08836496070538,52.27174289674291,20.84022798308513,43.24324324324324,56.946742661028374
Vinc Pichel,Men’s Lightweight,8,1.0,3.4180543382997373,1.1831726555652937,0.34615384615384615,0.35294117647058826,2.2589833479404033,114.55555555555556,0.34375,4.206836108676599,3.3851884312007012,73.57142857142857,0.13146362839614373,0.5258545135845749,0.25,17,6,51.35135135135135,51.35135135135135,52.38095238095239,29.523809523809526,50.45045045045045,50.0,10.576923076923077,32.43243243243243,77.55102040816325,45.04504504504504,32.43243243243243,31.98198198198198,44.418704418704415,50.22522522522522,21.50467775467775,54.99172642029784,47.747747747747745,39.802046944904085
Gabe Green,Men’s Lightweight,6,1.0,1.4289494575284465,0.7144747287642232,0.5,1.0,2.0402222810267268,171.33333333333334,0.5,3.810531886742525,2.643556496427626,83.25,0.4763164858428156,0.4763164858428156,0.0,3,3,18.01801801801802,32.432432432432435,79.52380952380952,96.19047619047619,48.64864864864865,78.72340425531915,25.0,50.450450450450454,71.42857142857142,69.36936936936937,36.03603603603603,69.81981981981983,64.57743457743457,63.686026451983906,37.72522522522523,60.93951093951094,59.009009009009006,55.598455598455594
Billy Quarantillo,Men’s Lightweight,8,1.0,6.893330842518214,1.5131701849430226,0.21951219512195122,0.8571428571428571,3.1804595553895014,126.11111111111111,0.6333333333333333,5.043900616476742,3.2729310666915747,106.18181818181819,0.3362600410984494,0.6725200821968988,0.2,14,12,84.68468468468468,63.96396396396396,25.71428571428571,87.61904761904762,64.86486486486487,56.38297872340425,42.30769230769231,34.23423423423424,53.061224489795926,62.16216216216216,21.62162162162162,36.48648648648649,66.00600600600602,60.62392179413456,38.27096327096328,43.647729362015085,63.513513513513516,33.91861249004106
Richie Miranda,Men’s Lightweight,1,1.0,9.0,1.0,0.1111111111111111,0.6666666666666666,3.8499999999999996,231.0,0.0,1.0,2.816666666666667,169.0,0.0,0.0,0.0,3,2,92.7927927927928,41.891891891891895,13.333333333333334,69.52380952380952,75.67567567567568,89.36170212765957,0.9615384615384616,44.14414414414414,23.469387755102037,22.52252252252252,80.18018018018019,69.81981981981983,58.549978549978555,82.51868890166762,22.5528413028413,33.80676594962309,49.0990990990991,61.2689219832077
Nikolas Motta,Men’s Lightweight,7,0.8571428571428571,0.0,0.0,,,0.5964797913950457,,0.8235294117647058,4.986962190352021,1.9165580182529336,130.66666666666666,0.0,0.29335071707953064,0.0,0,0,3.153153153153153,8.108108108108109,,,10.81081081081081,,80.76923076923077,63.06306306306306,41.83673469387755,22.52252252252252,47.747747747747745,69.81981981981983,3.153153153153153,10.81081081081081,71.91614691614691,52.44989887847031,16.666666666666664,56.67248881534596
Lucas Brennan,Men’s Lightweight,1,1.0,6.0,0.0,0.0,0.6666666666666666,0.7833333333333333,,0.33333333333333337,3.0,6.6,198.0,1.0,0.0,0.0,3,2,72.97297297297297,8.108108108108109,5.714285714285714,69.52380952380952,15.315315315315313,,8.173076923076923,3.6036036036035957,18.3673469387755,85.58558558558559,80.18018018018019,69.81981981981983,49.403689403689405,15.315315315315313,5.888340263340259,10.985475271189548,50.450450450450454,53.66182509039652
Dakota Hope,Men’s Lightweight,1,1.0,3.0,1.0,0.3333333333333333,1.0,1.3,78.0,1.0,1.0,0.38333333333333336,,0.0,0.0,0.0,1,1,44.5945945945946,41.891891891891895,48.57142857142857,96.19047619047619,28.82882882882883,27.659574468085108,97.59615384615384,94.5945945945946,,22.52252252252252,80.18018018018019,69.81981981981983,63.118833118833116,28.24420164845697,96.09537422037423,94.5945945945946,25.675675675675677,81.53153153153153
Damian Rzepecki,Men’s Lightweight,1,1.0,7.0,1.0,0.14285714285714285,0.6666666666666666,5.033333333333333,302.0,0.6666666666666667,6.0,0.9,27.0,0.0,0.0,0.0,3,2,85.58558558558559,41.891891891891895,17.61904761904762,69.52380952380952,84.68468468468468,96.80851063829788,48.55769230769231,83.78378378378379,100.0,22.52252252252252,80.18018018018019,69.81981981981983,57.57614757614758,90.74659766149128,66.17073804573805,91.8918918918919,53.6036036036036,80.63063063063063
Sangwook Kim,Men’s Lightweight,1,1.0,10.0,1.0,0.1,0.6666666666666666,5.5,330.0,0.75,4.0,3.1166666666666667,187.0,0.0,0.0,0.0,3,2,94.5945945945946,41.891891891891895,12.380952380952381,69.52380952380952,87.38738738738738,98.93617021276596,64.90384615384616,38.73873873873874,19.387755102040817,22.52252252252252,80.18018018018019,69.81981981981983,58.833118833118824,93.16177880007666,51.821292446292446,29.06324692038978,54.95495495495495,59.687748973463265
Artur Minev,Men’s Lightweight,1,1.0,1.910828025477707,0.0,0.0,0.0,1.6878980891719746,,0.6470588235294117,32.48407643312102,10.031847133757964,52.5,0.0,0.0,0.0,1,0,25.225225225225223,8.108108108108109,5.714285714285714,4.761904761904762,41.44144144144144,,45.19230769230769,0.9009009009009009,90.81632653061224,22.52252252252252,80.18018018018019,69.81981981981983,11.9004719004719,41.44144144144144,23.046604296604297,45.858613715756576,31.98198198198198,65.28620457191886
Milos Janicic,Men’s Lightweight,1,0.7142857142857143,0.0,0.0,,,0.0,,,0.0,7.4074074074074066,,0.0,11.11111111111111,1.0,0,0,3.153153153153153,8.108108108108109,,,1.3513513513513513,,,2.702702702702702,,22.52252252252252,0.9009009009009009,3.6036036036035957,3.153153153153153,1.3513513513513513,2.702702702702702,2.702702702702702,11.936936936936936,2.4024024024023998
