denominator,games,log_loss,brier,mean_probability,actual_home_win_rate
12.800000000000033,1954,0.6430729047131157,0.22584249557176897,0.5323656788764974,0.5368474923234391
12.850000000000033,1954,0.6430913218922543,0.22585262376146717,0.532261032407873,0.5368474923234391
12.900000000000034,1954,0.6431107796862493,0.22586313253324575,0.5321570025643568,0.5368474923234391
12.950000000000035,1954,0.643131254649188,0.22587401443889307,0.5320535844441954,0.5368474923234391
13.000000000000036,1954,0.6431527238359924,0.2258852621618482,0.5319507731906268,0.5368474923234391
13.050000000000036,1954,0.6431751647907592,0.22589686851475987,0.5318485639914856,0.5368474923234391
13.100000000000037,1954,0.6431985555354016,0.2259088264370933,0.5317469520788061,0.5368474923234391
13.150000000000038,1954,0.643222874558584,0.2259211289927857,0.5316459327284295,0.5368474923234391
13.200000000000038,1954,0.6432481008049415,0.2259337693679471,0.5315455012596116,0.5368474923234391
13.250000000000039,1954,0.643274213664578,0.2259467408686075,0.5314456530346325,0.5368474923234391
13.30000000000004,1954,0.6433011929628303,0.22596003691850836,0.5313463834584075,0.5368474923234391
13.35000000000004,1954,0.6433290189502961,0.22597365105693765,0.5312476879780998,0.5368474923234391
13.400000000000041,1954,0.6433576722931139,0.2259875769366077,0.5311495620827359,0.5368474923234391
13.450000000000042,1954,0.6433871340634906,0.22600180832157457,0.531052001302822,0.5368474923234391
13.500000000000043,1954,0.6434173857304682,0.2260163390851988,0.5309550012099633,0.5368474923234391
