tourney_date,tourney_name,surface,tourney_level,round,winner_name,loser_name,winner_rank,loser_rank,score,winner_age,loser_age,w_ace,l_ace,w_df,l_df,w_svpt,l_svpt,w_1stIn,l_1stIn,w_1stWon,l_1stWon,w_2ndWon,l_2ndWon,w_SvGms,l_SvGms,w_bpSaved,l_bpSaved,w_bpFaced,l_bpFaced
20240220,Rio Open,Clay,A,R128,Djere L.,Zapata Miralles B.,35,93.0,6-3 6-1,,,,,,,,,,,,,,,,,,,,
20240220,Rio Open,Clay,A,R128,Munar J.,Ofner S.,73,37.0,6-3 6-1,,,,,,,,,,,,,,,,,,,,
20240220,Rio Open,Clay,A,R128,Lajovic D.,Galan D.E.,58,78.0,4-6 7-6 6-1,,,,,,,,,,,,,,,,,,,,
20240220,Rio Open,Clay,A,R128,Baez S.,Moutet C.,30,147.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20240220,Rio Open,Clay,A,R128,Meligeni Alves F.,Cachin P.,153,76.0,6-2 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20240220,Rio Open,Clay,A,R128,Diaz Acosta F.,Wawrinka S.,59,67.0,7-5 6-4,,,,,,,,,,,,,,,,,,,,
20240221,Rio Open,Clay,A,R128,Garin C.,Carballes Baena R.,88,66.0,2-6 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20240221,Rio Open,Clay,A,R128,Hanfmann Y.,Jarry N.,56,19.0,6-1 1-6 7-5,,,,,,,,,,,,,,,,,,,,
20240221,Rio Open,Clay,A,R128,Monteiro T.,Alcaraz C.,117,2.0,1-1,,,,,,,,,,,,,,,,,,,,
20240221,Rio Open,Clay,A,R128,Navone M.,Coria F.,113,85.0,1-6 6-4 6-2,,,,,,,,,,,,,,,,,,,,
20240221,Rio Open,Clay,A,R128,Fonseca J.,Fils A.,655,36.0,6-0 6-4,,,,,,,,,,,,,,,,,,,,
20240221,Rio Open,Clay,A,R64,Cerundolo F.,Ramos-Vinolas A.,22,96.0,6-2 6-1,,,,,,,,,,,,,,,,,,,,
20240222,Rio Open,Clay,A,R64,Lajovic D.,Djere L.,58,35.0,6-2 7-5,,,,,,,,,,,,,,,,,,,,
20240222,Rio Open,Clay,A,R64,Seyboth Wild T.,Munar J.,82,73.0,6-2 4-6 6-3,,,,,,,,,,,,,,,,,,,,
20240222,Rio Open,Clay,A,R64,Norrie C.,Barrios M.,23,120.0,6-1 6-1,,,,,,,,,,,,,,,,,,,,
20240222,Rio Open,Clay,A,R64,Baez S.,Diaz Acosta F.,30,59.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20240222,Rio Open,Clay,A,R64,Monteiro T.,Meligeni Alves F.,117,153.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,
20240222,Rio Open,Clay,A,R64,Navone M.,Hanfmann Y.,113,56.0,6-1 6-2,,,,,,,,,,,,,,,,,,,,
20240223,Rio Open,Clay,A,R64,Fonseca J.,Garin C.,655,88.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20240223,Rio Open,Clay,A,QF,Cerundolo F.,Lajovic D.,22,58.0,3-6 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20240223,Rio Open,Clay,A,QF,Baez S.,Monteiro T.,30,117.0,6-4 1-6 6-2,,,,,,,,,,,,,,,,,,,,
20240223,Rio Open,Clay,A,QF,Norrie C.,Seyboth Wild T.,23,82.0,6-1 3-6 6-2,,,,,,,,,,,,,,,,,,,,
20240224,Rio Open,Clay,A,QF,Navone M.,Fonseca J.,113,655.0,2-6 6-3 6-3,,,,,,,,,,,,,,,,,,,,
20240224,Rio Open,Clay,A,SF,Baez S.,Cerundolo F.,30,22.0,7-5 6-0,,,,,,,,,,,,,,,,,,,,
20240224,Rio Open,Clay,A,SF,Navone M.,Norrie C.,113,23.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20240225,Rio Open,Clay,A,F,Baez S.,Navone M.,30,113.0,6-2 6-1,,,,,,,,,,,,,,,,,,,,
20240227,Abierto Mexicano,Hard,A,R128,Shelton B.,Evans D.,17,41.0,2-6 7-5 7-6,,,,,,,,,,,,,,,,,,,,
20240227,Abierto Mexicano,Hard,A,R128,Kecmanovic M.,Schwartzman D.,53,117.0,4-6 6-3 6-1,,,,,,,,,,,,,,,,,,,,
20240227,Abierto Mexicano,Hard,A,R128,Draper J.,Paul T.,50,14.0,6-0 6-4,,,,,,,,,,,,,,,,,,,,
20240227,Abierto Mexicano,Hard,A,R128,Ofner S.,Escobedo E.,37,493.0,6-7 6-4 7-6,,,,,,,,,,,,,,,,,,,,
20240227,Abierto Mexicano,Hard,A,R128,Nishioka Y.,Borges N.,82,56.0,3-6 6-2 6-4,,,,,,,,,,,,,,,,,,,,
20240227,Abierto Mexicano,Hard,A,R128,De Minaur A.,Daniel T.,9,64.0,6-2 6-1,,,,,,,,,,,,,,,,,,,,
20240227,Abierto Mexicano,Hard,A,R128,Arnaldi M.,Fritz T.,42,10.0,6-4 4-6 6-3,,,,,,,,,,,,,,,,,,,,
20240227,Abierto Mexicano,Hard,A,R128,Cobolli F.,Auger-Aliassime F.,69,30.0,2-6 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20240228,Abierto Mexicano,Hard,A,R128,Tiafoe F.,Purcell M.,16,62.0,4-6 6-3 6-0,,,,,,,,,,,,,,,,,,,,
20240228,Abierto Mexicano,Hard,A,R128,Koepfer D.,Atmane T.,58,146.0,6-4 4-6 6-0,,,,,,,,,,,,,,,,,,,,
20240228,Abierto Mexicano,Hard,A,R128,Tsitsipas S.,Safiullin R.,12,39.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20240228,Abierto Mexicano,Hard,A,R128,Rune H.,Mmoh M.,7,122.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20240228,Abierto Mexicano,Hard,A,R128,Ruud C.,Eubanks C.,11,34.0,6-4 6-7 6-3,,,,,,,,,,,,,,,,,,,,
20240228,Abierto Mexicano,Hard,A,R128,Kovacevic A.,Thompson J.,93,32.0,6-3 5-7 6-4,,,,,,,,,,,,,,,,,,,,
20240228,Abierto Mexicano,Hard,A,R128,Altmaier D.,Zverev A.,57,6.0,6-3 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20240228,Abierto Mexicano,Hard,A,R128,Lajovic D.,Pacheco Mendez R.,55,700.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20240229,Abierto Mexicano,Hard,A,R64,De Minaur A.,Ofner S.,9,37.0,6-1 6-3,,,,,,,,,,,,,,,,,,,,
20240229,Abierto Mexicano,Hard,A,R64,Draper J.,Nishioka Y.,50,82.0,6-3 6-0,,,,,,,,,,,,,,,,,,,,
20240229,Abierto Mexicano,Hard,A,R64,Koepfer D.,Tiafoe F.,58,16.0,6-4 5-7 6-1,,,,,,,,,,,,,,,,,,,,
20240229,Abierto Mexicano,Hard,A,R64,Kecmanovic M.,Altmaier D.,53,57.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20240229,Abierto Mexicano,Hard,A,R64,Tsitsipas S.,Cobolli F.,12,69.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20240229,Abierto Mexicano,Hard,A,R64,Shelton B.,Arnaldi M.,17,42.0,7-6 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20240229,Abierto Mexicano,Hard,A,R64,Rune H.,Kovacevic A.,7,93.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20240229,Abierto Mexicano,Hard,A,R64,Ruud C.,Lajovic D.,11,55.0,6-4 7-5,,,,,,,,,,,,,,,,,,,,
20240301,Abierto Mexicano,Hard,A,QF,Draper J.,Kecmanovic M.,50,53.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20240301,Abierto Mexicano,Hard,A,QF,De Minaur A.,Tsitsipas S.,9,12.0,1-6 6-3 6-3,,,,,,,,,,,,,,,,,,,,
20240301,Abierto Mexicano,Hard,A,QF,Rune H.,Koepfer D.,7,58.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20240301,Abierto Mexicano,Hard,A,QF,Ruud C.,Shelton B.,11,17.0,6-7 6-4 6-4,,,,,,,,,,,,,,,,,,,,
20240302,Abierto Mexicano,Hard,A,SF,De Minaur A.,Draper J.,9,50.0,6-3 2-6 4-0,,,,,,,,,,,,,,,,,,,,
20240302,Abierto Mexicano,Hard,A,SF,Ruud C.,Rune H.,11,7.0,3-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20240303,Abierto Mexicano,Hard,A,F,De Minaur A.,Ruud C.,9,11.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20240226,Dubai Tennis Championships,Hard,A,R128,Van De Zandschulp B.,Mannarino A.,75,19.0,7-6 7-5,,,,,,,,,,,,,,,,,,,,
20240226,Dubai Tennis Championships,Hard,A,R128,Korda S.,Kotov P.,33,63.0,6-0 6-2,,,,,,,,,,,,,,,,,,,,
20240226,Dubai Tennis Championships,Hard,A,R128,Murray A.,Shapovalov D.,67,120.0,4-6 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20240226,Dubai Tennis Championships,Hard,A,R128,Bublik A.,Machac T.,23,65.0,2-6 6-3 7-6,,,,,,,,,,,,,,,,,,,,
20240226,Dubai Tennis Championships,Hard,A,R128,Griekspoor T.,Shelbayh A.,28,228.0,7-5 2-0,,,,,,,,,,,,,,,,,,,,
20240226,Dubai Tennis Championships,Hard,A,R128,Rublev A.,Zhang Zh.,5,46.0,6-7 6-2 6-4,,,,,,,,,,,,,,,,,,,,
20240226,Dubai Tennis Championships,Hard,A,R128,Hurkacz H.,Struff J.L.,8,25.0,7-6 6-7 7-6,,,,,,,,,,,,,,,,,,,,
20240227,Dubai Tennis Championships,Hard,A,R128,Lehecka J.,Fucsovics M.,36,77.0,6-4 3-6 7-5,,,,,,,,,,,,,,,,,,,,
20240227,Dubai Tennis Championships,Hard,A,R128,Davidovich Fokina A.,Marozsan F.,24,59.0,6-3 4-6 6-1,,,,,,,,,,,,,,,,,,,,
20240227,Dubai Tennis Championships,Hard,A,R128,Humbert U.,Monfils G.,18,54.0,4-6 6-3 6-3,,,,,,,,,,,,,,,,,,,,
20240227,Dubai Tennis Championships,Hard,A,R128,Cazaux A.,Musetti L.,86,26.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20240227,Dubai Tennis Championships,Hard,A,R128,O Connell C.,Marterer M.,68,96.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20240227,Dubai Tennis Championships,Hard,A,R128,Khachanov K.,Van Assche L.,15,72.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20240227,Dubai Tennis Championships,Hard,A,R128,Mensik J.,Coric B.,87,31.0,4-6 6-3 7-6,,,,,,,,,,,,,,,,,,,,
20240227,Dubai Tennis Championships,Hard,A,R128,Medvedev D.,Shevchenko A.,4,47.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20240227,Dubai Tennis Championships,Hard,A,R128,Sonego L.,Nagal S.,48,97.0,6-4 5-7 6-1,,,,,,,,,,,,,,,,,,,,
20240228,Dubai Tennis Championships,Hard,A,R64,Bublik A.,Griekspoor T.,23,28.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20240228,Dubai Tennis Championships,Hard,A,R64,Rublev A.,Cazaux A.,5,86.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20240228,Dubai Tennis Championships,Hard,A,R64,Humbert U.,Murray A.,18,67.0,6-2 6-4,,,,,,,,,,,,,,,,,,,,
20240228,Dubai Tennis Championships,Hard,A,R64,Lehecka J.,Khachanov K.,36,15.0,6-7 7-6 6-4,,,,,,,,,,,,,,,,,,,,
20240228,Dubai Tennis Championships,Hard,A,R64,Medvedev D.,Sonego L.,4,48.0,3-6 6-3 6-3,,,,,,,,,,,,,,,,,,,,
20240228,Dubai Tennis Championships,Hard,A,R64,Korda S.,Van De Zandschulp B.,33,75.0,6-1 6-0,,,,,,,,,,,,,,,,,,,,
20240228,Dubai Tennis Championships,Hard,A,R64,Davidovich Fokina A.,Mensik J.,24,87.0,7-6 1-0,,,,,,,,,,,,,,,,,,,,
20240228,Dubai Tennis Championships,Hard,A,R64,Hurkacz H.,O Connell C.,8,68.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20240229,Dubai Tennis Championships,Hard,A,QF,Bublik A.,Lehecka J.,23,36.0,6-4 4-1,,,,,,,,,,,,,,,,,,,,
20240229,Dubai Tennis Championships,Hard,A,QF,Rublev A.,Korda S.,5,33.0,6-4 4-3,,,,,,,,,,,,,,,,,,,,
20240229,Dubai Tennis Championships,Hard,A,QF,Medvedev D.,Davidovich Fokina A.,4,24.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20240229,Dubai Tennis Championships,Hard,A,QF,Humbert U.,Hurkacz H.,18,8.0,3-6 7-6 6-3,,,,,,,,,,,,,,,,,,,,
20240301,Dubai Tennis Championships,Hard,A,SF,Bublik A.,Rublev A.,23,5.0,6-7 7-6 6-5,,,,,,,,,,,,,,,,,,,,
20240301,Dubai Tennis Championships,Hard,A,SF,Humbert U.,Medvedev D.,18,4.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,
20240302,Dubai Tennis Championships,Hard,A,F,Humbert U.,Bublik A.,18,23.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20240226,Chile Open,Clay,A,R128,Martinez P.,Passaro F.,101,224.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,
20240226,Chile Open,Clay,A,R128,Coria F.,Molcan A.,88,135.0,6-1 7-6,,,,,,,,,,,,,,,,,,,,
20240226,Chile Open,Clay,A,R128,Diaz Acosta F.,Cachin P.,52,78.0,5-7 6-3 7-6,,,,,,,,,,,,,,,,,,,,
20240227,Chile Open,Clay,A,R128,Moutet C.,Carballes Baena R.,140,66.0,6-3 5-7 6-2,,,,,,,,,,,,,,,,,,,,
20240227,Chile Open,Clay,A,R128,Seyboth Wild T.,Burruchaga R.,73,159.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20240227,Chile Open,Clay,A,R128,Cerundolo J.M.,Hanfmann Y.,161,49.0,3-6 6-3 7-5,,,,,,,,,,,,,,,,,,,,
20240227,Chile Open,Clay,A,R128,Munar J.,Zapata Miralles B.,70,143.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,
20240227,Chile Open,Clay,A,R128,Ramos-Vinolas A.,Dellien H.,104,157.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20240227,Chile Open,Clay,A,R128,Tirante T.A.,Fonseca J.,100,343.0,7-5 7-6,,,,,,,,,,,,,,,,,,,,
20240227,Chile Open,Clay,A,R128,Varillas J.P.,Comesana F.,119,114.0,6-2 3-6 6-1,,,,,,,,,,,,,,,,,,,,
20240227,Chile Open,Clay,A,R128,Barrios M.,Garin C.,111,83.0,7-6 7-5,,,,,,,,,,,,,,,,,,,,
20240228,Chile Open,Clay,A,R128,Darderi L.,Bagnis F.,80,148.0,7-6 6-7 7-6,,,,,,,,,,,,,,,,,,,,
20240228,Chile Open,Clay,A,R64,Martinez P.,Diaz Acosta F.,101,52.0,7-6 6-7 6-1,,,,,,,,,,,,,,,,,,,,
20240228,Chile Open,Clay,A,R64,Moutet C.,Tirante T.A.,140,100.0,6-3 6-7 6-2,,,,,,,,,,,,,,,,,,,,
20240228,Chile Open,Clay,A,R64,Fils A.,Seyboth Wild T.,44,73.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20240228,Chile Open,Clay,A,R64,Jarry N.,Coria F.,22,88.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20240229,Chile Open,Clay,A,R64,Darderi L.,Cerundolo J.M.,80,161.0,6-3 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20240229,Chile Open,Clay,A,R64,Munar J.,Ramos-Vinolas A.,70,104.0,6-3 6-1,,,,,,,,,,,,,,,,,,,,
20240229,Chile Open,Clay,A,R64,Baez S.,Varillas J.P.,21,119.0,4-6 6-4 6-2,,,,,,,,,,,,,,,,,,,,
20240229,Chile Open,Clay,A,R64,Tabilo A.,Barrios M.,51,111.0,6-2 7-5,,,,,,,,,,,,,,,,,,,,
20240301,Chile Open,Clay,A,QF,Baez S.,Munar J.,21,70.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20240301,Chile Open,Clay,A,QF,Martinez P.,Fils A.,101,44.0,6-3 6-7 6-2,,,,,,,,,,,,,,,,,,,,
20240301,Chile Open,Clay,A,QF,Tabilo A.,Darderi L.,51,80.0,6-0 7-5,,,,,,,,,,,,,,,,,,,,
20240301,Chile Open,Clay,A,QF,Moutet C.,Jarry N.,140,22.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20240302,Chile Open,Clay,A,SF,Tabilo A.,Moutet C.,51,140.0,4-6 6-4 7-5,,,,,,,,,,,,,,,,,,,,
20240303,Chile Open,Clay,A,SF,Baez S.,Martinez P.,21,101.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20240303,Chile Open,Clay,A,F,Baez S.,Tabilo A.,21,51.0,3-6 6-0 6-4,,,,,,,,,,,,,,,,,,,,
20240306,BNP Paribas Open,Hard,M,R128,O Connell C.,Draper J.,66,37.0,1-6 6-3 6-2,,,,,,,,,,,,,,,,,,,,
20240306,BNP Paribas Open,Hard,M,R128,Kokkinakis T.,Giron M.,99,48.0,6-3 7-5,,,,,,,,,,,,,,,,,,,,
20240306,BNP Paribas Open,Hard,M,R128,Hanfmann Y.,Cachin P.,57,79.0,6-7 6-4 6-1,,,,,,,,,,,,,,,,,,,,
20240306,BNP Paribas Open,Hard,M,R128,Shevchenko A.,Koepfer D.,51,49.0,6-3 1-6 7-6,,,,,,,,,,,,,,,,,,,,
20240306,BNP Paribas Open,Hard,M,R128,Nakashima B.,Eubanks C.,93,34.0,6-3 7-6,,,,,,,,,,,,,,,,,,,,
20240306,BNP Paribas Open,Hard,M,R128,Arnaldi M.,Van Assche L.,40,86.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20240306,BNP Paribas Open,Hard,M,R128,Marozsan F.,Rodionov J.,58,96.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20240306,BNP Paribas Open,Hard,M,R128,Murray A.,Goffin D.,61,112.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20240306,BNP Paribas Open,Hard,M,R128,Daniel T.,Galan D.E.,76,84.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,
20240307,BNP Paribas Open,Hard,M,R128,Vukic A.,Mochizuki S.,69,149.0,7-6 7-6,,,,,,,,,,,,,,,,,,,,
20240307,BNP Paribas Open,Hard,M,R128,Machac T.,Wawrinka S.,63,70.0,7-6 4-6 6-2,,,,,,,,,,,,,,,,,,,,
20240307,BNP Paribas Open,Hard,M,R128,Sonego L.,Kecmanovic M.,55,47.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20240307,BNP Paribas Open,Hard,M,R128,Lestienne C.,Kudla D.,100,179.0,3-6 6-2 6-4,,,,,,,,,,,,,,,,,,,,
20240307,BNP Paribas Open,Hard,M,R128,Pouille L.,Altmaier D.,273,53.0,6-4 6-3,,,,,,,,,,,,,,,,,,,,
20240307,BNP Paribas Open,Hard,M,R128,Lajovic D.,Ruusuvuori E.,56,46.0,7-5 6-2,,,,,,,,,,,,,,,,,,,,
20240307,BNP Paribas Open,Hard,M,R128,Safiullin R.,Evans D.,42,45.0,6-1 5-7 6-2,,,,,,,,,,,,,,,,,,,,
20240307,BNP Paribas Open,Hard,M,R128,Monfils G.,Purcell M.,54,71.0,6-1 6-2,,,,,,,,,,,,,,,,,,,,
20240307,BNP Paribas Open,Hard,M,R128,Mensik J.,Hong S.,81,227.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20240307,BNP Paribas Open,Hard,M,R128,Coric B.,Ofner S.,35,38.0,6-2 3-6 6-0,,,,,,,,,,,,,,,,,,,,
20240307,BNP Paribas Open,Hard,M,R128,Michelsen A.,Munar J.,80,75.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20240307,BNP Paribas Open,Hard,M,R128,Seyboth Wild T.,Wolf J.J.,65,94.0,6-2 6-1,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R128,Shang J.,Thompson J.,139,33.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R128,Fils A.,Borges N.,43,60.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R128,Fognini F.,Zapata Miralles B.,108,144.0,4-6 6-2 6-3,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R128,Kypson P.,Quinn E.,151,284.0,6-1 7-6,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R128,Raonic M.,Nagal S.,224,101.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R128,Zhang Zh.,Kovacevic A.,50,92.0,6-7 6-3 7-5,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R128,Muller A.,Grenier H.,88,146.0,7-6 7-5,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R128,Tabilo A.,Kotov P.,39,67.0,4-6 6-3 7-5,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R128,Shapovalov D.,Van De Zandschulp B.,131,82.0,6-1 6-4,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R128,Carballes Baena R.,Cobolli F.,64,62.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R128,Klein L.,Moreno De Alboran N.,141,166.0,7-6 6-4,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R64,De Minaur A.,Daniel T.,10,76.0,6-1 6-2,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R64,Sinner J.,Kokkinakis T.,3,99.0,6-3 6-0,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R64,Cerundolo F.,Shevchenko A.,22,51.0,6-2 3-1,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R64,Auger-Aliassime F.,Lestienne C.,31,100.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R64,Zverev A.,O Connell C.,6,66.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R64,Rublev A.,Murray A.,5,61.0,7-6 6-1,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R64,Tsitsipas S.,Pouille L.,11,273.0,6-3 6-2,,,,,,,,,,,,,,,,,,,,
20240308,BNP Paribas Open,Hard,M,R64,Marozsan F.,Jarry N.,58,24.0,3-6 7-5 6-4,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Shelton B.,Mensik J.,16,81.0,4-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Griekspoor T.,Hanfmann Y.,27,57.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Lehecka J.,Nakashima B.,32,93.0,3-6 6-3 6-4,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Alcaraz C.,Arnaldi M.,2,40.0,6-7 6-0 6-1,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Bublik A.,Shang J.,20,139.0,6-4 6-1,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Struff J.L.,Coric B.,25,35.0,6-7 6-2 7-6,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Seyboth Wild T.,Khachanov K.,65,15.0,6-1 7-5,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Tiafoe F.,Lajovic D.,18,56.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Rune H.,Raonic M.,7,224.0,,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Norrie C.,Sonego L.,28,55.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Mannarino A.,Machac T.,21,63.0,6-1 6-2,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Humbert U.,Kypson P.,14,151.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Nardi L.,Zhang Zh.,123,50.0,6-3 3-6 6-3,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Fils A.,Davidovich Fokina A.,43,23.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Dimitrov G.,Muller A.,13,88.0,7-5 6-2,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Fritz T.,Tabilo A.,12,39.0,7-6 6-2,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Baez S.,Fognini F.,19,108.0,7-5 6-3,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Musetti L.,Shapovalov D.,26,131.0,6-4 2-6 7-5,,,,,,,,,,,,,,,,,,,,
20240309,BNP Paribas Open,Hard,M,R64,Djokovic N.,Vukic A.,1,69.0,6-2 5-7 6-3,,,,,,,,,,,,,,,,,,,,
20240310,BNP Paribas Open,Hard,M,R64,Korda S.,Safiullin R.,29,42.0,6-4 6-2,,,,,,,,,,,,,,,,,,,,
20240310,BNP Paribas Open,Hard,M,R64,Ruud C.,Klein L.,9,141.0,6-4 7-6,,,,,,,,,,,,,,,,,,,,
20240310,BNP Paribas Open,Hard,M,R64,Paul T.,Michelsen A.,17,80.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20240310,BNP Paribas Open,Hard,M,R64,Monfils G.,Hurkacz H.,54,8.0,6-0 6-7 6-2,,,,,,,,,,,,,,,,,,,,
20240310,BNP Paribas Open,Hard,M,R64,Medvedev D.,Carballes Baena R.,4,64.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20240310,BNP Paribas Open,Hard,M,R32,Marozsan F.,Seyboth Wild T.,58,65.0,6-2 6-2,,,,,,,,,,,,,,,,,,,,
20240310,BNP Paribas Open,Hard,M,R32,Tsitsipas S.,Tiafoe F.,11,18.0,6-3 6-3,,,,,,,,,,,,,,,,,,,,
20240310,BNP Paribas Open,Hard,M,R32,De Minaur A.,Bublik A.,10,20.0,7-5 6-0,,,,,,,,,,,,,,,,,,,,
20240310,BNP Paribas Open,Hard,M,R32,Alcaraz C.,Auger-Aliassime F.,2,31.0,6-2 6-3,,,,,,,,,,,,,,,,,,,,
20240310,BNP Paribas Open,Hard,M,R32,Sinner J.,Struff J.L.,3,25.0,6-3 6-4,,,,,,,,,,,,,,,,,,,,
20240310,BNP Paribas Open,Hard,M,R32,Lehecka J.,Rublev A.,32,5.0,6-4 6-4,,,,,,,,,,,,,,,,,,,,
20240311,BNP Paribas Open,Hard,M,R32,Zverev A.,Griekspoor T.,6,27.0,7-6 6-3,,,,,,,,,,,,,,,,,,,,
20240311,BNP Paribas Open,Hard,M,R32,Shelton B.,Cerundolo F.,16,22.0,7-6 3-6 7-6,,,,,,,,,,,,,,,,,,,,
20240311,BNP Paribas Open,Hard,M,R32,Rune H.,Musetti L.,7,26.0,6-2 7-6,,,,,,,,,,,,,,,,,,,,
